assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name
0,0,0,2,0,1,0.1,2,713,0.0,0.0,0.0,0.0,32,0,0,0.2,2.2,2025-09-13,3,False,6,0,0,0,0,0,4,0,790,0,1,1,2,0.0,0,432,568,136,45,True,1,713,0,0,0.0,1,DEF,Bournemouth,Brighton,2,1,28810,2025,736917,0.0,0,0,0,0.0,0.0,0.0,12168,Bournemouth,Álex Jiménez Sánchez,Alejandro Jiménez
1,0,0,2,0,1,1.8,3,713,0.01,0.06,0.05,0.14,42,0,0,1.3,2.2,2025-09-21,45,False,15,0,0,0,2,0,5,0,1108,1,2,0,0,9.0,0,95,231,136,45,True,1,713,0,2,0.0499785020947456,50,DEF,Bournemouth,Newcastle United,0,0,28823,2025,739217,0.0,0,0,0,0.0499785020947456,0.161916509270668,0.1269799470901489,12168,Bournemouth,Álex Jiménez Sánchez,Alejandro Jiménez
