assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,1,0,4,0.8,5,511,0.0,0.0,0.0,1.84,31,3,0,1.4,13.6,2025-09-13,90,False,1,0,0,0,4,0,4,0,9033,1,1,0,3,0.0,1,-708,243,951,44,False,0,511,,,Felipe Rodrigues da Silva,0,0,0.0,90,DL,Arsenal,Nottingham Forest,3,0,28808,2025,736545,0,0,0,0,0.0,0.0,0.0,13068,Nottingham Forest,Felipe Rodrigues da Silva,Morato,DEF
1,0,0,6,0,4,1.9,7,511,0.01,0.01,0.0,0.85,44,1,0,1.8,16.0,2025-09-20,90,False,3,0,0,0,5,0,5,0,10316,1,3,1,1,0.0,1,906,1600,694,44,False,1,511,,,Felipe Rodrigues da Silva,0,0,0.0,90,DC,Burnley,Nottingham Forest,1,1,28822,2025,738662,0,0,0,0,0.0,0.4086486101150512,0.4086486101150512,13068,Nottingham Forest,Felipe Rodrigues da Silva,Morato,DEF
