assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,4,0,0,7.3,1,545,0.02,0.05,0.03,0.66,14,1,0,1.4,1.8,2025-08-23,27,False,3,0,0,0,1,0,2,0,3770,0,0,0,2,5.0,1,-872,177,1049,54,False,0,545,,,0,1,0.0680162906646728,23,Sub,Burnley,Sunderland,2,0,28791,2025,733289,0.0,0,0,0,0.0680162906646728,0.1093991622328758,0.0413828715682029,925,Sunderland,Patrick Roberts,Patrick Roberts,MID
