assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,7,1,5,0.8,9,283,0.0,0.29,0.29,1.6,8,0,0,4.3,16.0,2025-08-17,90,False,7,0,0,0,3,0,1,0,886293,1,1,0,0,26.0,1,0,0,0,75,False,1,283,,,Jean-Philippe Mateta,0,3,0.3277154862880707,90,FW,Chelsea,Crystal Palace,0,0,28784,2025,732245,0.0,0,0,0,0.3277154862880707,0.3277154862880707,0.0,28784,Crystal Palace,Jean-Philippe Mateta,Jean-Philippe Mateta,FWD
1,0,0,7,0,1,0.4,1,283,0.0,0.16,0.16,0.66,15,1,0,1.4,0.4,2025-08-24,87,False,16,0,0,0,0,0,2,0,949542,1,0,1,1,13.0,2,-30379,77989,108368,75,True,0,283,,,Jean-Philippe Mateta,0,2,0.1443927437067031,89,FW,Crystal Palace,Nottingham Forest,1,1,28794,2025,733803,0.0,0,0,0,0.1443927437067031,0.1917568445205688,0.0473641082644462,28794,Crystal Palace,Jean-Philippe Mateta,Jean-Philippe Mateta,FWD
2,0,0,22,1,3,3.8,5,283,0.33,1.12,0.79,1.13,21,0,1,6.2,37.4,2025-08-31,84,False,2,0,0,0,2,0,3,0,880342,1,0,3,0,21.0,5,-87887,80446,168333,75,False,1,283,,,Jean-Philippe Mateta,1,1,0.7611688375473022,89,FW,Aston Villa,Crystal Palace,0,3,28807,2025,736205,0.0,0,0,0,0.0,0.0,0.0,28807,Crystal Palace,Jean-Philippe Mateta,Jean-Philippe Mateta,FWD
3,0,0,4,1,5,1.3,9,283,0.01,0.6,0.59,0.36,35,0,0,6.3,11.6,2025-09-13,90,False,17,0,0,0,4,0,4,0,1515398,1,0,0,0,50.0,2,490708,612841,122133,75,True,0,283,,,Jean-Philippe Mateta,0,2,0.6710294485092163,90,FW,Crystal Palace,Sunderland,0,0,28811,2025,736945,0.0,0,0,0,0.6710294485092163,0.6866790652275085,0.0156496241688728,28811,Crystal Palace,Jean-Philippe Mateta,Jean-Philippe Mateta,FWD
4,0,0,28,0,3,3.3,7,283,0.0,0.84,0.84,0.66,49,1,1,8.1,37.2,2025-09-20,90,False,19,0,0,0,4,0,5,0,1460006,1,0,2,1,40.0,6,-2232,138727,140959,76,False,0,283,,,Jean-Philippe Mateta,1,2,0.7027384638786316,90,FW,West Ham,Crystal Palace,1,2,28819,2025,738579,0.0,0,0,1,0.7027384638786316,0.0,0.0,28819,Crystal Palace,Jean-Philippe Mateta,Jean-Philippe Mateta,FWD
