assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,-7,0,5,0.3,7,631,0.01,0.03,0.02,2.47,7,4,0,1.3,11.8,2025-08-16,90,False,13,0,0,0,2,0,1,0,43103,1,2,4,0,1.0,0,0,0,0,45,True,0,631,,,Emmanuel Agbadou,0,1,0.0116440681740641,90,DC,Wolverhampton Wanderers,Manchester City,0,4,28783,2025,732737,0.0,0,0,0,0.0116440681740641,0.0637341886758804,0.0520901195704937,28783,Wolverhampton Wanderers,Emmanuel Agbadou,Emmanuel Agbadou,DEF
1,0,0,17,0,12,0.7,14,631,0.03,0.13,0.1,1.29,12,1,0,4.1,36.0,2025-08-23,90,False,4,0,0,0,3,0,2,0,47559,1,2,0,1,4.0,4,517,3083,2566,45,False,0,631,,,Emmanuel Agbadou,0,1,0.0984552949666976,90,DC,Bournemouth,Wolverhampton Wanderers,1,0,28792,2025,733214,0.0,0,0,0,0.0984552949666976,0.0,0.0,28792,Wolverhampton Wanderers,Emmanuel Agbadou,Emmanuel Agbadou,DEF
2,0,0,4,0,6,11.1,6,631,0.01,0.14,0.13,1.93,30,3,0,3.6,21.2,2025-08-30,90,False,9,0,0,0,8,0,3,0,56065,1,0,3,2,4.0,1,3525,7613,4088,45,True,0,631,,,Emmanuel Agbadou,0,1,0.1152266636490821,90,DC,Wolverhampton Wanderers,Everton,2,3,28800,2025,735040,0.008969185873866,0,1,0,0.1152266636490821,0.0271891467273235,0.0182199608534574,28800,Wolverhampton Wanderers,Emmanuel Agbadou,Emmanuel Agbadou,DEF
3,0,0,10,0,12,4.6,14,631,0.1,0.1,0.0,1.55,39,1,0,4.2,37.0,2025-09-13,90,False,15,0,0,0,3,0,4,0,47055,1,2,0,1,0.0,4,-6755,2055,8810,45,False,0,631,,,Emmanuel Agbadou,0,0,0.0,90,DC,Newcastle United,Wolverhampton Wanderers,1,0,28809,2025,736890,0.0,0,0,0,0.0,0.0,0.0,28809,Wolverhampton Wanderers,Emmanuel Agbadou,Emmanuel Agbadou,DEF
4,0,0,16,0,4,21.9,11,631,0.11,0.24,0.13,0.48,50,3,0,8.7,35.0,2025-09-20,90,False,11,0,0,0,9,0,5,0,53252,1,7,3,1,30.0,3,3061,6141,3080,45,True,0,631,,,Emmanuel Agbadou,0,3,0.0618074052035808,90,DC,Wolverhampton Wanderers,Leeds,1,3,28820,2025,738586,0.074783831834793,0,1,0,0.0618074052035808,0.9663800597190856,0.8753529191017151,28820,Wolverhampton Wanderers,Emmanuel Agbadou,Emmanuel Agbadou,DEF
