assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,19,0,6,18.0,9,12,0.07,0.11,0.04,0.85,44,1,0,6.3,29.6,2025-09-20,90,False,3,0,0,0,6,0,5,0,39722,1,3,1,1,15.0,2,1834,4930,3096,49,False,0,12,,,Oleksandr Zinchenko,0,3,0.0403057299554348,90,DL,Burnley,Nottingham Forest,1,1,28822,2025,738663,0.0398363918066024,0,1,0,0.0403057299554348,0.4996951222419739,0.4485193789005279,28822,Nottingham Forest,Oleksandr Zinchenko,Oleksandr Zinchenko,DEF
