assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,8,0,2,0.0,0,366,0.01,0.01,0.0,1.7,1,2,0,1.4,13.6,2025-08-15,90,False,4,0,0,0,7,0,1,1,1083053,1,0,2,4,0.0,1,0,0,0,55,True,0,366,,,0,0,0.0,90,GK,Liverpool,Bournemouth,4,2,28778,2025,731570,0.0,0,0,0,0.0,0.4186923503875732,0.4186923503875732,1257,Liverpool,Alisson Becker,Alisson,GK
1,0,0,7,0,5,0.0,0,366,0.0,0.0,0.0,0.93,19,2,0,1.4,14.4,2025-08-25,90,False,15,0,0,0,10,0,2,1,1155997,1,0,3,2,0.0,1,-94091,19970,114061,55,False,0,366,,,0,0,0.0,90,GK,Newcastle United,Liverpool,2,3,28797,2025,734530,0.0,0,0,0,0.0,0.3935171365737915,0.3935171365737915,1257,Liverpool,Alisson Becker,Alisson,GK
2,0,2,29,1,2,0.0,0,366,0.0,0.0,0.0,0.49,25,0,0,1.7,16.8,2025-08-31,90,False,1,0,0,0,9,0,3,1,1138607,1,0,0,1,0.0,8,-83136,29622,112758,55,True,0,366,,,0,0,0.0,90,GK,Liverpool,Arsenal,1,0,28806,2025,735932,0.0,0,0,0,0.0,0.1001884266734123,0.1001884266734123,1257,Liverpool,Alisson Becker,Alisson,GK
3,0,0,19,1,0,0.1,0,366,0.0,0.0,0.0,0.13,34,0,0,0.4,4.0,2025-09-14,90,False,3,0,0,0,5,0,4,0,1272326,1,0,1,0,0.0,6,47904,122384,74480,55,False,0,366,,,0,0,0.0,90,GK,Burnley,Liverpool,0,1,28816,2025,737477,0.0,0,0,0,0.0,0.2636359333992004,0.2636359333992004,1257,Liverpool,Alisson Becker,Alisson,GK
4,0,0,11,0,3,0.0,0,366,0.0,0.0,0.0,0.7,46,1,0,1.2,11.8,2025-09-20,90,False,9,0,0,0,10,0,5,1,1303545,1,0,1,2,0.0,2,11168,57757,46589,55,True,0,366,,,0,0,0.0,90,GK,Liverpool,Everton,2,1,28818,2025,738308,0.0,0,0,0,0.0,0.0890515074133873,0.0890515074133873,1257,Liverpool,Alisson Becker,Alisson,GK
