assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,4,1,0,5.6,4,362,0.04,0.32,0.28,0.28,10,0,0,5.2,2.0,2025-08-18,77,False,9,0,0,0,4,0,1,0,204534,1,0,0,1,44.0,2,0,0,0,55,True,0,362,,,Joël Piroe,0,3,0.5239394903182983,78,FW,Leeds,Everton,1,0,28787,2025,732652,0,0,0,0,0.5239394903182983,0.5561109185218811,0.0321714580059051,13835,Leeds,Joël Piroe,Joël Piroe,FWD
1,0,0,3,0,0,1.3,1,362,0.0,0.0,0.0,1.85,11,4,0,0.1,0.0,2025-08-23,57,False,1,0,0,0,1,0,2,0,193408,1,0,0,5,0.0,1,-18698,9281,27979,55,False,0,362,,,Joël Piroe,0,0,0.0,61,FW,Arsenal,Leeds,5,0,28793,2025,733410,0,0,0,0,0.0,0.024242989718914,0.024242989718914,13835,Leeds,Joël Piroe,Joël Piroe,FWD
