assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name
0,0,0,7,0,4,1.8,4,720,0.0,0.0,0.0,1.35,39,1,0,1.0,4.4,2025-09-13,65,False,15,0,0,0,0,0,4,0,3069,1,0,0,1,4.0,2,2489,2800,311,55,False,0,720,0,0,0.0,71,FWD,Newcastle United,Wolverhampton Wanderers,1,0,28809,2025,736897,0.0,0,0,0,0.0,0.0,0.0,8875,Wolverhampton Wanderers,Tolu Arokodare,Tolu Arokodare
1,0,0,8,0,1,13.0,4,720,0.03,0.25,0.22,0.48,50,3,0,6.5,5.0,2025-09-20,90,False,11,0,0,0,2,0,5,0,8993,1,1,3,1,47.0,2,5016,5982,966,55,True,0,720,0,3,0.2106696367263794,90,FWD,Wolverhampton Wanderers,Leeds,1,3,28820,2025,738593,0.290688157081604,0,1,0,0.2106696367263794,0.9305282831192015,0.4291704893112182,8875,Wolverhampton Wanderers,Tolu Arokodare,Tolu Arokodare
