assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,17,0,5,0.0,0,627,0.0,0.0,0.0,1.55,39,1,0,3.1,31.2,2025-09-13,90,False,15,0,0,0,13,0,4,3,14948,1,0,0,1,0.0,3,-798,272,1070,45,False,0,627,,,Sam Johnstone,0,0,0,90,GK,Newcastle United,Wolverhampton Wanderers,1,0,28809,2025,736887,0.0,0,0,0,0,0.0,0.0,978,Wolverhampton Wanderers,Sam Johnstone,Sam Johnstone,GK
