assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,6,1,5,3.8,9,552,0.01,0.01,0.0,0.56,5,0,0,1.5,11.0,2025-08-16,90,False,19,0,0,0,2,0,1,0,3593,1,2,0,3,0.0,3,0,0,0,50,True,0,552,,,Noah Sadiki,0,0,0.0,90,MC,Sunderland,West Ham,3,0,28781,2025,731789,0.0,0,0,0,0.0,0.3412873148918152,0.3412873148918152,28781,Sunderland,Noah Sadiki,Noah Sadiki,MID
1,0,0,13,0,2,9.5,4,552,0.08,0.08,0.0,1.0,14,2,0,2.3,9.4,2025-08-23,90,False,3,0,0,0,0,0,2,0,5435,1,2,0,2,4.0,2,302,888,586,50,False,0,552,,,Noah Sadiki,0,0,0.0,90,MC,Burnley,Sunderland,2,0,28791,2025,733280,0.0,0,0,0,0.0,0.3814041018486023,0.3814041018486023,28791,Sunderland,Noah Sadiki,Noah Sadiki,MID
2,0,0,12,0,0,28.7,4,552,0.19,0.19,0.0,1.2,28,1,0,3.7,7.8,2025-08-30,90,False,5,0,0,0,2,0,3,0,5517,1,2,1,2,0.0,2,-431,325,756,50,True,0,552,,,Noah Sadiki,0,0,0.0,90,MC,Sunderland,Brentford,2,1,28801,2025,735073,0.0690728351473808,0,2,0,0.0,0.0690728351473808,0.0126698845997452,28801,Sunderland,Noah Sadiki,Noah Sadiki,MID
3,0,0,11,1,3,6.7,7,552,0.01,0.03,0.02,1.39,35,0,0,1.9,8.4,2025-09-13,83,False,8,0,0,0,3,0,4,0,5663,1,1,0,0,4.0,3,-268,398,666,50,False,0,552,,,Noah Sadiki,0,1,0.0391227416694164,88,MC,Crystal Palace,Sunderland,0,0,28811,2025,736953,0.0,0,0,0,0.0391227416694164,0.1372117698192596,0.1372117698192596,28811,Sunderland,Noah Sadiki,Noah Sadiki,MID
4,0,0,7,0,2,12.3,5,552,0.0,0.0,0.0,0.61,48,1,0,2.4,9.2,2025-09-21,90,False,2,0,0,0,2,0,5,0,5867,1,1,1,1,2.0,1,-87,363,450,50,True,1,552,,,Noah Sadiki,0,0,0.0,90,MC,Sunderland,Aston Villa,1,1,28826,2025,739251,0.0221398640424013,0,1,0,0.0,0.0905933380126953,0.0684534758329391,28826,Sunderland,Noah Sadiki,Noah Sadiki,MID
