assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,1,0,2,3.0,2,607,0.02,0.02,0.0,0.68,5,3,0,1.8,14.6,2025-08-16,90,False,17,0,0,0,4,0,1,0,11692,1,0,0,3,0.0,1,0,0,0,45,False,0,607,,,Nayef Aguerd,0,0,0.0,90,DC,Sunderland,West Ham,3,0,28781,2025,731801,0.0,0,0,0,0.0,0.0,0.0,6935,West Ham,Nayef Aguerd,Naif Aguerd,DEF
1,0,0,-2,0,12,0.9,13,607,0.01,0.11,0.1,2.74,20,5,0,3.3,24.4,2025-08-22,90,False,7,0,0,0,4,0,2,0,13110,1,1,5,1,8.0,2,-1390,526,1916,45,True,0,607,,,Nayef Aguerd,0,2,0.0885777547955513,90,DC,West Ham,Chelsea,1,5,28788,2025,732890,0.0,0,0,0,0.0885777547955513,0.1381545960903167,0.1381545960903167,6935,West Ham,Nayef Aguerd,Naif Aguerd,DEF
