assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,11,0,2,11.2,6,209,0.13,0.24,0.11,1.41,6,2,0,4.2,10.6,2025-08-16,62,False,18,0,0,0,3,0,1,0,2535,1,1,0,3,20.0,2,0,0,0,50,False,0,209,,,0,3,0.0837795138359069,64,MC,Tottenham,Burnley,3,0,28782,2025,731837,0.1226560547947883,0,1,0,0.0837795138359069,0.2064355611801147,0.0269181225448846,13728,Burnley,Josh Laurent,Josh Laurent,MID
1,0,0,4,0,3,0.8,4,209,0.0,0.0,0.0,0.16,14,0,0,1.2,10.8,2025-08-23,21,False,17,0,0,0,0,0,2,0,3326,0,1,0,2,0.0,1,-201,224,425,50,True,0,209,,,0,0,0.0,17,Sub,Burnley,Sunderland,2,0,28791,2025,733274,0.0,0,0,0,0.0,0.0,0.0,13728,Burnley,Josh Laurent,Josh Laurent,MID
2,0,0,1,0,2,0.1,4,209,0.0,0.0,0.0,1.13,26,1,0,0.5,2.4,2025-08-30,14,False,14,0,0,0,2,0,3,0,3272,0,0,2,3,2.0,0,-423,67,490,50,False,1,209,,,0,0,0.0,6,Sub,Manchester United,Burnley,3,2,28802,2025,735125,0.0,0,0,0,0.0,0.0,0.0,13728,Burnley,Josh Laurent,Josh Laurent,MID
3,0,0,4,0,5,0.3,6,209,0.0,0.01,0.01,2.45,34,1,0,0.8,6.2,2025-09-14,90,False,12,0,0,0,1,0,4,0,3351,1,0,1,0,1.0,2,-244,122,366,49,True,0,209,,,0,1,0.0134114725515246,90,DC,Burnley,Liverpool,0,1,28816,2025,737466,0.0,0,0,0,0.0134114725515246,0.0,0.0,13728,Burnley,Josh Laurent,Josh Laurent,MID
4,0,0,11,0,3,5.9,5,209,0.01,0.01,0.0,1.1,44,1,0,2.1,13.4,2025-09-20,90,False,16,0,0,0,2,0,5,0,3466,1,0,1,1,2.0,2,-29,192,221,49,True,0,209,,,0,0,0.0,90,DC,Burnley,Nottingham Forest,1,1,28822,2025,738650,0.0,0,0,0,0.0,0.1659435480833053,0.1659435480833053,13728,Burnley,Josh Laurent,Josh Laurent,MID
