assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name
0,0,0,10,0,0,11.6,4,712,0.01,0.03,0.02,0.28,21,0,0,1.7,3.6,2025-08-31,19,False,2,0,0,0,3,0,3,0,0,0,1,3,0,2.0,1,0,0,0,60,False,0,712,0,1,0.021616980433464,15,MID,Aston Villa,Crystal Palace,0,3,28807,2025,736207,0.3195617496967315,0,1,0,0.021616980433464,0.3411787152290344,0.0,9024,Crystal Palace,Yéremy Pino Santos,Yeremi Pino
1,0,0,-1,1,0,15.2,5,712,0.03,0.76,0.73,0.36,35,0,0,2.3,0.0,2025-09-13,83,False,17,0,0,0,4,0,4,0,18411,1,1,0,0,10.0,3,15677,20372,4695,60,True,0,712,0,3,0.7448294758796692,88,MID,Crystal Palace,Sunderland,0,0,28811,2025,736944,0.0,0,0,0,0.7448294758796692,0.7604790925979614,0.0156496241688728,9024,Crystal Palace,Yéremy Pino Santos,Yeremi Pino
2,0,0,6,0,1,14.2,2,712,0.27,0.37,0.1,0.22,49,0,0,3.0,5.2,2025-09-20,45,False,19,0,0,0,0,0,5,0,28165,1,1,2,1,11.0,1,10126,13687,3561,60,False,0,712,0,2,0.1012516468763351,48,MID,West Ham,Crystal Palace,1,2,28819,2025,738578,0.125072106719017,0,1,0,0.1012516468763351,0.2100630700588226,0.0,9024,Crystal Palace,Yéremy Pino Santos,Yeremi Pino
