assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,4,0,1,2.8,5,441,0.02,0.06,0.04,1.31,9,1,0,2.0,9.0,2025-08-17,90,False,1,0,0,0,2,0,1,0,632629,1,4,1,0,8.0,1,0,0,0,45,True,1,441,,,Patrick Dorgu,0,2,0.0508166924118995,90,DML,Manchester United,Arsenal,0,1,28786,2025,732458,0.0,0,0,0,0.0508166924118995,0.1724712550640106,0.1368706226348877,11944,Manchester United,Patrick Dorgu,Patrick Dorgu,DEF
1,0,0,4,0,4,4.5,4,441,0.04,0.04,0.0,1.76,17,1,0,1.5,4.8,2025-08-24,90,False,10,0,0,0,1,0,2,0,882233,1,0,1,1,6.0,2,164047,200341,36294,45,False,0,441,,,Patrick Dorgu,0,0,0.0,90,DML,Fulham,Manchester United,1,1,28796,2025,734093,0.0,0,0,0,0.0,0.1318542510271072,0.1318542510271072,11944,Manchester United,Patrick Dorgu,Patrick Dorgu,DEF
2,0,0,7,0,2,48.9,6,441,0.1,0.3,0.2,2.52,38,3,0,9.7,20.4,2025-09-14,90,False,13,0,0,0,3,0,4,0,699635,1,4,0,3,28.0,1,-225239,10000,235239,45,False,0,441,,,Patrick Dorgu,0,2,0.229311466217041,90,DML,Manchester City,Manchester United,3,0,28817,2025,737828,0.1007490679621696,0,3,0,0.229311466217041,0.3650199472904205,0.0349594056606292,11944,Manchester United,Patrick Dorgu,Patrick Dorgu,DEF
3,1,0,22,0,3,26.8,7,441,0.39,0.39,0.0,0.43,47,1,0,7.3,36.0,2025-09-20,90,False,7,0,0,0,4,0,5,0,641535,1,4,1,2,10.0,5,-82998,7155,90153,45,True,0,441,,,Patrick Dorgu,0,0,0.0,90,DML,Manchester United,Chelsea,2,1,28824,2025,738838,0.6835498213768005,1,2,0,0.0,0.72728031873703,0.1112998500466346,11944,Manchester United,Patrick Dorgu,Patrick Dorgu,DEF
