assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,10,0,0,24.9,2,350,0.21,0.21,0.0,0.47,10,0,0,4.0,9.2,2025-08-18,23,False,9,0,0,0,0,0,1,0,6703,0,2,0,1,6.0,1,0,0,0,55,True,0,350,,,Brenden Aaronson,0,0,0.0,23,Sub,Leeds,Everton,1,0,28787,2025,732656,0.4276208877563476,0,2,0,0.0,0.4276208877563476,0.0,28787,Leeds,Brenden Aaronson,Brenden Aaronson,MID
1,0,0,6,0,0,0.4,3,350,0.04,0.04,0.0,0.87,11,1,0,0.3,2.2,2025-08-23,24,False,1,0,0,0,2,0,2,0,6780,0,1,0,5,0.0,1,-1042,364,1406,55,False,0,350,,,Brenden Aaronson,0,0,0.0,21,Sub,Arsenal,Leeds,5,0,28793,2025,733414,0.0,0,0,0,0.0,0.0,0.0,28793,Leeds,Brenden Aaronson,Brenden Aaronson,MID
2,0,0,7,0,0,2.1,1,350,0.02,0.02,0.0,0.07,24,0,0,0.7,5.2,2025-08-30,30,False,15,0,0,0,0,0,3,0,6181,0,1,0,0,0.0,1,-908,280,1188,54,True,0,350,,,Brenden Aaronson,0,0,0.0,26,Sub,Leeds,Newcastle United,0,0,28803,2025,735232,0.0,0,0,0,0.0,0.0,0.0,28803,Leeds,Brenden Aaronson,Brenden Aaronson,MID
3,0,0,19,1,2,12.0,12,350,0.32,0.45,0.13,0.3,37,0,0,5.4,18.6,2025-09-13,76,False,10,0,0,0,5,0,4,0,5706,1,5,0,1,23.0,5,-734,164,898,54,False,0,350,,,Brenden Aaronson,0,1,0.3879980444908142,77,FWR,Fulham,Leeds,1,0,28813,2025,737014,0.0603806972503662,0,1,0,0.3879980444908142,0.3879980444908142,0.0,28813,Leeds,Brenden Aaronson,Brenden Aaronson,MID
4,0,0,9,0,2,5.7,10,350,0.19,0.24,0.05,1.77,50,1,0,1.0,3.4,2025-09-20,90,False,20,0,0,0,7,0,5,0,6338,1,1,3,1,1.0,2,272,798,526,54,False,0,350,,,Brenden Aaronson,0,1,0.0439778491854667,90,FWR,Wolverhampton Wanderers,Leeds,1,3,28820,2025,738607,0.0,0,0,0,0.0439778491854667,0.0439778491854667,0.0,28820,Leeds,Brenden Aaronson,Brenden Aaronson,MID
