assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name
0,0,0,4,0,2,11.1,5,716,0.0,0.0,0.0,0.88,31,2,0,2.6,11.0,2025-09-13,53,False,1,0,0,0,0,0,4,0,564,0,3,0,3,4.0,0,309,410,101,45,False,0,716,0,0,0.0,54,DEF,Arsenal,Nottingham Forest,3,0,28808,2025,736554,0.0,0,0,0,0.0,0.0192888751626014,0.0192888751626014,12905,Nottingham Forest,Nicolò Savona,Nicolò Savona
