assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,5,0,1,0.5,2,438,0.0,0.0,0.0,0.0,26,0,0,0.5,4.6,2025-08-30,5,False,3,0,0,0,0,0,3,0,17335,0,1,2,3,0.0,1,-5375,154,5529,49,True,0,438,,,0,0,0.0,1,Sub,Manchester United,Burnley,3,2,28802,2025,735107,0.0,0,0,0,0.0,0.21974478662014,0.21974478662014,10696,Manchester United,Noussair Mazraoui,Noussair Mazraoui,DEF
1,0,0,7,0,2,2.5,5,438,0.03,0.03,0.0,1.46,38,2,0,1.5,8.6,2025-09-14,61,False,13,0,0,0,5,0,4,0,21977,1,3,0,3,4.0,1,1216,2845,1629,49,False,0,438,,,0,0,0.0,63,DMR,Manchester City,Manchester United,3,0,28817,2025,737827,0.0,0,0,0,0.0,0.0349594056606292,0.0349594056606292,10696,Manchester United,Noussair Mazraoui,Noussair Mazraoui,DEF
2,0,1,28,1,1,11.2,5,438,0.1,0.1,0.0,0.13,47,0,0,2.9,18.0,2025-09-20,64,False,7,0,0,0,6,0,5,0,24742,1,4,1,2,0.0,7,829,2624,1795,49,True,0,438,,,0,0,0.0,75,DMR,Manchester United,Chelsea,2,1,28824,2025,738837,0.0,0,0,0,0.0,0.6159805059432983,0.6159805059432983,10696,Manchester United,Noussair Mazraoui,Noussair Mazraoui,DEF
