assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,4,0,2,0.0,2,480,0.0,0.0,0.0,0.13,42,0,0,0.3,3.0,2025-09-21,6,False,4,0,0,0,0,0,5,0,7873,0,0,0,0,0.0,1,-502,166,668,44,False,0,480,,,Jamaal Lascelles,0,0,0.0,2,Sub,Bournemouth,Newcastle United,0,0,28823,2025,739245,0.0,0,0,0,0.0,0.0,0.0,28823,Newcastle United,Jamaal Lascelles,Jamaal Lascelles,DEF
