assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name
0,1,0,23,1,0,19.7,3,717,0.08,0.11,0.03,0.6,40,0,0,3.9,18.4,2025-09-13,70,False,19,0,0,0,2,0,4,0,140567,1,1,3,0,1.0,6,119330,151268,31938,70,False,0,717,0,1,0.0233019609004259,74,MID,West Ham,Tottenham,0,3,28814,2025,737170,0.2315839082002639,1,1,0,0.0233019609004259,0.2431790381669998,0.2431790381669998,8700,Tottenham,Xavi Simons,Xavi Simons
1,0,0,4,0,0,12.3,1,717,0.06,0.31,0.25,0.42,43,0,0,4.0,3.2,2025-09-20,29,False,6,0,0,0,1,0,5,0,448496,0,0,2,2,24.0,1,280208,311225,31017,70,False,0,717,0,3,0.1576092541217804,26,MID,Brighton,Tottenham,2,2,28821,2025,738642,0.0735019370913505,0,1,0,0.1576092541217804,0.2311111837625503,0.0,8700,Tottenham,Xavi Simons,Xavi Simons
