assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position
0,0,0,24,1,6,0.4,6,606,0.01,0.07,0.06,0.73,27,0,0,1.5,10.2,2025-08-31,90,False,16,0,0,0,1,0,3,0,5428,1,0,3,0,4.0,6,-673,114,787,44,False,0,606,,,0,1,0.0846767872571945,90,DC,Nottingham Forest,West Ham,0,3,28804,2025,735671,0.0,0,0,0,0.0846767872571945,0.804722011089325,0.804722011089325,6722,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,DEF
1,0,0,2,0,11,0.6,11,606,0.01,0.01,0.0,1.29,40,3,0,2.7,26.8,2025-09-13,90,False,18,0,0,0,3,0,4,0,6211,1,0,3,0,0.0,3,256,651,395,44,True,0,606,,,0,0,0.0,90,DC,West Ham,Tottenham,0,3,28814,2025,737147,0.0,0,0,0,0.0,0.2567287385463714,0.2567287385463714,6722,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,DEF
2,0,0,11,0,10,0.6,11,606,0.01,0.23,0.22,2.31,49,2,0,6.7,31.6,2025-09-20,90,False,8,0,0,0,5,0,5,0,7699,1,1,2,1,35.0,3,1146,1561,415,44,True,0,606,,,0,1,0.133403331041336,90,DC,West Ham,Crystal Palace,1,2,28819,2025,738557,0.0,0,0,0,0.133403331041336,0.0526934601366519,0.0526934601366519,6722,West Ham,Konstantinos Mavropanos,Konstantinos Mavropanos,DEF
