goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,2,0.049978502094745636,50,DR,Bournemouth,Newcastle United,0,0,2025-09-21,28823,2025,739217,0,0,0,0,0.049978502094745636,0.16191650927066803,0.12697994709014893
0,0,0,1,Sub,Bournemouth,Brighton,2,1,2025-09-13,28810,2025,736917,0,0,0,0,0,0,0
0,0,0,42,Sub,AC Milan,Cremonese,1,2,2025-08-23,29846,2025,733649,0.14040954411029816,0,2,0,0,0.38356098532676697,0.24315142631530762
0,1,0.02424263022840023,29,Sub,AC Milan,Monza,2,0,2025-05-24,27738,2024,729796,0,0,0,0,0.02424263022840023,0.07334636896848679,0.049103736877441406
0,3,0.46613022685050964,69,DML,Roma,AC Milan,3,1,2025-05-18,27730,2024,729049,0.3804248571395874,1,2,0,0.46613022685050964,1.1473641395568848,0.30080902576446533
0,1,0.04451537877321243,68,DMR,AC Milan,Bologna,3,1,2025-05-09,27717,2024,725428,0,0,0,0,0.04451537877321243,0.06797097623348236,0.06797097623348236
0,0,0,72,DMR,Genoa,AC Milan,1,2,2025-05-05,27705,2024,725292,0,0,0,0,0,0.6145855188369751,0.6145855188369751
0,0,0,73,DMR,Venezia,AC Milan,0,2,2025-04-27,27701,2024,722915,0,0,0,0,0,0.45164093375205994,0.45164093375205994
0,0,0,75,DMR,AC Milan,Atalanta,0,1,2025-04-20,27686,2024,721467,0.12932397425174713,0,1,0,0,0.14288567006587982,0.01356169581413269
0,1,0.014784807339310646,74,DMR,Udinese,AC Milan,0,4,2025-04-11,27681,2024,718207,0.02591489627957344,0,1,0,0.014784807339310646,0.17184077203273773,0.17184077203273773
0,0,0,9,Sub,Napoli,AC Milan,2,1,2025-03-30,27654,2024,715751,0.05560895800590515,0,1,0,0,0.7474508285522461,0.6918419003486633
0,0,0,43,Sub,AC Milan,Como,2,1,2025-03-15,27647,2024,713175,0,0,0,0,0,0.20531222224235535,0.20531222224235535
0,0,0,51,AMR,Lecce,AC Milan,2,3,2025-03-08,27639,2024,711532,0,0,0,0,0,0.12391559779644012,0.12391559779644012
0,1,0.09594903141260147,48,DR,AC Milan,Lazio,1,2,2025-03-02,27627,2024,710628,0,0,0,0,0.09594903141260147,0.18746860325336456,0.09151957184076309
0,0,0,85,DR,Bologna,AC Milan,2,1,2025-02-27,27442,2024,709285,0,0,0,0,0,0.039286285638809204,0.039286285638809204
0,2,0.053457390516996384,89,DR,Torino,AC Milan,2,1,2025-02-22,27618,2024,707992,0.05572289973497391,0,2,0,0.053457390516996384,0.26513218879699707,0.23553454875946045
0,0,0,42,Sub,AC Milan,Verona,1,0,2025-02-15,27608,2024,706527,0,0,0,0,0,0.6764090061187744,0.6764090061187744
0,0,0,50,AML,Empoli,AC Milan,0,2,2025-02-08,27594,2024,705551,0,0,0,0,0,0.025063462555408478,0.025063462555408478
0,0,0,42,Sub,AC Milan,Inter,1,1,2025-02-02,27588,2024,704265,0,0,0,0,0,0.10342982411384583,0.10342982411384583
0,0,0,26,Sub,Juventus,AC Milan,2,0,2025-01-18,27568,2024,700173,0,0,0,0,0,0.03700369969010353,0.03700369969010353
0,2,0.5030965805053711,43,Sub,Como,AC Milan,1,2,2025-01-14,27543,2024,698959,0,0,0,0,0.5030965805053711,0.5030965805053711,0
0,1,0.00926964357495308,27,Sub,AC Milan,Cagliari,1,1,2025-01-11,27560,2024,698422,0.017169328406453133,0,1,0,0.00926964357495308,0.059118062257766724,0.04194873571395874
0,0,0,90,AML,AC Milan,Roma,1,1,2024-12-29,27538,2024,696836,0.8474681377410889,0,1,0,0,1.1922359466552734,0.3447677791118622
0,1,0.04139445722103119,90,DL,Verona,AC Milan,0,1,2024-12-20,27522,2024,694972,0.1038605198264122,0,1,0,0.04139445722103119,0.48413312435150146,0.44273868203163147
0,2,0.02244233340024948,90,DL,AC Milan,Genoa,0,0,2024-12-15,27520,2024,694712,0.07387419044971466,0,2,0,0.02244233340024948,0.6257402896881104,0.6057291626930237
0,0,0,7,Sub,AC Milan,Napoli,1,0,2024-02-11,22539,2023,641063,0,0,0,0,0,0,0
0,0,0,1,Sub,AC Milan,Roma,3,1,2024-01-14,22500,2023,635554,0,0,0,0,0,0,0
0,0,0,56,Sub,Empoli,AC Milan,0,3,2024-01-07,22486,2023,634308,0.09680917859077454,0,1,0,0,0.17740339040756226,0.17740339040756226
