goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,5,AMR,Manchester United,Chelsea,2,1,2025-09-20,28824,2025,738856,0,0,0,0,0,0,0
0,1,0.2655908167362213,78,AMR,Chelsea,Fulham,2,0,2025-08-30,28798,2025,734824,0.1092817634344101,0,1,0,0.2655908167362213,0.3748725950717926,0.1092817634344101
0,1,0.47674334049224854,83,AMR,West Ham,Chelsea,1,5,2025-08-22,28788,2025,732909,0.7091479897499084,1,1,0,0.47674334049224854,1.7544519901275635,1.277708649635315
0,1,0.09882759302854538,33,Sub,Chelsea,Crystal Palace,0,0,2025-08-17,28784,2025,732234,0,0,0,0,0.09882759302854538,0.18522928655147552,0.08640170097351074
