goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,43,Sub,Liverpool,Everton,2,1,2025-09-20,28818,2025,738335,0,0,0,0,0,0.31301936507225037,0.31301936507225037
0,2,0.1252637356519699,13,Sub,Everton,Aston Villa,0,0,2025-09-13,28812,2025,736973,0,0,0,0,0.1252637356519699,0.1252637356519699,0
0,0,0,11,Sub,Wolverhampton Wanderers,Everton,2,3,2025-08-30,28800,2025,735066,0,0,0,0,0,0,0
0,2,0.5545400381088257,66,FW,Everton,Brighton,2,0,2025-08-24,28795,2025,733834,0,0,0,0,0.5545400381088257,0.7053151726722717,0.7053151726722717
0,0,0,4,Sub,Leeds,Everton,1,0,2025-08-18,28787,2025,732671,0,0,0,0,0,0,0
0,2,0.25285136699676514,90,FW,Villarreal,Sevilla,4,2,2025-05-25,27361,2024,729949,0.5557140111923218,1,2,0,0.25285136699676514,0.8085653781890869,0
0,0,0,39,Sub,Barcelona,Villarreal,2,3,2025-05-18,27343,2024,728651,0,0,0,0,0,0,0
1,2,0.4121309518814087,75,FW,Villarreal,Osasuna,4,2,2025-05-03,27319,2024,724147,0.11159060150384903,0,1,1,0.4121309518814087,0.8996478319168091,0.4875169098377228
0,0,0,90,FW,Villarreal,Espanyol,1,0,2025-04-27,27241,2024,723155,0.09870623797178268,0,2,0,0,0.5877626538276672,0.48905643820762634
0,0,0,69,FW,Celta Vigo,Villarreal,3,0,2025-04-23,27307,2024,721957,0,0,0,0,0,0,0
0,10,0.9301376342773438,90,FW,Villarreal,Real Sociedad,2,2,2025-04-20,27298,2024,721166,0,0,0,0,0.9301376342773438,1.1496261358261108,0.2781185209751129
1,2,0.23349162936210632,90,FW,Real Betis,Villarreal,1,2,2025-04-13,27285,2024,719704,0,0,0,1,0.23349162936210632,0.13681107759475708,0.13681107759475708
