goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,1,0.043977849185466766,90,FWR,Wolverhampton Wanderers,Leeds,1,3,2025-09-20,28820,2025,738607,0,0,0,0,0.043977849185466766,0.043977849185466766,0
0,1,0.3879980444908142,77,FWR,Fulham,Leeds,1,0,2025-09-13,28813,2025,737014,0.06038069725036621,0,1,0,0.3879980444908142,0.3879980444908142,0
0,0,0,26,Sub,Leeds,Newcastle United,0,0,2025-08-30,28803,2025,735232,0,0,0,0,0,0,0
0,0,0,21,Sub,Arsenal,Leeds,5,0,2025-08-23,28793,2025,733414,0,0,0,0,0,0,0
0,0,0,23,Sub,Leeds,Everton,1,0,2025-08-18,28787,2025,732656,0.42762088775634766,0,2,0,0,0.42762088775634766,0
0,2,0.08199118077754974,82,FW,Union Berlin,Freiburg,2,1,2024-05-18,23363,2023,662531,0.23110347986221313,1,4,0,0.08199118077754974,0.3672371804714203,0.18399164080619812
0,0,0,59,AMC,FC Cologne,Union Berlin,3,2,2024-05-11,23358,2023,660433,0,0,0,0,0,0,0
0,1,0.21063610911369324,42,Sub,Union Berlin,Bochum,3,4,2024-05-05,23345,2023,659492,0.5984983444213867,1,2,0,0.21063610911369324,0.8267815709114075,0.6161454319953918
0,2,0.027416905388236046,74,AMC,Borussia M.Gladbach,Union Berlin,0,0,2024-04-28,23340,2023,657690,0.02921115979552269,0,2,0,0.027416905388236046,0.393991082906723,0.33736303448677063
0,2,0.07570616155862808,90,MC,Union Berlin,Bayern Munich,1,5,2024-04-20,23327,2023,655023,0.059022724628448486,0,1,0,0.07570616155862808,0.319333016872406,0.18460413813591003
0,3,0.16134865581989288,90,MC,Augsburg,Union Berlin,2,0,2024-04-12,23323,2023,652780,0.11509586125612259,0,2,0,0.16134865581989288,1.1604896783828735,0.8992639183998108
0,0,0,86,FW,Union Berlin,Bayer Leverkusen,0,1,2024-04-06,23309,2023,651627,0,0,0,0,0,0.101011261343956,0.101011261343956
0,2,0.1809442639350891,65,AMC,Eintracht Frankfurt,Union Berlin,0,0,2024-03-30,23302,2023,649669,0.11654145270586014,0,2,0,0.1809442639350891,0.29748570919036865,0.11506877094507217
1,2,0.5267176032066345,80,AMC,Union Berlin,Werder Bremen,2,1,2024-03-16,23291,2023,648154,0,0,0,1,0.5267176032066345,0.8471524715423584,0.37407350540161133
0,0,0,14,Sub,VfB Stuttgart,Union Berlin,2,0,2024-03-08,23289,2023,646184,0,0,0,0,0,0,0
0,1,0.04854406788945198,16,Sub,Union Berlin,Borussia Dortmund,0,2,2024-03-02,23272,2023,644793,0.07485443353652954,0,1,0,0.04854406788945198,0.12339850515127182,0
0,0,0,84,FW,Union Berlin,FC Heidenheim,2,2,2024-02-24,23269,2023,643120,0,0,0,0,0,0.11239342391490936,0.11239342391490936
1,1,0.6048068404197693,12,Sub,Hoffenheim,Union Berlin,0,1,2024-02-17,23259,2023,641697,0.6457404494285583,0,1,1,0.6048068404197693,1.2505472898483276,0
0,0,0,4,Sub,Union Berlin,Wolfsburg,1,0,2024-02-10,23248,2023,640193,0,0,0,0,0,0,0
0,0,0,1,Sub,Mainz 05,Union Berlin,1,1,2024-02-07,23221,2023,641203,0.07444170117378235,0,1,0,0,0,0
0,0,0,11,Sub,RasenBallsport Leipzig,Union Berlin,2,0,2024-02-04,23237,2023,639402,0,0,0,0,0,0,0
0,0,0,3,Sub,Union Berlin,Darmstadt,1,0,2024-01-28,23228,2023,637422,0.44825419783592224,0,2,0,0,0.44825419783592224,0
0,0,0,7,Sub,Bayern Munich,Union Berlin,1,0,2024-01-24,23173,2023,636547,0,0,0,0,0,0,0
0,1,0.06920699775218964,69,MC,Freiburg,Union Berlin,0,0,2024-01-13,23211,2023,634787,0,0,0,0,0.06920699775218964,0.06920699775218964,0
0,0,0,4,Sub,Union Berlin,FC Cologne,2,0,2023-12-20,23201,2023,631644,0,0,0,0,0,0,0
0,0,0,10,Sub,Bochum,Union Berlin,3,0,2023-12-16,23197,2023,630236,0,0,0,0,0,0,0
0,0,0,12,Sub,Union Berlin,Borussia M.Gladbach,3,1,2023-12-09,23183,2023,628612,0,0,0,0,0,0,0
0,0,0,24,Sub,Bayer Leverkusen,Union Berlin,4,0,2023-11-12,23157,2023,624048,0,0,0,0,0,0,0
0,0,0,6,Sub,Union Berlin,Eintracht Frankfurt,0,3,2023-11-04,23147,2023,621445,0.012016034685075283,0,1,0,0,0.012016034685075283,0
0,0,0,62,MC,Werder Bremen,Union Berlin,2,0,2023-10-28,23142,2023,619793,0,0,0,0,0,0.04920344427227974,0.04920344427227974
0,1,0.372969388961792,29,Sub,Borussia Dortmund,Union Berlin,4,2,2023-10-07,23120,2023,616368,0.04693002626299858,0,2,0,0.372969388961792,0.41685110330581665,0.04388172924518585
0,1,0.019569292664527893,51,MC,Union Berlin,Hoffenheim,0,2,2023-09-23,23106,2023,611970,0,0,0,0,0.019569292664527893,0.019569292664527893,0
0,0,0,15,Sub,Wolfsburg,Union Berlin,2,1,2023-09-16,23095,2023,610242,0.27579572796821594,0,1,0,0,0.27579572796821594,0
0,0,0,20,MC,Darmstadt,Union Berlin,1,4,2023-08-26,23079,2023,606729,0,0,0,0,0,0,0
0,0,0,81,MC,Union Berlin,Mainz 05,4,1,2023-08-20,23072,2023,605808,0,0,0,0,0,0.3349338173866272,0.3349338173866272
0,0,0,29,Sub,Leeds,Tottenham,1,4,2023-05-28,18578,2022,601010,0,0,0,0,0,0,0
0,1,0.0764324963092804,24,Sub,West Ham,Leeds,3,1,2023-05-21,18570,2022,598695,0,0,0,0,0.0764324963092804,0.0764324963092804,0
0,0,0,1,Sub,Leeds,Newcastle United,2,2,2023-05-13,18558,2022,596071,0,0,0,0,0,0,0
0,0,0,8,Sub,Manchester City,Leeds,2,1,2023-05-06,18546,2022,594795,0,0,0,0,0,0,0
0,1,0.17248167097568512,18,Sub,Leeds,Leicester,1,1,2023-04-25,18523,2022,591483,0,0,0,0,0.17248167097568512,0,0
0,0,0,67,AMC,Fulham,Leeds,2,1,2023-04-22,18517,2022,589850,0.05450540781021118,0,1,0,0,0.1935836225748062,0.13907822966575623
0,2,0.05247880145907402,68,AMC,Leeds,Liverpool,1,6,2023-04-17,18505,2022,589594,0.13001400232315063,0,2,0,0.05247880145907402,0.1428530067205429,0.037206098437309265
