goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,2,0.0952814593911171,60,AMR,Burnley,Nottingham Forest,1,1,2025-09-20,28822,2025,738666,0.014094803482294083,0,1,0,0.0952814593911171,0.3283074200153351,0.23302596807479858
0,0,0,23,Sub,Arsenal,Nottingham Forest,3,0,2025-09-13,28808,2025,736552,0,0,0,0,0,0.01928887516260147,0.01928887516260147
1,2,0.0750504583120346,39,Sub,Monaco,Strasbourg,3,2,2025-08-31,29563,2025,735928,0,0,0,1,0.0750504583120346,0.1621958166360855,0.0871453583240509
0,0,0,22,Sub,Strasbourg,Nantes,1,0,2025-08-24,29552,2025,733990,0.3356405198574066,1,2,0,0,1.2601765394210815,1.2601765394210815
0,0,0,33,Sub,Metz,Strasbourg,0,1,2025-08-17,29545,2025,732451,0.33359575271606445,1,1,0,0,0.33359575271606445,0.33359575271606445
0,0,0,77,DMR,Strasbourg,Le Havre,2,3,2025-05-17,28345,2024,728190,0,0,0,0,0,0.06460865586996078,0.06460865586996078
1,3,0.1742134541273117,90,DMR,Angers,Strasbourg,2,1,2025-05-10,28338,2024,726227,0.018990900367498398,0,1,1,0.1742134541273117,0.39404284954071045,0.37505194544792175
0,1,0.03406200930476189,84,DMR,Strasbourg,Paris Saint Germain,2,1,2025-05-03,28328,2024,724173,0.4506809115409851,0,1,0,0.03406200930476189,0.6826217770576477,0.6485598087310791
1,3,0.13224060833454132,90,DMR,Strasbourg,Saint-Etienne,3,1,2025-04-26,28319,2024,722711,0.0993116945028305,0,1,1,0.13224060833454132,1.5994000434875488,1.3831720352172852
0,0,0,81,FW,Monaco,Strasbourg,0,0,2025-04-19,28316,2024,720754,0,0,0,0,0,0.04716860130429268,0.04716860130429268
0,4,0.18057139217853546,89,AMC,Strasbourg,Nice,2,2,2025-04-12,28304,2024,719003,0.0555385984480381,0,1,0,0.18057139217853546,0.2947040796279907,0.11413267254829407
0,1,0.07978114485740662,88,DMR,Reims,Strasbourg,0,1,2025-04-06,28298,2024,717718,1.1928366422653198,0,5,0,0.07978114485740662,1.2215697765350342,0.15908843278884888
1,3,0.12742526829242706,90,AMR,Strasbourg,Lyon,4,2,2025-03-28,28285,2024,714497,0.45700544118881226,1,2,1,0.12742526829242706,0.2125234454870224,0
0,1,0.03190327063202858,88,FWR,Nantes,Strasbourg,0,1,2025-03-09,28266,2024,712113,0.650446355342865,1,2,0,0.03190327063202858,0.3634791672229767,0.3315759003162384
0,0,0,80,DMR,Auxerre,Strasbourg,0,1,2025-03-02,28261,2024,710463,0.2152302861213684,0,1,0,0,0.2152302861213684,0
0,0,0,90,DMR,Strasbourg,Brest,0,0,2025-02-23,28249,2024,708537,0,0,0,0,0,0.4630533456802368,0.4630533456802368
1,2,0.6734315752983093,22,Sub,Lens,Strasbourg,0,2,2025-02-16,28240,2024,706919,0.45213839411735535,1,2,1,0.6734315752983093,1.042866826057434,0
0,2,0.10428021103143692,78,MR,Marseille,Strasbourg,1,1,2025-01-19,28201,2024,700931,0,0,0,0,0.10428021103143692,0.2958868741989136,0.2958868741989136
0,1,0.04922914132475853,88,MR,Toulouse,Strasbourg,1,2,2025-01-12,28192,2024,698736,0.09996718168258667,0,1,0,0.04922914132475853,1.3996974229812622,1.2505011558532715
0,1,0.09626474231481552,90,MR,Strasbourg,Auxerre,3,1,2025-01-05,28190,2024,697618,0.20226778090000153,0,2,0,0.09626474231481552,0.24639010429382324,0.025330083444714546
0,1,0.029964756220579147,86,AMR,Le Havre,Strasbourg,0,3,2024-12-15,28175,2024,694366,0.36950498819351196,2,2,0,0.029964756220579147,0.4352835416793823,0.4053187668323517
0,2,0.33726948499679565,90,AMR,Strasbourg,Reims,0,0,2024-12-08,28171,2024,692965,0,0,0,0,0.33726948499679565,1.0156241655349731,0.6783546805381775
0,2,0.07054777443408966,90,AMR,Brest,Strasbourg,3,1,2024-11-30,28159,2024,690290,0.058029815554618835,0,1,0,0.07054777443408966,0.28809690475463867,0.21754911541938782
1,4,0.2953852713108063,90,MR,Nice,Strasbourg,2,1,2024-11-24,28149,2024,689447,0.07234171777963638,0,2,1,0.2953852713108063,0.3079151511192322,0.0308196023106575
0,2,0.3825349807739258,90,DMR,Strasbourg,Monaco,1,3,2024-11-09,28140,2024,686760,0.3363443613052368,0,1,0,0.3825349807739258,0.41039374470710754,0.027858780696988106
0,0,0,81,MR,Saint-Etienne,Strasbourg,2,0,2024-11-02,28137,2024,685343,0.24279417097568512,0,4,0,0,0.2067180573940277,0.04734797403216362
1,3,0.9374787211418152,90,MR,Strasbourg,Nantes,3,1,2024-10-27,28125,2024,683915,0.6974045038223267,1,4,1,0.9374787211418152,1.6348832845687866,0.041874855756759644
0,3,0.07358294725418091,83,AMR,Paris Saint Germain,Strasbourg,4,2,2024-10-19,28119,2024,681739,0.20464839041233063,0,3,0,0.07358294725418091,0.22176867723464966,0
0,1,0.026523688808083534,90,AMR,Strasbourg,Lens,2,2,2024-10-06,28110,2024,680396,0,0,0,0,0.026523688808083534,0.026523688808083534,0
0,4,0.3734895884990692,79,MR,Strasbourg,Marseille,1,0,2024-09-29,28093,2024,678836,0.05994347110390663,0,1,0,0.3734895884990692,0.7890430688858032,0.48524051904678345
0,2,0.453104168176651,90,MR,Lille,Strasbourg,3,3,2024-09-21,28090,2024,675861,0,0,0,0,0.453104168176651,0.7137086391448975,0.26060450077056885
0,2,0.05754176527261734,90,MR,Strasbourg,Angers,1,1,2024-09-15,28083,2024,674586,0.7628343105316162,1,2,0,0.05754176527261734,1.0512640476226807,0.36930564045906067
0,3,0.11007827520370483,90,AMR,Lyon,Strasbourg,4,3,2024-08-30,28066,2024,671468,0.35537266731262207,1,1,0,0.11007827520370483,0.8751048445701599,0.81624835729599
0,0,0,90,MR,Strasbourg,Rennes,3,1,2024-08-25,28063,2024,668890,0.26294055581092834,0,3,0,0,0.25949567556381226,0.25949567556381226
0,1,0.02065873146057129,90,DMR,Montpellier,Strasbourg,1,1,2024-08-18,28053,2024,666903,0.41076987981796265,0,5,0,0.02065873146057129,0.06950555741786957,0.06950555741786957
0,0,0,79,MC,Strasbourg,Metz,2,1,2024-05-12,23660,2023,661564,0.46078529953956604,0,3,0,0,0.4764798581600189,0.13240958750247955
0,1,0.04885737597942352,90,AMC,Le Havre,Strasbourg,3,1,2024-05-04,23656,2023,658670,0.2815171182155609,1,2,0,0.04885737597942352,0.6166364550590515,0.3014611005783081
1,4,0.6916835308074951,80,AMC,Strasbourg,Nice,1,3,2024-04-28,23642,2023,657580,0.016142111271619797,0,1,1,0.6916835308074951,0.6561107635498047,0
0,0,0,74,AMC,Lille,Strasbourg,1,0,2024-04-21,23634,2023,655312,0,0,0,0,0,0,0
0,1,0.037492070347070694,90,AMC,Strasbourg,Reims,3,1,2024-04-13,23625,2023,653390,0.5959609746932983,1,2,0,0.037492070347070694,0.24758030474185944,0.24758030474185944
0,2,0.2013862431049347,90,AMC,Toulouse,Strasbourg,0,0,2024-04-07,23615,2023,652226,0.10293016582727432,0,1,0,0.2013862431049347,0.27933967113494873,0.01042342558503151
0,3,0.27100807428359985,90,AMC,Strasbourg,Rennes,2,0,2024-03-31,23605,2023,650552,0.913034200668335,1,5,0,0.27100807428359985,1.2498384714126587,0.12592639029026031
0,1,0.02104753814637661,90,FWR,Nantes,Strasbourg,1,3,2024-03-16,23602,2023,648418,0.8903810381889343,2,2,0,0.02104753814637661,1.664343237876892,0.7529146671295166
0,1,0.06604360789060593,90,FWR,Strasbourg,Monaco,0,1,2024-03-10,23588,2023,647342,0.029466118663549423,0,2,0,0.06604360789060593,0.11052680015563965,0.04448319599032402
0,1,0.036209721118211746,61,FWL,Montpellier,Strasbourg,2,2,2024-03-03,23585,2023,645666,0.06883598119020462,0,2,0,0.036209721118211746,0.0980030968785286,0.06179337203502655
0,2,0.3135885000228882,90,MR,Strasbourg,Lorient,1,3,2024-02-18,23560,2023,642197,0.8393067717552185,1,5,0,0.3135885000228882,0.8162981271743774,0.123140849173069
0,3,0.1255241334438324,90,MR,Lens,Strasbourg,3,1,2024-02-10,23558,2023,640325,0.35786962509155273,0,6,0,0.1255241334438324,0.6071234941482544,0.41975826025009155
1,3,0.5607782006263733,90,MR,Strasbourg,Paris Saint Germain,1,2,2024-02-02,23542,2023,638208,0.1375683695077896,0,3,1,0.5607782006263733,0.74842369556427,0.16193251311779022
0,1,0.012584078125655651,90,FWR,Clermont Foot,Strasbourg,1,1,2024-01-28,23539,2023,637371,0,0,0,0,0.012584078125655651,0.4752129018306732,0.4626288115978241
0,5,0.2902836203575134,90,AMR,Marseille,Strasbourg,1,1,2024-01-12,23525,2023,634489,0.05124761909246445,0,1,0,0.2902836203575134,0.3155684471130371,0.03409487381577492
0,1,0.03314373269677162,89,AMR,Strasbourg,Lille,2,1,2023-12-20,23516,2023,631851,0.375192791223526,0,3,0,0.03314373269677162,0.362646222114563,0
1,3,0.12072933465242386,86,AMR,Lorient,Strasbourg,1,2,2023-12-17,23508,2023,630874,0,0,0,1,0.12072933465242386,0.17549937963485718,0.05477004498243332
0,1,0.06487973034381866,68,AMR,Strasbourg,Le Havre,2,1,2023-12-10,23498,2023,629422,0.023213881999254227,0,1,0,0.06487973034381866,0.0854261964559555,0.0854261964559555
0,1,0.04110254347324371,72,AMR,Brest,Strasbourg,1,1,2023-12-07,23478,2023,628162,0.3593903183937073,0,1,0,0.04110254347324371,0.4955699145793915,0.1361795961856842
0,1,0.061861783266067505,77,AMR,Reims,Strasbourg,2,1,2023-12-01,23492,2023,626278,0,0,0,0,0.061861783266067505,0,0
0,3,0.10958169400691986,33,Sub,Strasbourg,Marseille,1,1,2023-11-25,23480,2023,625250,0.021307220682501793,0,1,0,0.10958169400691986,0.16399815678596497,0.054416459053754807
0,0,0,44,AML,Strasbourg,Clermont Foot,0,0,2023-11-05,23462,2023,622170,0.06078224629163742,0,2,0,0,0.037294987589120865,0.02045850083231926
0,1,0.06572964787483215,90,AML,Rennes,Strasbourg,1,1,2023-10-29,23452,2023,620773,0.20946118235588074,0,1,0,0.06572964787483215,0.2751908302307129,0
0,0,0,90,MR,Paris Saint Germain,Strasbourg,3,0,2023-10-21,23443,2023,618235,0.04080900549888611,0,2,0,0,0,0
0,0,0,30,Sub,Strasbourg,Nantes,1,2,2023-10-06,23434,2023,616001,0,0,0,0,0,0,0
0,2,0.06107889115810394,66,FWL,Strasbourg,Lens,0,1,2023-09-29,23425,2023,614207,0.15924344956874847,0,2,0,0.06107889115810394,0.14941836893558502,0
