assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2023-08-13T15:30:00Z,0,7,0,0,0,0,1,0,1375,0,1,1,0.0,0,0,0,0,50,False,0
1,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,3,0,0,0,0,2,0,913,0,1,3,0.0,0,-434,0,434,50,True,0
2,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2023-08-27T15:30:00Z,0,15,0,0,0,0,3,0,814,0,2,1,0.0,0,-130,0,130,50,False,0
3,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,2,0,0,0,0,4,0,726,0,0,3,0.0,0,-88,0,88,50,True,0
4,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2023-09-16T11:30:00Z,0,20,0,0,0,0,5,0,672,0,3,1,0.0,0,-57,0,57,50,False,0
5,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,19,0,0,0,0,6,0,654,0,1,3,0.0,0,-23,0,23,50,True,0
6,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,68,0,0,0.0,0.0,2023-09-30T16:30:00Z,0,18,0,0,0,0,7,0,645,0,1,2,0.0,0,-9,0,9,50,False,0
7,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,5,0,0,0,0,8,0,634,0,2,2,0.0,0,-11,0,11,50,False,0
8,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2023-10-21T11:30:00Z,0,9,0,0,0,0,9,0,623,0,0,2,0.0,0,-11,0,11,50,True,0
9,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,16,0,0,0,0,10,0,615,0,0,3,0.0,0,-7,0,7,50,True,0
10,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,12,0,0,0,0,11,0,612,0,1,1,0.0,0,-4,0,4,50,False,0
11,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,4,0,0,0,0,12,0,603,0,0,3,0.0,0,-9,0,9,50,True,0
12,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2023-11-25T12:30:00Z,0,13,0,0,0,0,13,0,600,0,1,1,0.0,0,-3,0,3,50,False,0
13,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,10,0,0,0,0,14,0,597,0,3,4,0.0,0,-3,0,3,50,True,0
14,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,17,0,0,0,0,15,0,594,0,2,0,0.0,0,-3,0,3,50,False,0
15,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2023-12-09T12:30:00Z,0,8,0,0,0,0,16,0,590,0,2,1,0.0,0,-4,0,4,50,False,0
16,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,14,0,0,0,0,17,0,587,0,0,0,0.0,0,-3,0,3,50,True,0
17,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2023-12-23T17:30:00Z,0,1,0,0,0,0,18,0,583,0,1,1,0.0,0,-4,0,4,50,True,0
18,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-12-26T17:30:00Z,0,6,0,0,0,0,19,0,582,0,2,0,0.0,0,-1,0,1,50,False,0
19,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,194,0,0,0.0,0.0,2024-01-01T20:00:00Z,0,15,0,0,0,0,20,0,579,0,2,4,0.0,0,-3,0,3,50,True,0
20,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2024-01-21T16:30:00Z,0,3,0,0,0,0,21,0,577,0,4,0,0.0,0,-2,0,2,50,False,0
21,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,219,0,0,0.0,0.0,2024-01-31T20:15:00Z,0,7,0,0,0,0,22,0,576,0,1,4,0.0,0,-1,0,1,50,True,0
22,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,221,0,0,0.0,0.0,2024-02-04T16:30:00Z,0,1,0,0,0,0,23,0,575,0,1,3,0.0,0,-1,0,1,50,False,0
23,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,234,0,0,0.0,0.0,2024-02-10T15:00:00Z,0,6,0,0,0,0,24,0,574,0,1,3,0.0,0,-1,0,1,50,True,0
24,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2024-02-17T12:30:00Z,0,4,0,0,0,0,25,0,574,0,4,1,0.0,0,0,0,0,50,False,0
25,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,257,0,0,0.0,0.0,2024-02-21T19:30:00Z,0,12,0,0,0,0,25,0,574,0,1,4,0.0,0,0,0,0,50,True,0
26,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,268,0,0,0.0,0.0,2024-03-02T15:00:00Z,0,16,0,0,0,0,27,0,574,0,1,0,0.0,0,0,0,0,50,False,0
27,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,277,0,0,0.0,0.0,2024-03-10T15:45:00Z,0,13,0,0,0,0,28,0,574,0,1,1,0.0,0,0,0,0,50,True,0
28,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,295,0,0,0.0,0.0,2024-03-31T13:00:00Z,0,5,0,0,0,0,30,0,569,0,1,2,0.0,0,-2,0,2,50,True,0
29,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,308,0,0,0.0,0.0,2024-04-04T18:30:00Z,0,17,0,0,0,0,31,0,568,0,1,3,0.0,0,-1,0,1,50,True,0
30,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2024-04-07T14:30:00Z,0,14,0,0,0,0,32,0,568,0,2,2,0.0,0,0,0,0,50,False,0
31,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,326,0,0,0.0,0.0,2024-04-14T13:00:00Z,0,8,0,0,0,0,33,0,568,0,1,0,0.0,0,0,0,0,50,True,0
32,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,335,0,0,0.0,0.0,2024-04-21T15:30:00Z,0,10,0,0,0,0,34,0,568,0,3,1,0.0,0,0,0,0,50,False,0
33,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,285,0,0,0.0,0.0,2024-04-24T19:00:00Z,0,9,0,0,0,0,34,0,568,0,0,2,0.0,0,0,0,0,50,False,0
34,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,349,0,0,0.0,0.0,2024-04-27T11:30:00Z,0,19,0,0,0,0,35,0,568,0,2,2,0.0,0,0,0,0,50,False,0
35,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,357,0,0,0.0,0.0,2024-05-05T15:30:00Z,0,18,0,0,0,0,36,0,568,0,2,4,0.0,0,0,0,0,50,True,0
36,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,361,0,0,0.0,0.0,2024-05-13T19:00:00Z,0,2,0,0,0,0,37,0,568,0,3,3,0.0,0,0,0,0,50,False,0
37,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,377,0,0,0.0,0.0,2024-05-19T15:00:00Z,0,20,0,0,0,0,38,0,567,0,0,2,0.0,0,-1,0,1,50,True,0
