assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,5,0,14.0,719,0.3,0.32,0.02,0.06,62,0,0,1.8,3.4,2023-04-04,10,3,0,0,0,0,29,0,332,0,2,0,1.0,1,39,65,26,4.5,False,0,719,0,1,0.0128233004361391,5,Bournemouth,Brighton and Hove Albion,0,2,18266,2022,586031,0.1287540048360824,0,1,0,0.0128233004361391,0.2269130051136016,0.2269130051136016,11385,Brighton and Hove Albion,Yasin Ayari,Yasin Ayari,3,2,29,0.9,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4285714285714285,1.0,0.157,0.225,0.618
0,0,4,0,11.3,719,0.0,0.0,0.0,0.04,334,0,0,1.5,2.0,2023-04-29,10,20,0,0,0,0,34,0,483,0,0,6,2.0,1,27,63,36,4.5,True,0,719,0,0,0.0,5,Brighton and Hove Albion,Wolverhampton Wanderers,6,0,18535,2022,592369,0.1093440130352974,0,1,0,0.0,0.1093440130352974,0.0,11385,Brighton and Hove Albion,Yasin Ayari,Yasin Ayari,2,3,34,0.4,MID,0.0,0.3,0.32,0.02,0.06,0.0,0.0,1.8,3.4,14.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.01,0.13,0.0,0.0,1.0,0.0,0.01,0.23,0.23,0.9,0.0,0.1,0.11,0.01,0.02,0.0,0.0,0.6,1.13,4.67,0.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.0,0.33,0.0,0.04,0.0,0.0,0.33,0.0,0.0,0.08,0.08,0.3,0.0,0.06,0.06,0.0,0.01,0.0,0.0,0.36,0.68,2.8,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.2,0.0,0.03,0.0,0.0,0.2,0.0,0.0,0.05,0.05,0.18,151.0,0.2727272727272727,1.0,0.634,0.22,0.146
0,0,5,0,0.0,719,0.0,0.0,0.0,1.35,372,2,0,0.0,0.0,2023-05-28,45,2,0,0,0,0,38,0,646,1,1,2,0.0,1,13,52,39,4.5,False,0,719,0,0,0.0,49,Aston Villa,Brighton and Hove Albion,2,1,18573,2022,600870,0.0,0,0,0,0.0,0.0,0.0,11385,Brighton and Hove Albion,Yasin Ayari,Yasin Ayari,3,2,38,0.2,MID,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.5,2.0,11.3,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.11,0.0,0.0,1.0,0.0,0.0,0.11,0.0,0.4,0.0,0.1,0.11,0.01,0.03,0.0,0.0,1.1,1.8,8.43,1.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,0.67,0.0,0.33,0.0,0.08,0.0,0.0,0.67,0.0,0.0,0.11,0.08,0.43,0.0,0.06,0.06,0.0,0.02,0.0,0.0,0.66,1.08,5.06,0.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.4,0.0,0.2,0.0,0.05,0.0,0.0,0.4,0.0,0.0,0.07,0.05,0.26,163.0,0.1428571428571428,1.0,0.47,0.261,0.269
