assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,25,1,1.5,610,0.01,0.01,0.0,0.41,80,0,0,1.9,17.6,2022-09-17,90,20,0,0,0,0,8,0,9643,1,3,0,0.0,6,2170,3063,893,5.0,False,0,610,0,0,0.0,90,Wolverhampton Wanderers,Manchester City,0,3,18274,2022,550445,0.0,0,0,0,0.0,0.3317359983921051,0.3317359983921051,6490,Manchester City,Manuel Akanji,Manuel Akanji,5,2,8,4.0,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5485338725985844,6.0,0.1,0.189,0.711
0,0,19,0,1.0,610,0.0,0.02,0.02,1.67,88,3,0,3.4,15.0,2022-10-02,90,14,0,0,0,0,9,0,18323,1,3,6,18.0,1,7422,9551,2129,5.0,True,0,610,0,1,0.0393683016300201,90,Manchester City,Manchester United,6,3,18289,2022,552918,0.0,0,0,0,0.0393683016300201,0.2611869871616363,0.2611869871616363,6490,Manchester City,Manuel Akanji,Manuel Akanji,3,5,9,4.5,DEF,1.0,0.01,0.01,0.0,0.41,0.0,0.0,1.9,17.6,1.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,4.0,0.33,0.0,0.0,0.0,0.14,0.0,0.0,0.63,5.87,0.5,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,1.33,0.2,0.0,0.0,0.0,0.08,0.0,0.0,0.38,3.52,0.3,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.8,8680.0,0.635445205479452,1.0,0.71,0.164,0.126
0,1,31,1,1.6,610,0.01,0.07,0.06,0.16,97,0,0,4.4,16.8,2022-10-08,90,17,0,0,0,0,10,0,46754,1,0,4,26.0,7,25732,30571,4839,5.0,True,0,610,0,2,0.049481701105833,90,Manchester City,Southampton,4,0,18298,2022,554119,0.0,0,0,0,0.049481701105833,1.0411200523376465,1.0073100328445437,6490,Manchester City,Manuel Akanji,Manuel Akanji,2,5,10,5.7,DEF,0.0,0.0,0.02,0.02,1.67,3.0,0.0,3.4,15.0,1.0,18.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.26,0.26,4.5,0.33,0.0,0.01,0.01,0.69,1.0,0.0,1.77,10.87,0.83,6.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,2.0,2.33,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.2,0.2,2.83,0.2,0.0,0.01,0.0,0.42,0.6,0.0,1.06,6.52,0.5,3.6,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,1.2,1.4,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.12,1.7,28431.0,0.7266873764473313,6.0,0.85,0.094,0.056
0,0,7,0,1.4,610,0.01,0.01,0.0,2.07,106,1,0,0.6,4.4,2022-10-16,90,12,0,0,0,0,11,0,57450,1,0,1,0.0,1,9305,16823,7518,5.0,False,1,610,0,0,0.0,90,Liverpool,Manchester City,1,0,18307,2022,556895,0.0,0,0,0,0.0,0.1881860047578811,0.1881860047578811,6490,Manchester City,Manuel Akanji,Manuel Akanji,5,4,11,3.8,DEF,1.0,0.01,0.07,0.06,0.16,0.0,0.0,4.4,16.8,1.6,26.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,1.04,1.01,5.7,0.67,0.01,0.03,0.03,0.75,1.0,0.0,3.23,16.47,1.37,14.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.33,4.67,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.54,0.53,4.73,0.4,0.0,0.02,0.02,0.45,0.6,0.0,1.94,9.88,0.82,8.8,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,2.0,2.8,0.0,0.6,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.33,0.32,2.84,10696.0,0.3822768168933076,1.0,0.264,0.237,0.499
0,0,12,0,3.7,610,0.02,0.02,0.0,0.48,125,1,0,1.8,14.0,2022-10-22,90,5,0,0,0,0,13,0,73658,1,1,3,0.0,2,14927,18832,3905,5.0,True,0,610,0,0,0.0,90,Manchester City,Brighton and Hove Albion,3,1,18326,2022,558233,0.0,0,0,0,0.0,0.0,0.0,6490,Manchester City,Manuel Akanji,Manuel Akanji,3,5,13,3.8,DEF,0.0,0.01,0.01,0.0,2.07,1.0,0.0,0.6,4.4,1.4,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,3.8,0.33,0.01,0.03,0.03,1.3,1.33,0.0,2.8,12.07,1.33,14.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,3.67,3.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.5,0.49,4.67,0.4,0.01,0.02,0.02,0.86,0.8,0.0,2.06,10.76,1.1,8.8,72.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,1.2,2.2,3.0,0.0,0.6,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.36,0.36,3.6,16208.0,0.656507014997581,2.0,0.791,0.136,0.073
0,0,22,1,10.2,610,0.06,0.26,0.2,0.09,137,0,0,3.3,8.6,2022-10-29,71,10,0,0,0,0,14,0,85280,1,1,0,14.0,6,10217,17482,7265,5.0,False,0,610,0,2,0.1225840002298355,73,Leicester,Manchester City,0,1,18338,2022,559782,0.0,0,0,0,0.1225840002298355,0.2105250060558319,0.1945389956235885,6490,Manchester City,Manuel Akanji,Manuel Akanji,5,3,14,4.4,DEF,0.0,0.02,0.02,0.0,0.48,1.0,0.0,1.8,14.0,3.7,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.33,0.01,0.03,0.02,0.9,0.67,0.0,2.27,11.73,2.23,8.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.33,2.67,3.33,0.0,0.67,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.41,0.4,4.43,0.4,0.01,0.03,0.02,0.96,1.0,0.0,2.42,13.56,1.84,8.8,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,2.8,3.4,0.0,0.6,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.36,0.36,4.36,11622.0,0.4128581242170768,6.0,0.095,0.146,0.759
0,0,9,0,2.0,610,0.01,0.22,0.21,0.95,145,1,0,4.4,10.6,2022-11-05,90,9,0,0,0,0,15,0,104689,1,1,2,31.0,2,17279,25704,8425,5.0,True,0,610,0,3,0.4060359895229339,90,Manchester City,Fulham,2,1,18346,2022,561884,0.0,0,0,0,0.4060359895229339,0.6531280279159546,0.6531280279159546,6490,Manchester City,Manuel Akanji,Manuel Akanji,2,5,15,3.8,DEF,1.0,0.06,0.26,0.2,0.09,0.0,0.0,3.3,8.6,10.2,14.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.21,0.19,4.4,0.33,0.03,0.1,0.07,0.88,0.67,0.0,1.9,9.0,5.1,4.67,83.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,1.33,3.0,0.0,0.67,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.13,0.13,4.0,0.4,0.02,0.08,0.06,0.89,1.0,0.0,2.7,11.76,3.58,11.6,86.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,2.8,3.4,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.34,0.33,4.44,19409.0,0.506284977585045,2.0,0.851,0.099,0.05
1,1,25,0,34.2,610,0.03,0.05,0.02,1.29,155,2,0,7.0,29.2,2022-11-12,90,4,0,0,0,0,16,0,131613,1,2,1,7.0,5,24666,32993,8327,5.0,True,0,610,0,1,0.0216394998133182,90,Manchester City,Brentford,1,2,18356,2022,564202,0.0825686007738113,1,3,0,0.0216394998133182,0.6745309829711914,0.6178680062294006,6490,Manchester City,Manuel Akanji,Manuel Akanji,3,5,16,5.3,DEF,0.0,0.01,0.22,0.21,0.95,1.0,0.0,4.4,10.6,2.0,31.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,0.41,0.0,0.0,0.0,0.0,0.0,0.41,0.65,0.65,3.8,0.33,0.03,0.17,0.14,0.51,0.67,0.0,3.17,11.07,5.3,15.0,83.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.67,3.33,0.0,1.67,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.29,0.28,4.0,0.4,0.02,0.12,0.09,0.75,0.6,0.0,2.9,10.88,3.78,14.2,86.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.6,2.0,3.6,0.0,1.4,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.42,0.41,4.3,26924.0,0.5969506292352371,4.0,0.827,0.118,0.055
0,0,14,0,1.3,610,0.01,0.01,0.0,0.59,167,1,0,1.8,14.8,2022-12-28,90,11,0,0,0,0,17,0,172537,1,3,1,2.0,2,38137,116872,78735,5.0,False,0,610,0,0,0.0,90,Leeds United,Manchester City,1,3,18368,2022,565909,0.0,0,0,0,0.0,1.3676999807357788,1.3676999807357788,6490,Manchester City,Manuel Akanji,Manuel Akanji,5,2,17,3.0,DEF,0.0,0.03,0.05,0.02,1.29,2.0,0.0,7.0,29.2,34.2,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,1.0,0.02,0.08,1.0,1.0,3.0,0.0,0.02,0.67,0.62,5.3,0.33,0.03,0.18,0.14,0.78,1.0,0.0,4.9,16.13,15.47,17.33,83.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,4.33,0.0,2.0,0.18,0.03,0.33,0.33,1.0,0.0,0.18,0.51,0.49,4.5,0.2,0.03,0.11,0.09,0.98,1.0,0.0,3.42,13.36,10.3,10.4,86.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,1.4,3.2,0.0,1.2,0.11,0.02,0.2,0.2,0.6,0.0,0.11,0.35,0.33,4.22,40924.0,0.1949674602647144,2.0,0.101,0.159,0.74
0,0,14,0,3.6,610,0.03,0.03,0.0,0.09,175,1,0,1.7,11.6,2022-12-31,90,8,0,0,0,0,18,0,184498,1,1,1,2.0,2,10836,18972,8136,5.0,True,0,610,0,0,0.0,90,Manchester City,Everton,1,1,18376,2022,566444,0.0,0,0,0,0.0,0.253244012594223,0.253244012594223,6490,Manchester City,Manuel Akanji,Manuel Akanji,2,5,18,3.0,DEF,0.0,0.01,0.01,0.0,0.59,1.0,0.0,1.8,14.8,1.3,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,1.37,3.0,0.0,0.02,0.09,0.08,0.94,1.33,0.0,4.4,18.2,12.5,13.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.33,3.0,0.0,1.33,0.14,0.03,0.33,0.33,1.0,0.0,0.14,0.9,0.88,4.03,0.2,0.03,0.11,0.09,0.68,1.0,0.0,3.66,15.44,10.28,10.8,86.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.4,3.4,0.0,1.2,0.11,0.02,0.2,0.2,0.6,0.0,0.11,0.58,0.57,4.06,11961.0,0.399734395750332,2.0,0.844,0.106,0.05
