assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
1,0,10,1,7.6,13,0.11,0.37,0.26,1.21,1,0,0,4.5,1.8,2022-08-05,90,7,0,0,0,0,1,0,1772492,1,2,0,36.0,6,0,0,0,8.0,False,0,0,3,0.2325789928436279,90,Crystal Palace,Arsenal,0,2,18202,2022,539144,0.0,0,0,0,0.2325789928436279,0.3414109945297241,0.1088330000638961,Arsenal,4,2,1,3.2,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,0.225,0.263,0.512
0,0,18,0,43.9,13,0.29,0.33,0.04,0.33,11,2,0,8.1,13.8,2022-08-13,83,10,0,0,0,0,2,0,1922750,1,2,4,23.0,2,-38146,93462,131608,8.0,True,0,0,1,0.0790138989686966,88,Arsenal,Leicester,4,2,18217,2022,540651,0.3079040050506592,0,3,0,0.0790138989686966,0.3869169950485229,0.0740585997700691,Arsenal,3,4,2,4.5,MID,1.0,0.11,0.37,0.26,1.21,0.0,0.0,4.5,1.8,7.6,36.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,3.0,0.23,0.0,1.0,0.0,0.0,0.0,0.23,0.34,0.11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150258.0,-0.1694850490958368,2.0,0.617,0.218,0.164
0,0,12,1,29.9,13,0.13,0.15,0.02,0.26,21,0,0,5.0,12.0,2022-08-20,87,3,0,0,0,0,3,0,1658605,1,3,0,8.0,3,-310888,67472,378360,8.0,False,0,0,1,0.0420873016119003,90,Bournemouth,Arsenal,0,3,18227,2022,542569,0.1636230051517486,0,2,0,0.0420873016119003,0.4002360105514526,0.2892209887504577,Arsenal,4,2,3,4.7,MID,0.0,0.29,0.33,0.04,0.33,2.0,0.0,8.1,13.8,43.9,23.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,1.0,0.08,0.31,0.0,0.0,3.0,0.0,0.08,0.39,0.07,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-264145.0,-0.6973209639505464,3.0,0.119,0.201,0.68
1,0,19,0,25.4,13,0.11,0.58,0.47,0.83,31,1,0,9.8,28.0,2022-08-27,90,9,0,0,0,0,4,0,1344008,1,1,2,45.0,5,-350292,28075,378367,7.9,True,0,0,2,0.1542979925870895,90,Arsenal,Fulham,2,1,18238,2022,544650,0.0972120985388755,1,2,0,0.1542979925870895,0.7405539751052856,0.5086179971694946,Arsenal,2,4,4,5.0,MID,1.0,0.13,0.15,0.02,0.26,0.0,0.0,5.0,12.0,29.9,8.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,0.04,0.16,0.0,0.0,2.0,0.0,0.04,0.4,0.29,4.7,0.67,0.18,0.28,0.11,0.6,0.67,0.0,5.87,9.2,27.13,22.33,86.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,1.33,3.67,0.0,1.67,0.12,0.16,0.33,0.0,1.67,0.0,0.12,0.38,0.16,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-314597.0,-0.861849907243838,5.0,0.73,0.165,0.105
1,0,19,0,42.7,13,0.34,0.79,0.45,0.45,41,1,0,11.6,24.6,2022-08-31,87,2,0,0,0,0,5,0,1189232,1,1,2,49.0,5,-182936,22544,205480,7.9,True,0,0,3,0.5848910212516785,90,Arsenal,Aston Villa,2,1,18247,2022,546260,0.2093539983034134,1,3,0,0.5848910212516785,0.6667569875717163,0.0501476004719734,Arsenal,2,4,5,4.7,MID,0.0,0.11,0.58,0.47,0.83,1.0,0.0,9.8,28.0,25.4,45.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,2.0,0.15,0.1,1.0,1.0,2.0,0.0,0.15,0.74,0.51,5.0,0.33,0.18,0.35,0.18,0.47,1.0,0.0,7.63,17.93,33.07,25.33,86.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.33,0.0,1.33,0.09,0.19,0.33,0.33,2.33,0.0,0.09,0.51,0.29,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-154776.0,-0.8022664280952883,5.0,0.639,0.206,0.155
0,1,20,0,18.5,13,0.07,0.47,0.4,1.55,56,3,1,10.5,34.2,2022-09-04,90,14,0,0,0,0,6,0,1091602,1,1,3,52.0,7,-123281,34101,157382,7.8,False,1,1,4,0.5737850069999695,90,Manchester United,Arsenal,3,1,18261,2022,548111,0.011145600117743,0,1,1,0.5737850069999695,0.9304839968681335,0.3894940018653869,Arsenal,4,4,6,4.4,MID,0.0,0.34,0.79,0.45,0.45,1.0,0.0,11.6,24.6,42.7,49.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,3.0,0.58,0.21,1.0,1.0,3.0,0.0,0.58,0.67,0.05,4.7,0.33,0.19,0.51,0.31,0.51,0.67,0.0,8.8,21.53,32.67,34.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.33,4.33,0.0,2.0,0.26,0.16,0.67,0.67,2.33,0.0,0.26,0.6,0.28,4.8,0.4,0.2,0.44,0.25,0.62,0.8,0.0,7.8,16.04,29.9,32.2,87.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.6,4.2,0.0,2.0,0.22,0.16,0.6,0.4,2.0,0.0,0.22,0.51,0.21,4.42,-97630.0,-0.6438221669808808,6.0,0.379,0.271,0.351
2,0,28,1,41.8,13,0.13,0.36,0.23,0.53,72,0,0,11.7,42.6,2022-09-18,90,4,0,0,0,0,8,0,1222425,1,3,0,33.0,9,56733,108114,51381,7.8,False,0,0,3,0.2160280048847198,90,Brentford,Arsenal,0,3,18280,2022,551059,0.1245160028338432,2,3,0,0.2160280048847198,0.3769980072975158,0.1205250024795532,Arsenal,4,3,8,7.0,MID,0.0,0.07,0.47,0.4,1.55,3.0,1.0,10.5,34.2,18.5,52.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,7.0,1.0,4.0,0.57,0.01,0.0,0.0,1.0,1.0,0.57,0.93,0.39,4.4,0.0,0.17,0.61,0.44,0.94,1.67,0.33,10.63,28.93,28.87,48.67,89.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,2.33,5.67,0.33,3.0,0.44,0.11,0.67,0.67,2.0,0.33,0.44,0.78,0.32,4.7,0.2,0.19,0.46,0.28,0.68,1.4,0.2,9.0,22.52,32.08,35.4,87.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.6,2.2,4.4,0.2,2.2,0.29,0.16,0.4,0.4,2.2,0.2,0.29,0.62,0.26,4.66,130823.0,0.3557039405624,9.0,0.225,0.249,0.526
0,0,17,0,69.0,13,0.2,0.47,0.27,1.57,81,1,0,12.4,21.2,2022-10-01,90,18,0,0,0,0,9,0,1222918,1,1,3,34.0,2,21882,96664,74782,7.8,True,0,0,3,0.2108290046453476,90,Arsenal,Tottenham,3,1,18282,2022,551996,0.1312759965658188,0,5,0,0.2108290046453476,0.6876879930496216,0.3455829918384552,Arsenal,3,4,9,6.0,MID,1.0,0.13,0.36,0.23,0.53,0.0,0.0,11.7,42.6,41.8,33.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,9.0,0.0,3.0,0.22,0.12,2.0,2.0,3.0,0.0,0.22,0.38,0.12,7.0,0.33,0.18,0.54,0.36,0.84,1.33,0.33,11.27,33.8,34.33,44.67,89.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.67,7.0,0.33,3.33,0.46,0.12,1.0,1.0,2.33,0.33,0.46,0.66,0.19,5.37,0.4,0.16,0.47,0.31,0.72,1.0,0.2,9.72,28.28,31.66,37.4,88.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.8,1.4,5.8,0.2,2.6,0.31,0.12,0.8,0.8,2.2,0.2,0.31,0.62,0.27,5.16,493.0,0.1276320240775521,2.0,0.461,0.252,0.287
0,3,44,0,3.7,13,0.02,2.06,2.04,1.01,91,2,2,17.2,70.8,2022-10-09,90,12,0,0,0,0,10,0,1146083,1,2,3,97.0,15,-84324,43669,127993,7.8,True,0,2,4,1.8855400085449217,90,Arsenal,Liverpool,3,2,18292,2022,555084,0.0,0,0,1,1.124369978904724,1.5818599462509155,0.457489013671875,Arsenal,4,4,10,8.2,MID,0.0,0.2,0.47,0.27,1.57,1.0,0.0,12.4,21.2,69.0,34.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,3.0,0.21,0.13,0.0,0.0,5.0,0.0,0.21,0.69,0.35,6.0,0.33,0.13,0.43,0.3,1.22,1.33,0.33,11.53,32.67,43.1,39.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,2.0,6.0,0.33,3.33,0.33,0.09,0.67,0.67,3.0,0.33,0.33,0.67,0.29,5.8,0.2,0.17,0.53,0.36,0.99,1.2,0.2,11.2,30.12,39.48,42.6,89.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,2.0,5.6,0.2,3.0,0.35,0.11,0.8,0.8,2.8,0.2,0.35,0.68,0.28,5.42,-76835.0,-0.4912211205741515,12.0,0.378,0.262,0.36
0,1,28,1,18.3,13,0.09,0.18,0.09,1.72,104,0,1,7.5,37.4,2022-10-16,81,11,0,0,0,0,11,0,1437635,1,1,0,19.0,9,257682,283723,26041,7.8,False,0,1,1,0.0682094022631645,83,Leeds,Arsenal,0,1,18305,2022,556779,0.0992477983236312,0,1,1,0.0682094022631645,0.0682094022631645,0.0,Arsenal,4,2,11,9.3,MID,0.0,0.02,2.06,2.04,1.01,2.0,2.0,17.2,70.8,3.7,97.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,15.0,2.0,4.0,1.89,0.0,0.0,0.0,0.0,1.0,1.12,1.58,0.46,8.2,0.33,0.12,0.96,0.85,1.04,1.0,0.67,13.77,44.87,38.17,54.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.67,0.67,3.33,0.77,0.09,0.67,0.67,2.67,0.33,0.52,0.88,0.31,7.07,0.2,0.15,0.83,0.68,1.02,1.4,0.6,12.68,38.68,35.14,53.0,89.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.6,2.2,7.6,0.6,3.4,0.69,0.1,0.6,0.6,2.4,0.4,0.54,0.85,0.27,6.06,291552.0,0.8318655492568536,8.0,0.159,0.227,0.614
