assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,3,0,0.3,575,0.0,0.0,0.0,0.0,18,0,0,0.2,2.0,2022-08-14,5,16,0,0,0,0,2,0,4719,0,0,1,0.0,1,3130,3968,838,6.0,False,0,575,0,0,0.0,2,Nottingham Forest,West Ham United,1,0,18219,2022,541280,0.0,0,0,0,0.0,0.0,0.0,3278,West Ham United,Maxwel Cornet,Maxwel Cornet,2,2,2,2.7,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6512692467748648,1.0,0.225,0.263,0.512
0,0,1,0,2.5,575,0.0,0.0,0.0,0.14,30,0,0,0.2,0.0,2022-08-21,15,5,0,0,0,0,3,0,9056,0,2,0,0.0,1,2938,5225,2287,6.0,True,0,575,0,0,0.0,13,West Ham United,Brighton and Hove Albion,0,2,18229,2022,542930,0.0,0,0,0,0.0,0.0258616991341114,0.0258616991341114,3278,West Ham United,Maxwel Cornet,Maxwel Cornet,3,3,3,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.3,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.67,0.1,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.4,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,4337.0,0.3911075612353568,1.0,0.413,0.28,0.307
0,0,-1,0,0.3,575,0.0,0.17,0.17,0.15,54,1,0,0.3,0.0,2022-09-03,4,6,0,0,0,0,6,0,6743,0,1,2,4.0,1,-1166,695,1861,5.9,False,0,575,0,1,0.3308790028095245,2,Chelsea,West Ham United,2,1,18260,2022,547274,0.0,0,0,0,0.3308790028095245,0.3308790028095245,0.0,3278,West Ham United,Maxwel Cornet,Maxwel Cornet,2,4,6,0.1,MID,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.2,0.0,2.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.13,0.67,0.93,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.23,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.08,0.4,0.56,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.74,-2313.0,-0.4561815336463223,1.0,0.615,0.212,0.173
0,0,2,0,1.5,575,0.01,0.34,0.33,0.05,75,0,0,3.1,5.4,2022-09-18,28,8,0,0,0,0,8,0,14263,0,0,1,24.0,1,3077,4140,1063,5.9,False,0,575,0,2,0.1308320015668869,27,Everton,West Ham United,1,0,18277,2022,551408,0.0,0,0,0,0.1308320015668869,0.1308320015668869,0.0,3278,West Ham United,Maxwel Cornet,Maxwel Cornet,2,2,8,0.5,MID,0.0,0.0,0.17,0.17,0.15,1.0,0.0,0.3,0.0,0.3,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.1,0.0,0.0,0.06,0.06,0.1,0.33,0.0,0.23,0.67,1.03,1.33,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.33,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.01,1.27,0.0,0.0,0.03,0.03,0.06,0.2,0.0,0.14,0.4,0.62,0.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.2,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.01,0.76,7520.0,0.5913895829329233,1.0,0.328,0.292,0.38
0,0,2,0,0.6,575,0.0,0.03,0.03,0.16,90,0,0,0.3,0.0,2022-10-01,33,20,0,0,0,0,9,0,12722,1,0,2,4.0,1,93,2087,1994,5.9,True,0,575,0,1,0.0267606992274522,33,West Ham United,Wolverhampton Wanderers,2,0,18291,2022,552617,0.0,0,0,0,0.0267606992274522,0.0267606992274522,0.0,3278,West Ham United,Maxwel Cornet,Maxwel Cornet,2,3,9,1.0,MID,0.0,0.01,0.34,0.33,0.05,0.0,0.0,3.1,5.4,1.5,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.5,0.0,0.0,0.17,0.17,0.11,0.33,0.0,1.2,1.8,1.43,9.33,15.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.16,0.01,0.53,0.0,0.0,0.1,0.1,0.07,0.2,0.0,0.76,1.48,0.92,5.6,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.8,0.0,0.6,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.01,0.86,-1541.0,0.0227885322224944,1.0,0.495,0.276,0.23
0,0,-1,0,0.0,575,0.0,0.0,0.0,0.55,270,0,0,0.0,0.2,2023-03-12,4,2,0,0,0,0,27,0,5350,0,1,1,0.0,1,12,62,50,5.9,True,0,575,0,0,0.0,2,West Ham United,Aston Villa,1,1,18471,2022,581942,0.0,0,0,0,0.0,0.0,0.0,3278,West Ham United,Maxwel Cornet,Maxwel Cornet,2,3,27,0.2,MID,0.0,0.0,0.03,0.03,0.16,0.0,0.0,0.3,0.0,0.6,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,1.0,0.0,0.0,0.18,0.18,0.12,0.33,0.0,1.23,1.8,0.8,10.67,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.67,1.0,0.0,1.33,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.53,0.0,0.0,0.11,0.11,0.1,0.2,0.0,0.82,1.48,1.04,6.4,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,1.2,1.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,1.06,-7372.0,0.1071428571428571,1.0,0.432,0.288,0.28
0,0,5,0,4.9,575,0.01,0.01,0.0,0.65,70,2,0,0.8,3.4,2023-04-05,27,15,0,0,0,0,29,0,5773,0,5,1,0.0,1,135,205,70,5.9,True,0,575,0,0,0.0,24,West Ham United,Newcastle United,1,5,18268,2022,586106,0.0,0,0,0,0.0,0.0,0.0,3278,West Ham United,Maxwel Cornet,Maxwel Cornet,3,3,29,1.4,MID,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.12,0.12,0.25,0.0,0.0,1.13,1.87,0.7,9.33,21.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.33,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.57,0.0,0.0,0.11,0.11,0.21,0.2,0.0,0.78,1.12,0.98,6.4,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.2,1.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.56,423.0,0.4909090909090909,1.0,0.264,0.293,0.443
0,0,3,0,10.3,575,0.06,0.54,0.48,0.0,293,0,0,3.6,7.0,2023-04-08,1,9,0,0,0,0,30,0,5877,0,1,0,19.0,1,61,149,88,5.9,False,0,575,0,1,0.3604080080986023,1,Fulham,West Ham United,0,1,18494,2022,586804,0.0942045971751213,0,1,0,0.3604080080986023,0.4546130001544952,0.0,3278,West Ham United,Maxwel Cornet,Maxwel Cornet,2,2,30,0.7,MID,0.0,0.01,0.01,0.0,0.65,2.0,0.0,0.8,3.4,4.9,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.01,0.01,0.45,0.67,0.0,0.37,1.2,1.83,1.33,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0,1.33,1.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.87,0.0,0.0,0.11,0.11,0.31,0.6,0.0,0.9,1.8,1.46,6.4,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,1.4,1.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.64,104.0,0.2573839662447257,1.0,0.342,0.294,0.364
0,0,2,0,0.3,575,0.0,0.0,0.0,0.06,309,0,0,0.0,0.0,2023-04-16,3,1,0,0,0,0,31,0,5979,0,2,2,0.0,1,4,134,130,5.9,True,0,575,0,0,0.0,1,West Ham United,Arsenal,2,2,18510,2022,589144,0.0,0,0,0,0.0,0.0,0.0,3278,West Ham United,Maxwel Cornet,Maxwel Cornet,4,3,31,0.3,MID,0.0,0.06,0.54,0.48,0.0,0.0,0.0,3.6,7.0,10.3,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.36,0.09,0.0,0.0,1.0,0.0,0.36,0.45,0.0,0.7,0.0,0.02,0.18,0.16,0.4,0.67,0.0,1.47,3.53,5.07,6.33,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.67,1.0,0.0,0.33,0.12,0.03,0.0,0.0,0.33,0.0,0.12,0.15,0.0,0.77,0.0,0.02,0.18,0.17,0.28,0.4,0.0,1.56,3.2,3.46,9.4,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,1.0,1.0,0.0,0.8,0.1,0.02,0.0,0.0,0.2,0.0,0.1,0.12,0.0,0.76,102.0,0.0151515151515151,1.0,0.159,0.227,0.614
0,0,2,0,0.8,575,0.01,0.05,0.04,0.35,312,0,0,0.9,1.0,2023-04-23,14,3,0,0,0,0,32,0,6357,0,4,0,7.0,1,246,357,111,5.9,False,0,575,0,1,0.0420724935829639,11,Bournemouth,West Ham United,0,4,18513,2022,590820,0.0,0,0,0,0.0420724935829639,0.1215813159942627,0.079508826136589,3278,West Ham United,Maxwel Cornet,Maxwel Cornet,2,2,32,1.3,MID,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.18,0.16,0.24,0.67,0.0,1.47,3.47,5.17,6.33,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.0,1.0,0.0,0.33,0.12,0.03,0.0,0.0,0.33,0.0,0.12,0.15,0.0,0.8,0.0,0.01,0.12,0.1,0.28,0.4,0.0,0.94,2.12,3.22,4.6,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,1.2,1.0,0.0,0.4,0.08,0.02,0.0,0.0,0.2,0.0,0.08,0.1,0.0,0.72,378.0,0.5256410256410257,1.0,0.33,0.297,0.373
