assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,7,0,4.8,733,0.02,0.02,0.0,1.41,226,3,0,1.3,8.0,2023-02-11,75,10,0,0,0,0,23,0,29277,1,1,4,0.0,1,9440,11403,1963,5.0,False,0,733,0,0,0.0,80,Leicester,Tottenham Hotspur,4,1,18427,2022,574951,0.0,0,0,0,0.0,0.0,0.0,6912,Tottenham Hotspur,Pedro Porro,Pedro Porro,3,3,23,0.5,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7062696393835104,1.0,0.281,0.265,0.454
0,0,3,0,0.0,733,0.0,0.0,0.0,0.08,249,0,0,0.2,2.0,2023-02-26,1,6,0,0,0,0,25,0,22517,0,0,2,0.0,1,-4381,1166,5547,4.9,True,0,733,0,0,0.0,1,Tottenham Hotspur,Chelsea,2,0,18450,2022,578330,0.0,0,0,0,0.0,0.0,0.0,6912,Tottenham Hotspur,Pedro Porro,Pedro Porro,3,4,25,0.5,DEF,0.0,0.02,0.02,0.0,1.41,3.0,0.0,1.3,8.0,4.8,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.01,0.0,0.47,1.0,0.0,0.43,2.67,1.6,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.28,0.6,0.0,0.26,1.6,0.96,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-6760.0,-0.6526143304036943,1.0,0.375,0.295,0.33
0,0,16,1,26.3,733,0.05,0.29,0.24,0.25,260,0,0,4.9,6.8,2023-03-04,81,20,0,0,0,0,26,0,20110,1,0,1,16.0,6,-4190,722,4912,4.8,False,0,733,0,4,0.1689999997615814,90,Wolverhampton Wanderers,Tottenham Hotspur,1,0,18461,2022,579531,0.0643894970417022,0,2,0,0.1689999997615814,0.1570689976215362,0.0903325006365776,6912,Tottenham Hotspur,Pedro Porro,Pedro Porro,3,2,26,1.6,DEF,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.01,0.0,0.5,1.0,0.0,0.5,3.33,1.6,0.0,25.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,2.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.3,2.0,0.96,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-2407.0,-0.7436989705360313,6.0,0.288,0.28,0.432
1,0,21,0,37.8,733,0.32,0.32,0.0,1.57,269,1,0,6.9,27.6,2023-03-11,90,16,0,0,0,0,27,0,22409,1,1,3,4.0,5,1942,3494,1552,4.8,True,0,733,0,0,0.0,90,Tottenham Hotspur,Nottingham Forest,3,1,18470,2022,581231,0.1974689960479736,1,3,0,0.0,0.3160139918327331,0.2256599962711334,6912,Tottenham Hotspur,Pedro Porro,Pedro Porro,2,4,27,3.0,DEF,1.0,0.05,0.29,0.24,0.25,0.0,0.0,4.9,6.8,26.3,16.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,4.0,0.17,0.06,0.0,0.0,2.0,0.0,0.17,0.16,0.09,1.6,0.33,0.02,0.1,0.08,0.58,1.0,0.0,2.13,5.6,10.37,5.33,52.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,2.33,2.67,0.0,1.33,0.06,0.02,0.0,0.0,0.67,0.0,0.06,0.05,0.03,0.87,0.2,0.01,0.06,0.05,0.35,0.6,0.0,1.28,3.36,6.22,3.2,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.4,1.6,0.0,0.8,0.03,0.01,0.0,0.0,0.4,0.0,0.03,0.03,0.02,0.52,2299.0,0.3848592944906857,5.0,0.663,0.201,0.136
0,0,24,0,46.8,733,0.38,0.93,0.55,1.55,279,2,1,12.6,51.8,2023-03-18,85,17,0,0,0,0,28,0,62841,1,3,3,27.0,7,22853,24734,1881,4.8,False,0,733,1,3,0.4882859885692596,90,Southampton,Tottenham Hotspur,3,3,18480,2022,583093,0.2241279929876327,0,3,1,0.4882859885692596,1.4106899499893188,0.6982769966125488,6912,Tottenham Hotspur,Pedro Porro,Pedro Porro,3,2,28,5.3,DEF,0.0,0.32,0.32,0.0,1.57,1.0,0.0,6.9,27.6,37.8,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.2,1.0,1.0,3.0,0.0,0.0,0.32,0.23,3.0,0.33,0.12,0.2,0.08,0.63,0.33,0.0,4.0,12.13,21.37,6.67,57.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,2.0,4.0,0.0,1.33,0.06,0.09,0.33,0.33,1.67,0.0,0.06,0.16,0.11,1.7,0.2,0.08,0.13,0.05,0.66,0.8,0.0,2.66,8.88,13.78,4.0,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,2.0,2.6,0.0,0.8,0.03,0.05,0.2,0.2,1.0,0.0,0.03,0.09,0.06,1.12,40432.0,0.8586511365771181,7.0,0.199,0.262,0.539
0,0,8,0,17.6,733,0.06,0.1,0.04,0.88,286,1,0,4.0,13.2,2023-04-03,90,8,0,0,0,0,29,0,63461,1,1,1,9.0,2,17197,22977,5780,4.8,False,0,733,0,2,0.0561610013246536,90,Everton,Tottenham Hotspur,1,1,18487,2022,585934,0.0724513977766037,0,1,0,0.0561610013246536,0.1805689930915832,0.0676497966051101,6912,Tottenham Hotspur,Pedro Porro,Pedro Porro,3,2,29,4.7,DEF,0.0,0.38,0.93,0.55,1.55,2.0,1.0,12.6,51.8,46.8,27.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,1.0,3.0,0.49,0.22,0.0,0.0,3.0,1.0,0.49,1.41,0.7,5.3,0.33,0.25,0.51,0.26,1.12,1.0,0.33,8.13,28.73,36.97,15.67,85.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,2.33,6.0,0.33,2.33,0.22,0.16,0.33,0.33,2.67,0.33,0.22,0.63,0.34,3.3,0.2,0.15,0.31,0.16,0.97,1.2,0.2,5.18,19.24,23.14,9.4,66.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,2.6,4.0,0.2,1.4,0.13,0.1,0.2,0.2,1.6,0.2,0.13,0.38,0.2,2.18,620.0,0.5980109190805717,2.0,0.28,0.288,0.432
0,0,7,0,4.5,733,0.01,0.26,0.25,1.43,299,1,0,2.4,8.2,2023-04-08,90,5,0,0,0,0,30,0,77748,1,1,2,11.0,2,13911,18166,4255,4.8,True,0,733,0,2,0.1171640008687973,90,Tottenham Hotspur,Brighton and Hove Albion,2,1,18500,2022,586723,0.0,0,0,0,0.1171640008687973,0.115396998822689,0.0209350008517503,6912,Tottenham Hotspur,Pedro Porro,Pedro Porro,3,4,30,3.7,DEF,0.0,0.06,0.1,0.04,0.88,1.0,0.0,4.0,13.2,17.6,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.06,0.07,0.0,0.0,1.0,0.0,0.06,0.18,0.07,4.7,0.0,0.25,0.45,0.2,1.33,1.33,0.33,7.83,30.87,34.07,13.33,88.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.33,4.67,0.33,1.67,0.18,0.16,0.33,0.33,2.33,0.33,0.18,0.64,0.33,4.33,0.2,0.16,0.33,0.17,0.87,0.8,0.2,5.72,20.28,25.7,11.2,69.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,2.0,4.2,0.2,1.8,0.14,0.11,0.2,0.2,1.8,0.2,0.14,0.41,0.22,3.02,14287.0,0.6204451184157709,2.0,0.374,0.273,0.353
0,0,12,0,52.2,733,0.26,0.28,0.02,0.94,308,3,0,7.6,19.0,2023-04-15,90,3,0,0,0,0,31,0,126584,1,3,2,5.0,1,47635,50832,3197,4.8,True,0,733,0,1,0.0158989001065492,90,Tottenham Hotspur,Bournemouth,2,3,18509,2022,588515,0.3786779940128326,0,3,0,0.0158989001065492,0.5911960005760193,0.2388200014829635,6912,Tottenham Hotspur,Pedro Porro,Pedro Porro,2,4,31,2.2,DEF,0.0,0.01,0.26,0.25,1.43,1.0,0.0,2.4,8.2,4.5,11.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.02,3.7,0.0,0.15,0.43,0.28,1.29,1.33,0.33,6.33,24.4,22.97,15.67,88.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.0,3.67,0.33,2.33,0.22,0.1,0.0,0.0,1.33,0.33,0.22,0.57,0.26,4.57,0.2,0.16,0.38,0.22,1.14,1.0,0.2,6.16,21.52,26.6,13.4,87.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,2.0,4.4,0.2,2.2,0.17,0.11,0.2,0.2,1.8,0.2,0.17,0.44,0.22,3.66,48836.0,0.8816561476244239,1.0,0.654,0.211,0.135
0,0,15,0,26.5,733,0.02,0.09,0.07,3.64,320,6,0,4.5,9.6,2023-04-23,90,15,0,0,0,0,32,0,114739,1,1,6,9.0,-1,-8838,4142,12980,4.8,False,0,733,0,2,0.0633811429142952,90,Newcastle United,Tottenham Hotspur,6,1,18521,2022,590902,0.1212529763579368,0,2,0,0.0633811429142952,0.5688084959983826,0.4457180202007293,6912,Tottenham Hotspur,Pedro Porro,Pedro Porro,3,4,32,0.5,DEF,0.0,0.26,0.28,0.02,0.94,3.0,0.0,7.6,19.0,52.2,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.02,0.38,0.0,0.0,3.0,0.0,0.02,0.59,0.24,2.2,0.0,0.11,0.21,0.1,1.08,1.67,0.0,4.67,13.47,24.77,8.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.67,1.67,0.0,1.67,0.06,0.15,0.0,0.0,1.33,0.0,0.06,0.3,0.11,3.53,0.0,0.21,0.38,0.17,1.27,1.6,0.2,6.7,23.96,31.78,11.2,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,2.2,3.4,0.2,1.6,0.14,0.17,0.2,0.2,2.0,0.2,0.14,0.52,0.25,3.78,-11845.0,-0.5161780165868474,-1.0,0.52,0.254,0.226
0,0,26,0,20.8,733,0.05,0.2,0.15,1.94,325,2,1,9.1,47.0,2023-04-27,76,14,0,0,0,0,33,0,96805,1,2,2,23.0,7,-20450,737,21187,4.8,True,0,733,1,3,0.118216224014759,79,Tottenham Hotspur,Manchester United,2,2,18525,2022,591895,0.0143623333424329,0,1,1,0.118216224014759,0.6090048551559448,0.4907886087894439,6912,Tottenham Hotspur,Pedro Porro,Pedro Porro,3,4,33,2.2,DEF,0.0,0.02,0.09,0.07,3.64,6.0,0.0,4.5,9.6,26.5,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,-1.0,0.0,2.0,0.06,0.12,0.0,0.0,2.0,0.0,0.06,0.57,0.45,0.5,0.0,0.1,0.21,0.11,2.0,3.33,0.0,4.83,12.27,27.73,8.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,3.33,0.67,0.0,1.67,0.07,0.17,0.0,0.0,1.67,0.0,0.07,0.43,0.24,2.13,0.0,0.15,0.33,0.19,1.69,2.6,0.2,6.22,20.36,29.52,12.2,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,2.8,2.2,0.2,2.0,0.15,0.16,0.0,0.0,1.8,0.2,0.15,0.57,0.29,3.28,-17934.0,-0.9327677431125708,7.0,0.34,0.264,0.396
