assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,1,0,2.1,338,0.02,0.05,0.03,1.48,9,2,0,2.7,0.0,2022-08-07,77,5,0,0,0,0,1,0,22964,1,2,1,26.0,1,0,0,0,5.0,True,1,338,,,0,1,0.0705735981464386,80,MC,Manchester United,Brighton and Hove Albion,1,2,18209,2022,539799,0.0,0,0,0,0.0705735981464386,0.1512279957532882,0.0806540995836258,5560,Manchester United,Scott McTominay,Scott McTominay,3,4,1,2.1,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.593,0.226,0.181
0,0,8,0,3.3,338,0.03,0.03,0.0,0.29,13,0,0,1.5,11.2,2022-08-13,45,4,0,0,0,0,2,0,25216,0,0,4,0.0,0,-2683,2387,5070,5.0,False,1,338,,,0,0,0.0,40,Sub,Brentford,Manchester United,4,0,18218,2022,540824,0.0,0,0,0,0.0,0.2142409980297088,0.2142409980297088,5560,Manchester United,Scott McTominay,Scott McTominay,3,3,2,1.0,MID,0.0,0.02,0.05,0.03,1.48,2.0,0.0,2.7,0.0,2.1,26.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.15,0.08,2.1,0.0,0.01,0.02,0.01,0.49,0.67,0.0,0.9,0.0,0.7,8.67,25.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,0.33,0.33,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.03,0.7,0.0,0.0,0.01,0.01,0.3,0.4,0.0,0.54,0.0,0.42,5.2,15.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.2,0.2,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.02,0.42,2252.0,-0.3597961646774842,0.0,0.253,0.271,0.475
0,0,14,0,0.5,338,0.17,0.17,0.0,1.35,27,1,0,1.4,13.0,2022-08-22,90,12,0,0,0,0,3,0,21148,1,1,2,0.0,2,-5578,1932,7510,4.9,True,0,338,,,0,0,0.0,90,DMC,Manchester United,Liverpool,2,1,18231,2022,543822,0.0,0,0,0,0.0,0.4064280092716217,0.4064280092716217,5560,Manchester United,Scott McTominay,Scott McTominay,4,4,3,0.5,MID,0.0,0.03,0.03,0.0,0.29,0.0,0.0,1.5,11.2,3.3,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,1.0,0.0,0.02,0.03,0.01,0.59,0.67,0.0,1.4,3.73,1.8,8.67,40.67,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.67,1.67,0.33,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.1,1.03,0.0,0.01,0.02,0.01,0.35,0.4,0.0,0.84,2.24,1.08,5.2,24.4,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.4,1.0,0.2,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.06,0.62,-4068.0,-0.5907646685024359,2.0,0.182,0.221,0.597
0,0,6,1,2.2,338,0.07,0.39,0.32,1.45,39,0,0,4.5,14.8,2022-08-27,90,17,0,0,0,0,4,0,20876,1,1,0,28.0,2,-1771,2156,3927,4.9,False,1,338,,,0,2,0.2167879939079284,90,DMC,Southampton,Manchester United,0,1,18232,2022,544174,0.0,0,0,0,0.2167879939079284,0.1161459982395172,0.0659338012337684,5560,Manchester United,Scott McTominay,Scott McTominay,3,2,4,1.7,MID,0.0,0.17,0.17,0.0,1.35,1.0,0.0,1.4,13.0,0.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.5,0.0,0.07,0.08,0.01,1.04,1.0,0.0,1.87,8.07,1.97,8.67,70.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.0,2.33,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.26,0.23,1.2,0.0,0.04,0.05,0.01,0.62,0.6,0.0,1.12,4.84,1.18,5.2,42.4,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.6,1.4,0.6,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.14,0.72,-272.0,-0.2911392405063291,2.0,0.228,0.24,0.532
0,0,13,1,12.0,338,0.02,0.02,0.0,0.73,46,0,0,2.5,13.0,2022-09-01,90,10,0,0,0,0,5,0,21389,1,1,0,0.0,3,-611,2089,2700,4.9,False,0,338,,,0,0,0.0,90,DMC,Leicester,Manchester United,0,1,18251,2022,546689,0.0173975992947816,0,1,0,0.0,0.0786786004900932,0.0786786004900932,5560,Manchester United,Scott McTominay,Scott McTominay,3,3,5,2.1,MID,1.0,0.07,0.39,0.32,1.45,0.0,0.0,4.5,14.8,2.2,28.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.12,0.07,1.7,0.33,0.09,0.2,0.11,1.03,0.33,0.0,2.47,13.0,2.0,9.33,75.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.67,2.0,1.33,0.0,0.67,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.25,0.23,1.07,0.2,0.06,0.13,0.07,0.91,0.6,0.0,2.02,7.8,1.62,10.8,60.4,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.8,1.4,1.0,0.0,0.6,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.18,0.15,1.06,513.0,-0.1275840467738567,3.0,0.28,0.254,0.465
0,0,7,0,2.2,338,0.01,0.01,0.0,1.32,56,1,0,2.3,16.4,2022-09-04,90,1,0,0,0,0,6,0,22654,1,1,3,4.0,1,32,2785,2753,4.9,True,1,338,,,0,0,0.0,90,DMC,Manchester United,Arsenal,3,1,18261,2022,548095,0.0,0,0,0,0.0,0.6715589761734009,0.6715589761734009,5560,Manchester United,Scott McTominay,Scott McTominay,4,4,6,1.6,MID,1.0,0.02,0.02,0.0,0.73,0.0,0.0,2.5,13.0,12.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.08,0.08,2.1,0.67,0.09,0.19,0.11,1.18,0.33,0.0,2.8,13.6,4.9,9.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,0.67,2.33,0.0,0.67,0.07,0.01,0.0,0.0,0.33,0.0,0.07,0.2,0.18,1.43,0.4,0.06,0.13,0.07,1.06,0.6,0.0,2.52,10.4,4.02,10.8,78.4,0.0,0.0,0.0,0.0,0.6,0.0,0.8,1.0,1.4,1.6,0.0,0.6,0.06,0.0,0.0,0.0,0.2,0.0,0.06,0.19,0.17,1.48,1265.0,0.005778259299386,1.0,0.379,0.271,0.351
0,0,10,0,2.0,338,0.01,0.01,0.0,2.54,88,4,0,1.8,16.2,2022-10-02,58,13,0,0,0,0,9,0,25869,1,3,6,0.0,1,496,2257,1761,4.9,False,0,338,,,0,0,0.0,61,DMC,Manchester City,Manchester United,6,3,18289,2022,552937,0.0,0,0,0,0.0,0.065115600824356,0.065115600824356,5560,Manchester United,Scott McTominay,Scott McTominay,3,5,9,0.0,MID,0.0,0.01,0.01,0.0,1.32,1.0,0.0,2.3,16.4,2.2,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.6,0.67,0.03,0.14,0.11,1.17,0.33,0.0,3.1,14.73,5.47,10.67,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.0,1.0,2.0,0.0,0.67,0.07,0.01,0.0,0.0,0.33,0.0,0.07,0.29,0.27,1.8,0.4,0.06,0.12,0.06,1.03,0.4,0.0,2.44,13.68,4.04,6.4,81.0,0.0,0.0,0.0,0.0,0.6,0.0,0.8,0.8,1.8,1.6,0.0,0.4,0.04,0.0,0.0,0.0,0.2,0.0,0.04,0.3,0.29,1.38,3215.0,0.1234444997511199,1.0,0.71,0.164,0.126
0,0,-1,0,0.0,338,0.0,0.0,0.0,0.35,96,0,0,0.0,0.0,2022-10-09,7,8,0,0,0,0,10,0,25438,0,2,1,0.0,0,-851,1668,2519,4.9,False,1,338,,,0,0,0.0,5,Sub,Everton,Manchester United,1,2,18297,2022,555259,0.0,0,0,0,0.0,0.0,0.0,5560,Manchester United,Scott McTominay,Scott McTominay,3,2,10,0.5,MID,0.0,0.01,0.01,0.0,2.54,4.0,0.0,1.8,16.2,2.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.33,0.01,0.01,0.0,1.53,1.67,0.0,2.2,15.2,5.4,1.33,79.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,3.0,1.67,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.27,0.27,1.23,0.4,0.06,0.12,0.06,1.48,1.2,0.0,2.5,14.68,3.78,6.4,83.6,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.4,2.2,1.8,0.0,0.4,0.04,0.0,0.0,0.0,0.2,0.0,0.04,0.27,0.26,1.18,-431.0,-0.2032481490327203,0.0,0.264,0.272,0.464
0,0,3,0,1.0,338,0.0,0.0,0.0,0.03,119,0,0,0.4,0.6,2022-10-19,14,18,0,0,0,0,12,0,21347,0,0,2,2.0,1,-878,336,1214,4.9,True,0,338,,,0,0,0.0,12,Sub,Manchester United,Tottenham Hotspur,2,0,18321,2022,557653,0.0,0,0,0,0.0,0.0,0.0,5560,Manchester United,Scott McTominay,Scott McTominay,3,4,12,0.0,MID,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.01,0.01,0.0,1.4,1.67,0.0,1.37,10.87,1.4,1.33,51.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,2.0,3.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.7,0.4,0.02,0.09,0.06,1.28,1.0,0.0,2.22,12.08,3.68,6.4,67.0,0.0,0.0,0.0,0.0,0.6,0.0,0.8,1.6,2.0,1.4,0.0,0.4,0.04,0.0,0.0,0.0,0.2,0.0,0.04,0.19,0.18,1.18,-4091.0,-0.5664516129032258,1.0,0.386,0.27,0.344
0,0,0,0,0.5,338,0.01,0.05,0.04,0.79,122,1,0,0.0,0.0,2022-10-22,10,6,0,0,0,0,13,0,21220,0,1,1,4.0,1,-390,404,794,4.9,False,0,338,,,0,1,0.0118647003546357,9,Sub,Chelsea,Manchester United,1,1,18323,2022,558444,0.0,0,0,0,0.0118647003546357,0.0118647003546357,0.0,5560,Manchester United,Scott McTominay,Scott McTominay,3,4,13,0.1,MID,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.4,0.6,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,1.33,0.0,0.73,5.6,1.0,0.67,26.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.67,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.17,0.2,0.01,0.01,0.0,0.99,1.0,0.0,1.4,9.24,3.44,1.2,51.8,0.0,0.0,0.0,0.0,0.4,0.0,0.6,1.4,2.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.16,0.16,0.84,-127.0,-0.3255425709515859,1.0,0.461,0.27,0.27
