assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,7,0,0.0,441,0.0,0.0,0.0,0.13,81,0,0,0.5,5.2,2022-10-01,15,1,0,0,0,0,9,0,12359,0,1,3,0.0,1,-110,736,846,4.4,False,0,0,0,0.0,13,Arsenal,Tottenham,3,1,18282,2022,552020,0.0,0,0,0,0.0,0.0,0.0,Tottenham,3,4,9,0.5,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0695322376738306,1.0,0.461,0.252,0.287
0,0,3,0,0.1,441,0.0,0.0,0.0,0.0,93,0,0,0.0,0.2,2022-10-08,1,5,0,0,0,0,10,0,12602,0,1,0,0.0,1,60,877,817,4.4,False,0,0,0,0.0,1,Brighton,Tottenham,0,1,18294,2022,554397,0.0,0,0,0,0.0,0.0,0.0,Tottenham,3,3,10,1.2,MID,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.5,5.2,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,0.0354191263282172,1.0,0.34,0.28,0.38
0,0,3,0,0.0,441,0.0,0.0,0.0,0.0,109,0,0,0.0,0.0,2022-10-15,1,8,0,0,0,0,11,0,12422,0,0,2,0.0,1,-334,427,761,4.4,True,0,0,0,0.0,1,Tottenham,Everton,2,0,18310,2022,556187,0.0,0,0,0,0.0,0.0,0.0,Tottenham,2,4,11,1.3,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-180.0,-0.2811447811447811,1.0,0.639,0.213,0.148
0,0,2,0,0.5,441,0.0,0.0,0.0,0.0,119,0,0,0.1,0.2,2022-10-19,1,14,0,0,0,0,12,0,11900,0,0,2,0.0,1,-357,185,542,4.4,False,0,0,0,0.0,1,Manchester United,Tottenham,2,0,18321,2022,557669,0.0,0,0,0,0.0,0.0,0.0,Tottenham,3,4,12,0.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.17,1.8,0.03,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-522.0,-0.4910591471801925,1.0,0.386,0.27,0.344
0,0,6,0,36.9,441,0.06,0.06,0.0,1.17,128,2,0,4.3,6.0,2022-10-23,65,15,0,0,0,0,13,0,12044,1,2,1,0.0,1,-169,222,391,4.4,True,1,0,0,0.0,69,Tottenham,Newcastle United,1,2,18329,2022,559159,0.139500007033348,0,3,0,0.0,0.4705069959163666,0.3310059905052185,Tottenham,3,4,13,1.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,-0.2756933115823817,1.0,0.461,0.27,0.27
0,0,2,0,7.3,441,0.03,0.09,0.06,0.31,132,1,0,2.9,2.2,2022-10-29,45,3,0,0,0,0,14,0,11887,1,3,2,19.0,1,-266,351,617,4.4,False,0,0,1,0.0560780987143516,48,Bournemouth,Tottenham,2,3,18333,2022,560154,0.0,0,0,0,0.0560780987143516,0.0560780987143516,0.0,Tottenham,3,2,14,2.0,MID,0.0,0.06,0.06,0.0,1.17,2.0,0.0,4.3,6.0,36.9,0.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.14,0.0,0.0,3.0,0.0,0.0,0.47,0.33,1.5,0.0,0.02,0.02,0.0,0.39,0.67,0.0,1.47,2.07,12.47,0.0,22.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,1.67,1.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.16,0.11,0.93,0.0,0.01,0.01,0.0,0.26,0.4,0.0,0.98,2.32,7.5,0.0,16.6,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.8,1.6,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.6,0.0,0.0,0.09,0.07,0.9,-157.0,-0.274793388429752,1.0,0.19,0.25,0.559
0,0,3,0,0.4,441,0.0,0.0,0.0,0.18,178,0,0,0.0,0.0,2023-01-01,2,2,0,0,0,0,18,0,11418,0,2,0,0.0,1,-83,297,380,4.3,True,0,0,0,0.0,1,Tottenham,Aston Villa,0,2,18379,2022,566729,0.0,0,0,0,0.0,0.0,0.0,Tottenham,2,4,18,1.0,MID,0.0,0.03,0.09,0.06,0.31,1.0,0.0,2.9,2.2,7.3,19.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,2.0,0.0,0.03,0.05,0.02,0.49,1.0,0.0,2.43,2.8,14.9,6.33,37.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.67,1.67,1.0,0.0,0.33,0.02,0.05,0.0,0.0,1.0,0.0,0.02,0.18,0.11,1.17,0.0,0.02,0.03,0.01,0.3,0.6,0.0,1.46,1.72,8.96,3.8,22.6,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.2,1.4,1.0,0.0,0.2,0.01,0.03,0.0,0.0,0.6,0.0,0.01,0.11,0.07,1.2,-469.0,-0.1225997045790251,1.0,0.571,0.238,0.191
0,0,6,1,0.6,441,0.02,0.02,0.0,0.55,185,0,0,0.6,5.8,2023-01-04,65,7,0,0,0,0,19,0,11366,1,4,0,0.0,2,-91,185,276,4.3,False,1,0,0,0.0,67,Crystal Palace,Tottenham,0,4,18386,2022,567498,0.0,0,0,0,0.0,0.0489009991288185,0.0489009991288185,Tottenham,3,2,19,1.5,MID,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03,0.05,0.02,0.55,1.0,0.0,2.4,2.73,14.87,6.33,37.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.33,1.0,1.0,0.0,0.33,0.02,0.05,0.0,0.0,1.0,0.0,0.02,0.18,0.11,1.5,0.0,0.02,0.03,0.01,0.33,0.6,0.0,1.46,1.68,9.02,3.8,22.8,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.4,1.4,1.0,0.0,0.2,0.01,0.03,0.0,0.0,0.6,0.0,0.01,0.11,0.07,1.16,-52.0,-0.1973969631236442,2.0,0.281,0.273,0.445
0,0,13,1,13.3,441,0.03,0.13,0.1,0.48,239,0,0,3.3,15.4,2023-02-19,88,19,0,0,0,0,24,0,10867,1,0,2,4.0,2,-81,106,187,4.3,True,1,0,1,0.0575885996222496,90,Tottenham,West Ham,2,0,18440,2022,577219,0.0364718995988369,0,1,0,0.0575885996222496,0.1929839998483657,0.0989229008555412,Tottenham,2,4,24,0.7,MID,1.0,0.02,0.02,0.0,0.55,0.0,0.0,0.6,5.8,0.6,0.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,1.5,0.33,0.02,0.04,0.02,0.35,0.33,0.0,1.17,2.67,2.77,6.33,37.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,3.0,0.67,1.33,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.02,1.5,0.2,0.02,0.03,0.01,0.44,0.6,0.0,1.58,2.84,9.14,3.8,35.6,0.0,0.0,0.0,0.0,0.4,0.0,0.6,2.2,1.0,1.2,0.0,0.2,0.01,0.03,0.0,0.0,0.6,0.0,0.01,0.12,0.08,1.2,-499.0,-0.2764505119453925,2.0,0.539,0.262,0.199
0,1,29,1,1.9,441,0.02,0.04,0.02,0.41,249,0,1,5.6,44.8,2023-02-26,90,6,0,0,0,0,25,0,11464,1,0,2,9.0,9,184,457,273,4.3,True,0,1,1,0.0227445997297763,90,Tottenham,Chelsea,2,0,18450,2022,578326,0.0,0,0,1,0.0227445997297763,0.1114209964871406,0.0886761993169784,Tottenham,3,4,25,2.8,MID,1.0,0.03,0.13,0.1,0.48,0.0,0.0,3.3,15.4,13.3,4.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.06,0.04,0.0,0.0,1.0,0.0,0.06,0.19,0.1,0.7,0.67,0.02,0.05,0.03,0.4,0.0,0.0,1.3,7.07,4.77,1.33,51.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,2.0,0.67,1.67,0.0,0.33,0.02,0.01,0.0,0.0,0.33,0.0,0.02,0.08,0.05,1.07,0.4,0.03,0.06,0.03,0.54,0.6,0.0,2.22,5.88,11.7,4.6,53.0,0.0,0.0,0.0,0.0,0.6,0.0,0.8,2.2,1.0,1.4,0.0,0.4,0.02,0.04,0.0,0.0,0.8,0.0,0.02,0.15,0.1,1.34,597.0,0.2520547945205479,8.0,0.375,0.295,0.33
