assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,3,0,0.0,200,0.0,0.0,0.0,0.03,4,0,0,0.2,2.0,2022-08-06,1,12,0,0,0,0,1,0,6634,0,2,2,0.0,1,0,0,0,5.0,True,0,200,,,0,0,0.0,1,Sub,Fulham,Liverpool,2,2,18203,2022,539195,0.0,0,0,0,0.0,0.0,0.0,6835,Fulham,Tom Cairney,Tom Cairney,4,2,1,0.1,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.086,0.158,0.756
0,0,4,0,0.3,200,0.0,0.0,0.0,0.0,20,0,0,0.4,3.2,2022-08-13,4,20,0,0,0,0,2,0,6675,0,0,0,0.0,1,-805,326,1131,5.0,False,0,200,,,0,0,0.0,2,Sub,Wolverhampton Wanderers,Fulham,0,0,18216,2022,540643,0.0,0,0,0,0.0,0.0,0.0,6835,Fulham,Tom Cairney,Tom Cairney,2,2,2,0.5,MID,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.67,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.04,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,41.0,-0.5525051475634866,1.0,0.414,0.289,0.298
0,0,7,0,10.8,200,0.03,0.03,0.0,0.0,24,0,0,1.4,3.2,2022-08-20,13,4,0,0,0,0,3,0,6339,0,2,3,0.0,1,-744,405,1149,4.9,True,0,200,,,0,0,0.0,11,Sub,Fulham,Brentford,3,2,18225,2022,542409,0.2897239923477173,0,1,0,0.0,0.862966001033783,0.5732420086860657,6835,Fulham,Tom Cairney,Tom Cairney,3,2,3,0.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.2,0.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.2,1.73,0.1,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.12,1.04,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,-336.0,-0.4787644787644787,1.0,0.39,0.281,0.329
0,0,3,0,0.8,200,0.0,0.0,0.0,1.47,31,1,0,0.1,0.2,2022-08-27,21,1,0,0,0,0,4,0,5711,0,1,2,0.0,1,-815,204,1019,4.9,False,0,200,,,0,0,0.0,20,Sub,Arsenal,Fulham,2,1,18238,2022,544672,0.0,0,0,0,0.0,0.0,0.0,6835,Fulham,Tom Cairney,Tom Cairney,2,4,4,0.0,MID,0.0,0.03,0.03,0.0,0.0,0.0,0.0,1.4,3.2,10.8,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.29,0.0,0.0,1.0,0.0,0.0,0.86,0.57,0.5,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.67,2.8,3.7,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.67,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.33,0.0,0.0,0.29,0.19,0.37,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.4,1.68,2.22,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6,0.0,0.0,0.0,0.06,0.0,0.0,0.2,0.0,0.0,0.17,0.11,0.22,-628.0,-0.6663941128372853,1.0,0.73,0.165,0.105
0,0,4,0,1.7,200,0.0,0.01,0.01,0.38,44,0,0,0.6,0.0,2022-08-30,12,5,0,0,0,0,5,0,5506,0,1,2,4.0,1,-387,221,608,4.8,True,0,200,,,0,1,0.0765291973948478,12,Sub,Fulham,Brighton and Hove Albion,2,1,18242,2022,545836,0.0,0,0,0,0.0765291973948478,0.0765291973948478,0.0,6835,Fulham,Tom Cairney,Tom Cairney,3,2,5,0.5,MID,0.0,0.0,0.0,0.0,1.47,1.0,0.0,0.1,0.2,0.8,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.49,0.33,0.0,0.63,2.2,3.97,0.0,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.33,0.0,0.0,0.29,0.19,0.33,0.0,0.01,0.01,0.0,0.3,0.2,0.0,0.42,1.72,2.38,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.8,0.0,0.0,0.0,0.06,0.0,0.0,0.2,0.0,0.0,0.17,0.11,0.22,-205.0,-0.4668275030156815,1.0,0.304,0.286,0.41
0,0,3,0,12.6,200,0.01,0.1,0.09,1.42,59,1,0,3.5,4.4,2022-09-03,29,18,0,0,0,0,6,0,5463,0,1,2,18.0,1,-214,418,632,4.8,False,0,200,,,0,1,0.0602556988596916,23,Sub,Tottenham Hotspur,Fulham,2,1,18255,2022,547181,0.0201507005840539,0,1,0,0.0602556988596916,0.1805209964513778,0.1202649995684623,6835,Fulham,Tom Cairney,Tom Cairney,2,4,6,0.0,MID,0.0,0.0,0.01,0.01,0.38,0.0,0.0,0.6,0.0,1.7,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.5,0.0,0.01,0.01,0.0,0.62,0.33,0.0,0.7,1.13,4.43,1.33,15.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,2.33,1.0,0.0,0.33,0.03,0.1,0.0,0.0,0.33,0.0,0.03,0.31,0.19,0.33,0.0,0.01,0.01,0.0,0.38,0.2,0.0,0.54,1.72,2.72,0.8,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.8,1.0,0.0,0.2,0.02,0.06,0.0,0.0,0.2,0.0,0.02,0.19,0.11,0.32,-43.0,-0.2038095238095238,1.0,0.639,0.213,0.148
0,0,3,0,1.3,200,0.01,0.01,0.0,0.0,78,0,0,0.2,1.0,2022-09-16,7,16,0,0,0,0,8,0,5730,0,3,2,0.0,1,-23,186,209,4.8,False,0,200,,,0,0,0.0,6,Sub,Nottingham Forest,Fulham,2,3,18273,2022,550269,0.0,0,0,0,0.0,0.119157999753952,0.119157999753952,6835,Fulham,Tom Cairney,Tom Cairney,2,2,8,1.5,MID,0.0,0.01,0.1,0.09,1.42,1.0,0.0,3.5,4.4,12.6,18.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.06,0.02,0.0,0.0,1.0,0.0,0.06,0.18,0.12,0.0,0.0,0.0,0.04,0.03,1.09,0.67,0.0,1.4,1.53,5.03,7.33,20.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.67,0.05,0.01,0.0,0.0,0.33,0.0,0.05,0.09,0.04,0.17,0.0,0.01,0.03,0.02,0.65,0.4,0.0,1.2,2.2,5.24,4.4,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.0,0.0,0.4,0.03,0.06,0.0,0.0,0.4,0.0,0.03,0.22,0.14,0.3,267.0,-0.0582278481012658,1.0,0.347,0.289,0.364
0,0,7,0,1.5,200,0.01,0.05,0.04,1.25,84,1,0,1.0,7.4,2022-10-01,45,15,0,0,0,0,9,0,5384,0,4,1,1.0,1,-170,218,388,4.8,True,0,200,,,0,1,0.0356554016470909,43,Sub,Fulham,Newcastle United,1,4,18285,2022,552374,0.0,0,0,0,0.0356554016470909,0.5314459800720215,0.4957909882068634,6835,Fulham,Tom Cairney,Tom Cairney,3,2,9,1.0,MID,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.2,1.0,1.3,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,1.5,0.0,0.01,0.04,0.03,0.6,0.33,0.0,1.43,1.8,5.2,7.33,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.0,1.0,0.0,0.67,0.05,0.01,0.0,0.0,0.33,0.0,0.05,0.13,0.08,0.67,0.0,0.01,0.03,0.02,0.65,0.4,0.0,1.16,1.76,5.44,4.4,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.2,1.0,0.0,0.4,0.03,0.06,0.0,0.0,0.4,0.0,0.03,0.25,0.16,0.5,-346.0,-0.2805280528052805,1.0,0.318,0.28,0.402
0,0,3,0,1.6,200,0.0,0.12,0.12,0.61,100,1,0,2.5,1.0,2022-10-09,19,19,0,0,0,0,10,0,5216,0,1,3,22.0,1,-233,159,392,4.8,False,0,200,,,0,1,0.0623424015939235,16,Sub,West Ham United,Fulham,3,1,18301,2022,554765,0.0,0,0,0,0.0623424015939235,0.0623424015939235,0.0623424015939235,6835,Fulham,Tom Cairney,Tom Cairney,2,3,10,1.0,MID,0.0,0.01,0.05,0.04,1.25,1.0,0.0,1.0,7.4,1.5,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.53,0.5,1.0,0.0,0.01,0.05,0.04,0.89,0.67,0.0,1.57,4.27,5.13,6.33,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.67,1.0,0.0,0.67,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.28,0.25,0.83,0.0,0.01,0.03,0.03,0.9,0.6,0.0,1.08,2.6,3.58,4.6,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8,1.0,0.0,0.6,0.03,0.0,0.0,0.0,0.2,0.0,0.03,0.18,0.15,0.6,-168.0,-0.4228675136116152,1.0,0.551,0.249,0.2
0,0,7,0,22.4,200,0.32,0.37,0.05,0.29,103,0,0,4.2,7.8,2022-10-15,45,3,0,0,0,0,11,0,5253,0,2,2,12.0,1,-22,239,261,4.7,True,0,200,,,0,1,0.0206565000116825,42,Sub,Fulham,Bournemouth,2,2,18304,2022,555973,0.071188598871231,0,1,0,0.0206565000116825,0.1373669952154159,0.0455222018063068,6835,Fulham,Tom Cairney,Tom Cairney,2,2,11,1.5,MID,0.0,0.0,0.12,0.12,0.61,1.0,0.0,2.5,1.0,1.6,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,1.0,0.0,0.01,0.06,0.05,0.62,0.67,0.0,1.23,3.13,1.47,7.67,23.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,2.0,1.0,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.24,0.23,1.17,0.0,0.01,0.06,0.05,0.73,0.6,0.0,1.56,2.76,3.74,9.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.8,0.05,0.0,0.0,0.0,0.2,0.0,0.05,0.19,0.16,0.8,37.0,-0.044,1.0,0.511,0.252,0.236
