assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,1,0,3.5,720,0.0,0.0,0.0,0.04,218,0,0,0.6,2.4,2023-02-05,33,16,0,0,0,0,22,0,5613,0,0,1,0.0,1,5174,5517,343,5.0,False,0,720,0,0,0.0,30,Nottingham Forest,Leeds United,1,0,18419,2022,573856,0.0,0,0,0,0.0,0.0,0.0,5360,Leeds United,Weston McKennie,Weston McKennie,2,2,22,4.3,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8829351535836177,1.0,0.361,0.288,0.352
0,0,4,0,2.3,720,0.02,0.02,0.0,1.93,76,2,0,2.0,17.2,2023-02-08,89,14,0,0,0,0,22,0,5613,1,2,2,0.0,1,5174,5517,343,5.0,False,1,720,0,0,0.0,90,Manchester United,Leeds United,2,2,18279,2022,574406,0.0,0,0,0,0.0,0.0199976991862058,0.0199976991862058,5360,Leeds United,Weston McKennie,Weston McKennie,2,4,22,4.3,MID,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.6,2.4,3.5,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.8,1.17,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.12,0.48,0.7,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.8829351535836177,1.0,0.653,0.189,0.158
0,0,3,0,14.5,720,0.01,0.18,0.17,0.81,225,2,0,2.7,5.8,2023-02-12,85,14,0,0,0,0,23,0,5018,1,2,0,7.0,1,-392,1043,1435,5.0,True,1,720,0,1,0.1019390001893043,89,Leeds United,Manchester United,0,2,18426,2022,575400,0.0257993005216121,0,1,0,0.1019390001893043,0.3797209858894348,0.3539220094680786,5360,Leeds United,Weston McKennie,Weston McKennie,3,2,23,1.0,MID,0.0,0.02,0.02,0.0,1.93,2.0,0.0,2.0,17.2,2.3,0.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,4.3,0.0,0.01,0.01,0.0,0.66,0.67,0.0,0.87,6.53,1.93,0.0,40.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,2.87,0.0,0.0,0.0,0.0,0.39,0.4,0.0,0.52,3.92,1.16,0.0,24.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,-595.0,-0.1581920903954802,1.0,0.253,0.25,0.497
0,0,6,0,11.7,720,0.02,0.02,0.0,1.39,235,1,0,2.3,9.2,2023-02-18,77,8,0,0,0,0,24,0,4691,1,0,1,2.0,1,-420,481,901,5.0,False,1,720,0,0,0.0,80,Everton,Leeds United,1,0,18436,2022,576434,0.0336536988615989,0,1,0,0.0,0.0628611966967582,0.0292074996978044,5360,Leeds United,Weston McKennie,Weston McKennie,2,2,24,1.0,MID,0.0,0.01,0.18,0.17,0.81,2.0,0.0,2.7,5.8,14.5,7.0,85.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.1,0.03,0.0,0.0,1.0,0.0,0.1,0.38,0.35,1.0,0.0,0.01,0.07,0.06,0.93,1.33,0.0,1.77,8.47,6.77,2.33,69.0,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.33,1.0,1.0,0.0,0.33,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.13,0.12,3.2,0.0,0.01,0.04,0.03,0.56,0.8,0.0,1.06,5.08,4.06,1.4,41.4,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.8,0.6,0.6,0.0,0.2,0.02,0.01,0.0,0.0,0.2,0.0,0.02,0.08,0.07,1.92,-327.0,-0.3039073806078147,1.0,0.396,0.288,0.317
0,0,17,1,30.4,720,0.1,0.17,0.07,0.37,245,0,0,4.9,14.4,2023-02-25,90,17,0,0,0,0,25,0,4624,1,0,1,4.0,3,-154,606,760,4.9,True,0,720,0,1,0.0560115985572338,90,Leeds United,Southampton,1,0,18446,2022,577832,0.0810453966259956,0,2,0,0.0560115985572338,0.4020960032939911,0.3210499882698059,5360,Leeds United,Weston McKennie,Weston McKennie,2,2,25,1.9,MID,0.0,0.02,0.02,0.0,1.39,1.0,0.0,2.3,9.2,11.7,2.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.06,0.03,1.0,0.0,0.02,0.07,0.06,1.38,1.67,0.0,2.33,10.73,9.5,3.0,83.67,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.33,1.0,1.0,0.0,0.33,0.03,0.02,0.0,0.0,0.67,0.0,0.03,0.15,0.13,2.1,0.0,0.01,0.04,0.03,0.83,1.0,0.0,1.52,6.92,6.4,1.8,56.8,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.8,0.8,0.8,0.0,0.2,0.02,0.01,0.0,0.0,0.4,0.0,0.02,0.09,0.08,2.12,-67.0,-0.1127379209370424,3.0,0.489,0.272,0.238
0,0,11,0,6.9,720,0.02,0.05,0.03,1.52,255,1,0,1.9,8.2,2023-03-04,90,6,0,0,0,0,26,0,4216,1,0,1,4.0,2,-482,235,717,4.9,False,0,720,0,1,0.014971699565649,90,Chelsea,Leeds United,1,0,18456,2022,579562,0.0,0,0,0,0.014971699565649,0.1553920060396194,0.1553920060396194,5360,Leeds United,Weston McKennie,Weston McKennie,2,4,26,1.5,MID,1.0,0.1,0.17,0.07,0.37,0.0,0.0,4.9,14.4,30.4,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.06,0.08,0.0,0.0,2.0,0.0,0.06,0.4,0.32,1.9,0.33,0.04,0.12,0.08,0.86,1.0,0.0,3.3,9.8,18.87,4.33,84.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.67,0.67,1.67,0.0,0.67,0.05,0.05,0.0,0.0,1.33,0.0,0.05,0.28,0.23,1.3,0.2,0.03,0.08,0.05,0.91,1.0,0.0,2.5,9.8,12.48,2.6,74.8,0.0,0.0,0.0,0.0,0.6,0.0,0.8,0.8,1.0,1.4,0.0,0.4,0.03,0.03,0.0,0.0,0.8,0.0,0.03,0.17,0.14,2.5,-408.0,-0.5063025210084033,2.0,0.588,0.238,0.173
0,0,5,0,1.3,720,0.04,0.04,0.0,0.41,265,0,0,0.8,6.6,2023-03-11,24,5,0,0,0,0,27,0,3732,0,2,2,0.0,1,-537,230,767,4.8,True,0,720,0,0,0.0,23,Leeds United,Brighton and Hove Albion,2,2,18466,2022,581272,0.0,0,0,0,0.0,0.0,0.0,5360,Leeds United,Weston McKennie,Weston McKennie,3,2,27,1.8,MID,0.0,0.02,0.05,0.03,1.52,1.0,0.0,1.9,8.2,6.9,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.16,1.5,0.33,0.05,0.08,0.03,1.09,0.67,0.0,3.03,10.6,16.33,3.33,85.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.0,1.0,2.0,0.0,0.67,0.02,0.04,0.0,0.0,1.0,0.0,0.02,0.21,0.17,1.47,0.2,0.03,0.09,0.05,1.2,1.2,0.0,2.76,10.96,13.16,3.4,86.2,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.8,1.0,1.6,0.0,0.6,0.03,0.03,0.0,0.0,0.8,0.0,0.03,0.2,0.18,1.94,-484.0,-0.5386158475426279,1.0,0.252,0.263,0.485
0,0,4,0,2.3,720,0.01,0.13,0.12,2.86,280,2,0,2.1,9.4,2023-03-18,90,20,0,0,0,0,28,0,3618,1,4,2,9.0,1,-181,214,395,4.8,False,1,720,0,2,0.1189429983496666,90,Wolverhampton Wanderers,Leeds United,2,4,18481,2022,583126,0.0,0,0,0,0.1189429983496666,0.2233179956674575,0.1394830048084259,5360,Leeds United,Weston McKennie,Weston McKennie,2,2,28,1.8,MID,0.0,0.04,0.04,0.0,0.41,0.0,0.0,0.8,6.6,1.3,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.33,0.05,0.09,0.03,0.77,0.33,0.0,2.53,9.73,12.87,2.67,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.33,2.0,0.0,0.67,0.02,0.03,0.0,0.0,0.67,0.0,0.02,0.19,0.16,1.73,0.2,0.04,0.09,0.05,0.9,0.8,0.0,2.52,8.84,12.96,3.4,73.2,0.0,0.0,0.0,0.0,0.4,0.0,0.8,0.8,1.0,1.6,0.0,0.6,0.03,0.03,0.0,0.0,0.8,0.0,0.03,0.2,0.17,1.44,-114.0,-0.2972085385878489,1.0,0.419,0.295,0.286
0,0,1,0,0.0,720,0.0,0.0,0.0,0.15,281,1,0,0.0,0.0,2023-04-01,25,1,0,0,0,0,29,0,3393,0,1,4,0.0,1,-255,184,439,4.7,False,0,720,0,0,0.0,21,Arsenal,Leeds United,4,1,18482,2022,584789,0.0,0,0,0,0.0,0.0,0.0,5360,Leeds United,Weston McKennie,Weston McKennie,2,4,29,1.9,MID,0.0,0.01,0.13,0.12,2.86,2.0,0.0,2.1,9.4,2.3,9.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.22,0.14,1.8,0.0,0.02,0.07,0.05,1.6,1.0,0.0,1.6,8.07,3.5,4.33,68.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.0,1.67,1.33,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.13,0.1,1.7,0.2,0.04,0.08,0.04,1.31,0.8,0.0,2.4,9.56,10.52,3.8,74.2,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.2,1.4,1.6,0.0,0.8,0.04,0.02,0.0,0.0,0.6,0.0,0.04,0.17,0.13,1.6,-225.0,-0.4093097913322632,1.0,0.736,0.158,0.106
0,0,13,0,30.2,720,0.09,0.13,0.04,0.79,65,1,0,6.8,19.0,2023-04-04,90,16,0,0,0,0,29,0,3393,1,1,2,19.0,2,-255,184,439,4.7,True,0,720,0,1,0.0741676017642021,90,Leeds United,Nottingham Forest,2,1,18271,2022,586039,0.1199159994721412,0,2,0,0.0741676017642021,0.2261269986629486,0.1280899941921234,5360,Leeds United,Weston McKennie,Weston McKennie,2,2,29,1.9,MID,0.0,0.0,0.0,0.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.02,0.06,0.04,1.14,1.0,0.0,0.97,5.33,1.2,3.0,46.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,2.33,2.67,1.0,0.0,0.67,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.05,1.83,0.2,0.03,0.08,0.04,1.06,0.8,0.0,1.94,7.72,8.18,3.4,63.8,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.4,2.0,1.6,0.0,0.8,0.04,0.02,0.0,0.0,0.4,0.0,0.04,0.16,0.12,1.78,0.0,-0.4093097913322632,2.0,0.558,0.253,0.19
