assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,9,0,22.0,708,0.04,0.04,0.0,0.5,214,0,0,3.4,10.0,2023-02-03,45,9,0,0,0,0,22,0,3114,0,0,0,2.0,1,2821,3478,657,5.5,True,0,708,0,0,0.0,43,Chelsea,Fulham,0,0,18415,2022,572944,0.0708969011902809,0,1,0,0.0,0.0708969011902809,0.0708969011902809,11357,Chelsea,Noni Madueke,Noni Madueke,2,4,22,2.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6822249093107617,1.0,0.584,0.236,0.18
0,0,6,0,3.3,708,0.09,0.18,0.09,1.16,230,1,0,4.2,13.4,2023-02-11,67,19,0,0,0,0,23,0,5044,1,1,1,25.0,2,1773,2803,1030,5.5,False,0,708,0,2,0.1013690009713172,72,West Ham United,Chelsea,1,1,18431,2022,574592,0.0,0,0,0,0.1013690009713172,0.4781889915466308,0.4130280017852783,11357,Chelsea,Noni Madueke,Noni Madueke,3,3,23,1.5,MID,0.0,0.04,0.04,0.0,0.5,0.0,0.0,3.4,10.0,22.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.07,0.07,2.6,0.0,0.01,0.01,0.0,0.17,0.0,0.0,1.13,3.33,7.33,0.67,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.02,0.02,0.87,0.0,0.01,0.01,0.0,0.1,0.0,0.0,0.68,2.0,4.4,0.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.01,0.01,0.52,1930.0,0.4625619619097312,2.0,0.288,0.288,0.423
0,0,8,0,22.8,708,0.02,0.04,0.02,0.49,234,1,0,5.2,10.6,2023-02-18,63,17,0,0,0,0,24,0,8222,1,1,0,19.0,2,2950,4242,1292,5.5,True,0,708,0,1,0.0376667007803916,68,Chelsea,Southampton,0,1,18435,2022,576389,0.0531428009271621,0,2,0,0.0376667007803916,0.452349990606308,0.4146830141544342,11357,Chelsea,Noni Madueke,Noni Madueke,2,4,24,2.2,MID,0.0,0.09,0.18,0.09,1.16,1.0,0.0,4.2,13.4,3.3,25.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.48,0.41,1.5,0.0,0.04,0.07,0.03,0.55,0.33,0.0,2.53,7.8,8.43,9.0,37.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,1.0,0.0,0.67,0.03,0.02,0.0,0.0,0.33,0.0,0.03,0.18,0.16,1.37,0.0,0.03,0.04,0.02,0.33,0.2,0.0,1.52,4.68,5.06,5.4,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.6,0.0,0.4,0.02,0.01,0.0,0.0,0.2,0.0,0.02,0.11,0.1,0.82,3178.0,0.5330683050234911,2.0,0.685,0.202,0.113
0,0,4,0,10.4,708,0.01,0.01,0.0,0.42,255,0,0,1.3,3.0,2023-03-04,6,11,0,0,0,0,26,0,6392,0,0,1,0.0,1,-1323,559,1882,5.5,True,0,708,0,0,0.0,5,Chelsea,Leeds United,1,0,18456,2022,579555,0.0516152009367942,0,1,0,0.0,0.0516152009367942,0.0,11357,Chelsea,Noni Madueke,Noni Madueke,2,4,26,1.2,MID,0.0,0.02,0.04,0.02,0.49,1.0,0.0,5.2,10.6,22.8,19.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.04,0.05,0.0,0.0,2.0,0.0,0.04,0.45,0.41,2.2,0.0,0.05,0.09,0.04,0.72,0.67,0.0,4.27,11.33,16.03,15.33,58.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.33,1.67,0.0,1.0,0.05,0.04,0.0,0.0,1.0,0.0,0.05,0.33,0.3,2.1,0.0,0.03,0.05,0.02,0.43,0.4,0.0,2.56,6.8,9.62,9.2,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,1.0,0.0,0.6,0.03,0.02,0.0,0.0,0.6,0.0,0.03,0.2,0.18,1.26,-1830.0,-0.5419909873002867,1.0,0.588,0.238,0.173
0,0,7,0,22.1,708,0.06,0.09,0.03,0.04,284,0,0,4.1,8.4,2023-04-01,33,2,0,0,0,0,29,0,4552,0,2,0,10.0,1,-602,325,927,5.5,True,0,708,0,1,0.0564148016273975,31,Chelsea,Aston Villa,0,2,18485,2022,584933,0.1407539993524551,0,2,0,0.0564148016273975,0.1971690058708191,0.0,11357,Chelsea,Noni Madueke,Noni Madueke,2,4,29,-0.1,MID,0.0,0.01,0.01,0.0,0.42,0.0,0.0,1.3,3.0,10.4,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.05,0.0,1.2,0.0,0.04,0.08,0.04,0.69,0.67,0.0,3.57,9.0,12.17,14.67,45.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,1.67,0.0,1.0,0.05,0.03,0.0,0.0,1.0,0.0,0.05,0.33,0.28,1.63,0.0,0.03,0.05,0.02,0.51,0.4,0.0,2.82,7.4,11.7,9.2,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,1.2,0.0,0.6,0.03,0.04,0.0,0.0,0.8,0.0,0.03,0.21,0.18,1.5,-1840.0,-0.4808306709265175,1.0,0.569,0.25,0.181
0,0,1,0,1.3,708,0.0,0.16,0.16,0.2,328,0,0,0.9,0.0,2023-04-26,11,4,0,0,0,0,33,0,3723,0,2,0,8.0,1,-127,29,156,5.4,True,0,708,0,1,0.1167341321706771,10,Chelsea,Brentford,0,2,18529,2022,591660,0.0,0,0,0,0.1167341321706771,0.1167341321706771,0.0,11357,Chelsea,Noni Madueke,Noni Madueke,3,4,33,0.4,MID,0.0,0.06,0.09,0.03,0.04,0.0,0.0,4.1,8.4,22.1,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.06,0.14,0.0,0.0,2.0,0.0,0.06,0.2,0.0,-0.1,0.0,0.03,0.05,0.02,0.32,0.33,0.0,3.53,7.33,18.43,9.67,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.33,1.33,0.0,0.67,0.03,0.08,0.0,0.0,1.67,0.0,0.03,0.23,0.14,1.1,0.0,0.04,0.07,0.03,0.52,0.4,0.0,3.64,9.08,16.12,11.2,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4,1.4,0.0,0.8,0.04,0.06,0.0,0.0,1.2,0.0,0.04,0.25,0.18,1.48,-829.0,-0.6864864864864865,1.0,0.561,0.238,0.201
0,1,28,0,2.1,708,0.02,0.19,0.17,1.96,331,3,1,7.1,43.4,2023-05-02,78,1,0,0,0,0,34,0,3631,1,1,3,25.0,8,-102,54,156,5.4,False,0,708,1,1,0.2752846181392669,81,Arsenal,Chelsea,3,1,18532,2022,593740,0.0,0,0,1,0.2752846181392669,0.2752846181392669,0.0,11357,Chelsea,Noni Madueke,Noni Madueke,3,4,34,1.7,MID,0.0,0.0,0.16,0.16,0.2,0.0,0.0,0.9,0.0,1.3,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.4,0.0,0.02,0.09,0.06,0.22,0.0,0.0,2.1,3.8,11.27,6.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.33,1.0,0.0,0.67,0.06,0.06,0.0,0.0,1.0,0.0,0.06,0.12,0.0,0.5,0.0,0.04,0.1,0.06,0.46,0.4,0.0,3.14,7.08,11.98,12.4,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.4,1.4,0.0,1.0,0.06,0.05,0.0,0.0,1.0,0.0,0.06,0.26,0.17,1.04,-92.0,-0.4857142857142857,7.0,0.591,0.237,0.172
0,0,7,0,5.6,708,0.11,0.41,0.3,0.8,341,1,0,6.9,12.0,2023-05-06,75,3,0,0,0,0,35,0,7728,1,3,1,51.0,2,3871,4220,349,5.4,False,0,708,0,3,0.2539233863353729,78,Bournemouth,Chelsea,1,3,18542,2022,594759,0.0,0,0,0,0.2539233863353729,0.2539233863353729,0.0,11357,Chelsea,Noni Madueke,Noni Madueke,3,2,35,3.3,MID,0.0,0.02,0.19,0.17,1.96,3.0,1.0,7.1,43.4,2.1,25.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,1.0,1.0,0.28,0.0,0.0,0.0,0.0,1.0,0.28,0.28,0.0,1.7,0.0,0.03,0.15,0.12,0.73,1.0,0.33,4.03,17.27,8.5,14.33,40.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,1.0,3.33,0.33,1.0,0.15,0.05,0.0,0.0,0.67,0.33,0.15,0.2,0.0,0.67,0.0,0.02,0.1,0.08,0.62,0.8,0.2,3.72,13.08,11.74,12.4,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.8,2.6,0.2,0.8,0.1,0.05,0.0,0.0,1.0,0.2,0.1,0.22,0.08,1.08,4097.0,0.8472313416502517,2.0,0.288,0.271,0.441
0,0,2,0,3.4,708,0.06,0.06,0.0,1.63,354,2,0,3.1,11.4,2023-05-13,72,16,0,0,0,0,36,0,14025,1,2,2,16.0,2,6027,7331,1304,5.4,True,0,708,0,0,0.0,76,Chelsea,Nottingham Forest,2,2,18555,2022,596372,0.0,0,0,0,0.0,0.2935405969619751,0.2935405969619751,11357,Chelsea,Noni Madueke,Noni Madueke,2,4,36,0.0,MID,0.0,0.11,0.41,0.3,0.8,1.0,0.0,6.9,12.0,5.6,51.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,3.3,0.0,0.04,0.25,0.21,0.99,1.33,0.33,4.97,18.47,3.0,28.0,54.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,1.33,3.67,0.33,1.67,0.22,0.0,0.0,0.0,0.0,0.33,0.22,0.22,0.0,1.8,0.0,0.04,0.17,0.13,0.68,0.8,0.2,4.06,13.36,8.3,18.8,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,1.0,2.6,0.2,1.2,0.14,0.04,0.0,0.0,0.6,0.2,0.14,0.18,0.0,1.3,6297.0,0.6979733642154025,2.0,0.632,0.211,0.158
0,0,6,0,20.8,708,0.04,0.04,0.0,0.2,365,0,0,3.3,8.2,2023-05-21,21,13,0,0,0,0,37,0,20018,0,0,1,4.0,1,4851,8035,3184,5.4,False,0,708,0,0,0.0,19,Manchester City,Chelsea,1,0,18566,2022,598998,0.095449574291706,0,2,0,0.0,0.095449574291706,0.0,11357,Chelsea,Noni Madueke,Noni Madueke,3,5,37,5.0,MID,0.0,0.06,0.06,0.0,1.63,2.0,0.0,3.1,11.4,3.4,16.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.06,0.22,0.16,1.46,2.0,0.33,5.7,22.27,3.7,30.67,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,0.33,1.33,0.18,0.0,0.0,0.0,0.0,0.33,0.18,0.27,0.1,1.67,0.0,0.05,0.18,0.13,0.93,1.2,0.2,4.42,15.04,6.9,22.0,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,1.2,2.8,0.2,1.2,0.14,0.03,0.0,0.0,0.4,0.2,0.14,0.23,0.06,1.06,5993.0,0.4323914787414208,1.0,0.756,0.158,0.086
