assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,position,team_h_difficulty,team_a_difficulty,event
0,1,30,1,0.0,324,0.0,0.0,0.0,0.36,277,0,0,2.2,22.4,2023-05-03,90,19,0,0,0,0,34,2,125407,1,0,3,0.0,7,-4155,1177,5332,38,True,0,324,,,0,0,0,90,GK,Manchester City,West Ham,3,0,18478,2022,593966,0.0,0,0,0,0,0.1934557259082794,0.1934557259082794,8786,Manchester City,Stefan Ortega Moreno,Stefan Ortega Moreno,GK,2,5,34
0,3,38,1,0.0,324,0.0,0.0,0.0,1.23,365,0,0,4.3,42.6,2023-05-21,90,6,0,0,0,0,37,6,128792,1,0,1,0.0,11,-725,5414,6139,37,True,0,324,,,0,0,0,90,GK,Manchester City,Chelsea,1,0,18566,2022,598968,0.0,0,0,0,0,0.2284780144691467,0.2284780144691467,8786,Manchester City,Stefan Ortega Moreno,Stefan Ortega Moreno,GK,3,5,37
0,1,22,0,0.0,324,0.0,0.0,0.0,2.53,314,1,0,5.2,51.8,2023-05-24,90,5,0,0,0,0,37,6,128792,1,1,1,0.0,5,-725,5414,6139,37,False,0,324,,,0,0,0,90,GK,Brighton,Manchester City,1,1,18515,2022,599600,0.0,0,0,0,0,0.0,0.0,8786,Manchester City,Stefan Ortega Moreno,Stefan Ortega Moreno,GK,5,3,37
