assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0.0,0.0,4.0,0.0,3.0,30.7,3.0,603.0,0.07,0.23,0.16,0.68,5.0,3.0,0.0,5.2,10.8,2025-08-16,90.0,False,17.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,766379.0,1.0,0.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,4.5,False,0.0,603.0,,,0.0,3.0,0.1219028010964393,90.0,ML,Sunderland,West Ham,3.0,0.0,28781.0,2025.0,731806.0,0.1426634192466735,0.0,2.0,0.0,0.1219028010964393,0.2333900183439254,0.0,13723.0,West Ham,El Hadji Malick Diouf,El Hadji Malick Diouf,2.0,2.0,1.0,2.4,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1.0,0.0,-1.0,0.0,3.0,12.7,4.0,603.0,0.01,0.01,0.0,2.74,20.0,5.0,0.0,3.5,20.6,2025-08-22,90.0,False,7.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,695709.0,1.0,1.0,5.0,1.0,2.0,3.0,-74812.0,10353.0,85165.0,4.5,True,0.0,603.0,,,0.0,0.0,0.0,90.0,ML,West Ham,Chelsea,1.0,5.0,28788.0,2025.0,732895.0,0.015151547268033,1.0,1.0,0.0,0.0,0.1098884418606758,0.0947368964552879,13723.0,West Ham,El Hadji Malick Diouf,El Hadji Malick Diouf,3.0,2.0,2.0,1.5,DEF,0.0,0.07,0.23,0.16,0.68,3.0,0.0,5.2,10.8,30.7,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.12,0.14,0.0,0.0,2.0,0.0,0.12,0.23,0.0,2.4,0.0,0.02,0.08,0.05,0.23,1.0,0.0,1.73,3.6,10.23,3.33,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.33,0.0,1.0,0.04,0.05,0.0,0.0,0.67,0.0,0.04,0.08,0.0,0.8,0.0,0.01,0.05,0.03,0.14,0.6,0.0,1.04,2.16,6.14,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.6,0.02,0.03,0.0,0.0,0.4,0.0,0.02,0.05,0.0,0.48,-70670.0,-0.783224104357294
1.0,1.0,33.0,1.0,9.0,15.5,9.0,603.0,0.12,0.12,0.0,0.73,27.0,0.0,0.0,5.9,41.4,2025-08-31,90.0,False,16.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,604774.0,1.0,0.0,3.0,0.0,2.0,10.0,-78207.0,5904.0,84111.0,4.5,False,0.0,603.0,,,0.0,0.0,0.0,90.0,DL,Nottingham Forest,West Ham,0.0,3.0,28804.0,2025.0,735673.0,0.31998011469841,1.0,1.0,0.0,0.0,0.4163472354412079,0.0963671281933784,13723.0,West Ham,El Hadji Malick Diouf,El Hadji Malick Diouf,2.0,3.0,3.0,4.7,DEF,0.0,0.01,0.01,0.0,2.74,5.0,0.0,3.5,20.6,12.7,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,0.0,0.02,1.0,1.0,1.0,0.0,0.0,0.11,0.09,1.5,0.0,0.03,0.08,0.05,1.14,2.67,0.0,2.9,10.47,14.47,4.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.33,1.33,0.0,1.0,0.04,0.05,0.33,0.33,1.0,0.0,0.04,0.11,0.03,1.3,0.0,0.02,0.05,0.03,0.68,1.6,0.0,1.74,6.28,8.68,2.4,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.8,0.8,0.0,0.6,0.02,0.03,0.2,0.2,0.6,0.0,0.02,0.07,0.02,0.78,-90935.0,-0.8688218630228295
0.0,0.0,0.0,0.0,5.0,5.4,8.0,603.0,0.04,0.05,0.01,1.29,40.0,3.0,0.0,4.3,20.6,2025-09-13,90.0,False,18.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,562256.0,1.0,3.0,3.0,0.0,17.0,1.0,-64888.0,33054.0,97942.0,4.5,True,0.0,603.0,,,0.0,1.0,0.0318352580070495,90.0,DL,West Ham,Tottenham,0.0,3.0,28814.0,2025.0,737149.0,0.0,0.0,0.0,0.0,0.0318352580070495,0.1807269752025604,0.1807269752025604,13723.0,West Ham,El Hadji Malick Diouf,El Hadji Malick Diouf,3.0,2.0,4.0,4.7,DEF,1.0,0.12,0.12,0.0,0.73,0.0,0.0,5.9,41.4,15.5,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,10.0,0.0,0.0,0.0,0.32,1.0,1.0,1.0,0.0,0.0,0.42,0.1,4.7,0.33,0.07,0.12,0.05,1.38,2.67,0.0,4.87,24.27,19.63,4.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.67,1.33,4.67,0.0,1.0,0.04,0.16,0.67,0.67,1.33,0.0,0.04,0.25,0.06,2.87,0.2,0.04,0.07,0.03,0.83,1.6,0.0,2.92,14.56,11.78,2.8,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6,0.8,2.8,0.0,0.6,0.02,0.1,0.4,0.4,0.8,0.0,0.02,0.15,0.04,1.72,-42518.0,-0.4953433692631836
1.0,0.0,14.0,0.0,5.0,38.6,6.0,603.0,0.41,0.41,0.0,2.31,49.0,2.0,0.0,7.7,32.2,2025-09-20,90.0,False,8.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,544877.0,1.0,1.0,2.0,1.0,6.0,3.0,-34494.0,17083.0,51577.0,4.4,True,1.0,603.0,,,0.0,0.0,0.0,90.0,DL,West Ham,Crystal Palace,1.0,2.0,28819.0,2025.0,738559.0,0.1590107232332229,1.0,2.0,0.0,0.0,0.0750933215022087,0.0357431955635547,13723.0,West Ham,El Hadji Malick Diouf,El Hadji Malick Diouf,3.0,2.0,5.0,4.7,DEF,0.0,0.04,0.05,0.01,1.29,3.0,0.0,4.3,20.6,5.4,17.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.18,0.18,4.7,0.33,0.06,0.06,0.0,1.59,2.67,0.0,4.57,27.53,11.2,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.67,0.33,4.67,0.0,0.33,0.01,0.11,0.67,0.67,0.67,0.0,0.01,0.24,0.12,3.63,0.2,0.05,0.08,0.03,1.09,2.2,0.0,3.78,18.68,12.86,6.2,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.2,0.8,3.0,0.0,0.8,0.03,0.1,0.4,0.4,0.8,0.0,0.03,0.19,0.07,2.66,-17379.0,-0.5023885814156714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,603.0,,,,,,,,,,,,,,,,,,,,,,13723.0,19,,,,,6.0,,2,0.0,0.41,0.41,0.0,2.31,2.0,0.0,7.7,32.2,38.6,6.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.16,1.0,1.0,2.0,0.0,0.0,0.08,0.04,4.7,0.33,0.19,0.19,0.0,1.44,1.67,0.0,5.97,31.4,19.83,8.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.67,0.33,4.67,0.0,0.33,0.01,0.16,0.67,0.67,1.0,0.0,0.01,0.22,0.1,4.7,0.2,0.13,0.16,0.03,1.55,2.6,0.0,5.32,25.12,20.58,7.4,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.6,1.0,3.6,0.0,0.8,0.03,0.13,0.6,0.6,1.2,0.0,0.03,0.2,0.08,3.6,0.0,-0.5931818181818181
