assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0.0,0.0,1.0,0.0,2.0,48.0,7.0,120.0,0.04,0.04,0.0,0.37,4.0,0.0,0.0,25.1,77.6,2025-08-17,45.0,False,16.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,31063.0,0.0,2.0,1.0,3.0,125.0,1.0,0.0,0.0,0.0,7.0,False,0.0,120.0,,,Kevin Schade,0.0,0.0,0.0,40.0,Sub,Nottingham Forest,Brentford,3.0,1.0,28785.0,2025.0,732273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9156.0,Brentford,Kevin Schade,Kevin Schade,3.0,3.0,1.0,1.8,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0.0,0.0,13.0,1.0,3.0,48.0,10.0,120.0,0.02,0.12,0.1,0.95,13.0,0.0,0.0,25.1,77.6,2025-08-23,78.0,False,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,30082.0,1.0,2.0,0.0,1.0,125.0,3.0,-3319.0,2048.0,5367.0,7.0,True,0.0,120.0,,,Kevin Schade,0.0,1.0,0.0777287781238555,87.0,AML,Brentford,Aston Villa,1.0,0.0,28790.0,2025.0,733236.0,0.0336068384349346,0.0,1.0,0.0,0.0777287781238555,0.0336068384349346,0.0,9156.0,Brentford,Kevin Schade,Kevin Schade,3.0,3.0,2.0,2.0,MID,0.0,0.04,0.04,0.0,0.37,0.0,0.0,1.2,4.6,0.9,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.01,0.01,0.0,0.12,0.0,0.0,0.4,1.53,0.3,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.01,0.01,0.0,0.07,0.0,0.0,0.24,0.92,0.18,1.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,-981.0,-0.4476062036412677
0.0,0.0,-6.0,0.0,1.0,48.0,4.0,120.0,0.0,0.95,0.95,1.41,28.0,1.0,0.0,25.1,77.6,2025-08-30,89.0,False,17.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,40500.0,1.0,1.0,1.0,2.0,125.0,0.0,3559.0,8760.0,5201.0,7.0,False,0.0,120.0,,,Kevin Schade,0.0,3.0,0.9155283570289612,90.0,AML,Sunderland,Brentford,2.0,1.0,28801.0,2025.0,735091.0,0.0,0.0,0.0,0.0,0.1543595194816589,0.1778904646635055,0.096961498260498,9156.0,Brentford,Kevin Schade,Kevin Schade,3.0,2.0,3.0,1.8,MID,1.0,0.02,0.12,0.1,0.95,0.0,0.0,4.3,16.4,17.3,9.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.08,0.03,0.0,0.0,1.0,0.0,0.08,0.03,0.0,2.0,0.33,0.02,0.05,0.03,0.44,0.0,0.0,1.83,7.0,6.07,5.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.33,1.33,0.0,0.33,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.01,0.0,1.27,0.2,0.01,0.03,0.02,0.26,0.0,0.0,1.1,4.2,3.64,3.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.8,0.0,0.2,0.02,0.01,0.0,0.0,0.2,0.0,0.02,0.01,0.0,0.76,10418.0,0.25492443234725304
0.0,0.0,21.0,0.0,0.0,48.0,4.0,120.0,0.03,0.64,0.61,1.25,33.0,2.0,1.0,25.1,77.6,2025-09-13,90.0,False,7.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,31910.0,1.0,3.0,2.0,2.0,125.0,7.0,-6666.0,1552.0,8218.0,7.0,True,0.0,120.0,,,Kevin Schade,1.0,4.0,0.3525334000587463,90.0,FW,Brentford,Chelsea,2.0,2.0,28815.0,2025.0,737281.0,0.0,0.0,0.0,1.0,0.3525334000587463,0.9683096408843994,0.6487218737602234,9156.0,Brentford,Kevin Schade,Kevin Schade,3.0,3.0,4.0,2.3,MID,0.0,0.0,0.95,0.95,1.41,1.0,0.0,3.6,6.6,0.7,29.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.92,0.0,0.0,0.0,0.0,0.0,0.15,0.18,0.1,1.8,0.33,0.02,0.37,0.35,0.91,0.33,0.0,3.03,9.2,6.3,14.67,70.67,0.0,0.33,0.0,0.0,0.0,0.0,0.67,0.67,2.0,1.33,0.0,1.33,0.33,0.01,0.0,0.0,0.33,0.0,0.08,0.07,0.03,1.87,0.2,0.01,0.22,0.21,0.55,0.2,0.0,1.82,5.52,3.78,8.8,42.4,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.4,1.2,0.8,0.0,0.8,0.2,0.01,0.0,0.0,0.2,0.0,0.05,0.04,0.02,1.12,-8590.0,-0.6822927328556807
0.0,0.0,7.0,0.0,0.0,48.0,5.0,120.0,0.2,0.26,0.06,1.01,45.0,3.0,0.0,25.1,77.6,2025-09-20,90.0,False,10.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,52230.0,1.0,2.0,1.0,3.0,125.0,2.0,15760.0,20261.0,4501.0,7.0,False,0.0,120.0,,,Kevin Schade,0.0,1.0,0.0820993408560752,90.0,FW,Fulham,Brentford,3.0,1.0,28825.0,2025.0,739017.0,0.0603536963462829,0.0,1.0,0.0,0.0820993408560752,0.1424530446529388,0.0,9156.0,Brentford,Kevin Schade,Kevin Schade,3.0,3.0,5.0,3.0,MID,0.0,0.03,0.64,0.61,1.25,2.0,1.0,8.0,35.4,1.6,43.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,1.0,4.0,0.35,0.0,0.0,0.0,0.0,1.0,0.35,0.97,0.65,2.3,0.33,0.02,0.57,0.55,1.2,1.0,0.33,5.3,19.47,6.53,27.0,85.67,0.0,0.33,0.0,0.0,0.0,0.0,1.0,1.0,1.67,3.33,0.33,2.67,0.45,0.01,0.0,0.0,0.33,0.33,0.19,0.39,0.25,2.03,0.2,0.02,0.35,0.33,0.8,0.6,0.2,3.42,12.6,4.1,17.4,60.4,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.8,1.6,2.2,0.2,1.6,0.27,0.01,0.0,0.0,0.2,0.2,0.12,0.24,0.15,1.58,20320.0,0.6364590905419595
,,,,,48.0,,,,,,,,,,25.1,77.6,,,,,,,,,,,,,,,,,125.0,,,,,0.7,,,120.0,,,Kevin Schade,,,,,,,,,,,,,,,,,,,,9156.0,5,,,,,6.0,,3,0.0,0.2,0.26,0.06,1.01,3.0,0.0,3.0,6.0,11.3,13.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.08,0.06,0.0,0.0,1.0,0.0,0.08,0.14,0.0,3.0,0.0,0.08,0.62,0.54,1.22,2.0,0.33,4.87,16.0,4.53,28.33,89.67,0.0,0.33,0.0,0.0,0.0,0.0,1.0,1.33,2.33,3.0,0.33,2.67,0.45,0.02,0.0,0.0,0.33,0.33,0.2,0.43,0.25,2.37,0.2,0.06,0.4,0.34,1.0,1.2,0.2,4.02,13.8,6.36,20.0,78.4,0.0,0.2,0.0,0.0,0.0,0.0,0.8,1.0,2.2,2.6,0.2,1.8,0.29,0.02,0.0,0.0,0.4,0.2,0.13,0.26,0.15,2.18,0.0,0.2399728076138681
