assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0.0,0.0,15.0,1.0,1.0,26.4,11.0,708.0,0.1,0.1,0.0,0.7,27.0,0.0,0.0,4.1,11.0,2025-08-31,81.0,False,16.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,307.0,1.0,3.0,3.0,0.0,4.0,3.0,221.0,242.0,21.0,5.5,False,0.0,708.0,0.0,0.0,0.0,83.0,Nottingham Forest,West Ham,0.0,3.0,28804.0,2025.0,735678.0,0.1312662214040756,0.0,2.0,0.0,0.0,0.1312662214040756,0.0,12948.0,West Ham,Mateus Gonçalo Espanha Fernandes,Mateus Fernandes,2.0,3.0,3.0,2.0,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8403041825095057
0.0,0.0,10.0,0.0,0.0,28.3,3.0,708.0,0.15,0.15,0.0,0.63,40.0,2.0,0.0,3.9,6.4,2025-09-13,60.0,False,18.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2366.0,1.0,2.0,3.0,0.0,4.0,2.0,1267.0,1690.0,423.0,5.5,True,0.0,708.0,0.0,0.0,0.0,64.0,West Ham,Tottenham,0.0,3.0,28814.0,2025.0,737153.0,0.1885098367929458,0.0,2.0,0.0,0.0,0.2067777067422866,0.1490438282489776,12948.0,West Ham,Mateus Gonçalo Espanha Fernandes,Mateus Fernandes,3.0,2.0,4.0,2.5,MID,1.0,0.1,0.1,0.0,0.7,0.0,0.0,4.1,11.0,26.4,4.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.13,0.0,0.0,2.0,0.0,0.0,0.13,0.0,2.0,0.33,0.03,0.03,0.0,0.23,0.0,0.0,1.37,3.67,8.8,1.33,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.0,1.0,0.0,0.0,0.0,0.04,0.0,0.0,0.67,0.0,0.0,0.04,0.0,0.67,0.2,0.02,0.02,0.0,0.14,0.0,0.0,0.82,2.2,5.28,0.8,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.6,0.0,0.0,0.0,0.03,0.0,0.0,0.4,0.0,0.0,0.03,0.0,0.4,2059.0,0.599621391386654
0.0,0.0,11.0,0.0,3.0,4.8,5.0,708.0,0.01,0.01,0.0,2.18,49.0,2.0,0.0,1.3,8.6,2025-09-20,77.0,False,8.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,2854.0,1.0,0.0,2.0,1.0,0.0,2.0,244.0,634.0,390.0,5.5,True,0.0,708.0,0.0,0.0,0.0,80.0,West Ham,Crystal Palace,1.0,2.0,28819.0,2025.0,738560.0,0.0,0.0,0.0,0.0,0.0,0.0474869161844253,0.0474869161844253,12948.0,West Ham,Mateus Gonçalo Espanha Fernandes,Mateus Fernandes,3.0,2.0,5.0,2.3,MID,0.0,0.15,0.15,0.0,0.63,2.0,0.0,3.9,6.4,28.3,4.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.19,0.0,0.0,2.0,0.0,0.0,0.21,0.15,2.5,0.33,0.08,0.08,0.0,0.44,0.67,0.0,2.67,5.8,18.23,2.67,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.0,0.0,1.67,0.0,0.0,0.0,0.11,0.0,0.0,1.33,0.0,0.0,0.11,0.05,1.5,0.2,0.05,0.05,0.0,0.27,0.4,0.0,1.6,3.48,10.94,1.6,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.8,0.0,0.0,0.07,0.03,0.9,488.0,0.23828125
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,708.0,,,,,,,,,,,,,,,,,,,12948.0,19,,,,,6.0,,3,0.0,0.01,0.01,0.0,2.18,2.0,0.0,1.3,8.6,4.8,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,2.3,0.33,0.09,0.09,0.0,1.17,1.33,0.0,3.1,8.67,19.83,2.67,72.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.67,0.33,2.33,0.0,0.0,0.0,0.11,0.0,0.0,1.33,0.0,0.0,0.13,0.07,2.27,0.2,0.05,0.05,0.0,0.7,0.8,0.0,1.86,5.2,11.9,1.6,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6,0.2,1.4,0.0,0.0,0.0,0.06,0.0,0.0,0.8,0.0,0.0,0.08,0.04,1.36,0.0,0.03225806451612903
