assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0.0,0.0,3.0,0.0,6.0,5.3,7.0,292.0,0.07,0.07,0.0,1.11,30.0,2.0,0.0,1.5,7.4,2025-08-30,90.0,False,20.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,54519.0,1.0,1.0,3.0,2.0,2.0,1.0,-22783.0,1865.0,24648.0,4.9,False,0.0,292.0,,,0.0,0.0,0.0,90.0,DL,Wolverhampton Wanderers,Everton,2.0,3.0,28800.0,2025.0,735057.0,0.0,0.0,0.0,0.0,0.0,0.7520999312400818,0.7520999312400818,10291.0,Everton,Vitalii Mykolenko,Vitalii Mykolenko,2.0,3.0,3.0,0.3,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.8593142986459472
0.0,0.0,0.0,0.0,5.0,11.4,6.0,292.0,0.17,0.17,0.0,0.9,46.0,2.0,0.0,2.7,11.8,2025-09-20,85.0,False,12.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,41952.0,1.0,1.0,1.0,2.0,4.0,1.0,-7572.0,200.0,7772.0,4.9,False,0.0,292.0,,,0.0,0.0,0.0,87.0,DL,Liverpool,Everton,2.0,1.0,28818.0,2025.0,738326.0,0.0689805746078491,0.0,1.0,0.0,0.0,0.1526058912277221,0.1526058912277221,10291.0,Everton,Vitalii Mykolenko,Vitalii Mykolenko,2.0,5.0,5.0,-0.2,DEF,0.0,0.07,0.07,0.0,1.11,2.0,0.0,1.5,7.4,5.3,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.3,0.0,0.02,0.02,0.0,0.37,0.67,0.0,0.5,2.47,1.77,0.67,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.1,0.0,0.01,0.01,0.0,0.22,0.4,0.0,0.3,1.48,1.06,0.4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.06,-12567.0,-0.9498243853487205
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,,,292.0,,,,,,,,,,,,,,,,,,,,,,10291.0,9,,,,,6.0,,2,0.0,0.17,0.17,0.0,0.9,2.0,0.0,2.7,11.8,11.4,4.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.15,0.15,-0.2,0.0,0.08,0.08,0.0,0.67,1.33,0.0,1.4,6.4,5.57,2.0,58.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.33,0.67,0.0,0.0,0.0,0.02,0.0,0.0,0.33,0.0,0.0,0.3,0.3,0.03,0.0,0.05,0.05,0.0,0.4,0.8,0.0,0.84,3.84,3.34,1.2,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.8,0.4,0.0,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.18,0.18,0.02,0.0,-0.01804123711340206
