assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0.0,0.0,26.0,1.0,4.0,22.5,4.0,478.0,0.06,0.06,0.0,0.2,2.0,0.0,0.0,3.2,9.8,2025-08-16,90.0,False,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,179895.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,False,0.0,478.0,,,0.0,0.0,0.0,90.0,DR,Aston Villa,Newcastle United,0.0,0.0,28779.0,2025.0,731710.0,0.005802980158478,0.0,1.0,0.0,0.0,0.1643964350223541,0.1585934609174728,652.0,Newcastle United,Kieran Trippier,Kieran Trippier,3.0,4.0,1.0,3.1,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0.0,0.0,-2.0,0.0,0.0,11.6,0.0,478.0,0.08,0.08,0.0,0.33,19.0,2.0,0.0,1.1,0.0,2025-08-25,75.0,False,12.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,242108.0,1.0,0.0,3.0,2.0,0.0,1.0,8172.0,22341.0,14169.0,5.0,True,0.0,478.0,,,0.0,0.0,0.0,81.0,DR,Newcastle United,Liverpool,2.0,3.0,28797.0,2025.0,734515.0,0.0113069508224725,0.0,1.0,0.0,0.0,0.0,0.0,652.0,Newcastle United,Kieran Trippier,Kieran Trippier,4.0,4.0,2.0,3.0,DEF,1.0,0.06,0.06,0.0,0.2,0.0,0.0,3.2,9.8,22.5,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.16,0.16,3.1,0.33,0.02,0.02,0.0,0.07,0.0,0.0,1.07,3.27,7.5,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.05,0.05,1.03,0.2,0.01,0.01,0.0,0.04,0.0,0.0,0.64,1.96,4.5,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.03,0.03,0.62,62213.0,0.2238290879211175
0.0,0.0,21.0,1.0,0.0,13.3,1.0,478.0,0.02,0.02,0.0,0.62,24.0,0.0,0.0,2.0,4.8,2025-08-30,61.0,False,11.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,306349.0,1.0,1.0,0.0,0.0,2.0,6.0,32155.0,51191.0,19036.0,5.0,False,0.0,478.0,,,0.0,0.0,0.0,66.0,DR,Leeds,Newcastle United,0.0,0.0,28803.0,2025.0,735237.0,0.028935182839632,0.0,1.0,0.0,0.0,0.0850185975432396,0.0850185975432396,652.0,Newcastle United,Kieran Trippier,Kieran Trippier,3.0,2.0,3.0,5.3,DEF,0.0,0.08,0.08,0.0,0.33,2.0,0.0,1.1,0.0,11.6,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.33,0.05,0.05,0.0,0.18,0.67,0.0,1.43,3.27,11.37,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.67,2.33,0.0,0.0,0.0,0.01,0.0,0.0,0.67,0.0,0.0,0.05,0.05,2.03,0.2,0.03,0.03,0.0,0.11,0.4,0.0,0.86,1.96,6.82,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.03,0.03,1.22,64241.0,0.4578723283067766
0.0,2.0,32.0,1.0,2.0,82.1,3.0,478.0,0.19,0.19,0.0,0.5,39.0,0.0,0.0,10.6,22.2,2025-09-13,90.0,False,20.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,327563.0,1.0,1.0,0.0,1.0,2.0,8.0,14667.0,31291.0,16624.0,5.0,True,0.0,478.0,,,0.0,0.0,0.0,90.0,DR,Newcastle United,Wolverhampton Wanderers,1.0,0.0,28809.0,2025.0,736873.0,0.1714385151863098,0.0,5.0,0.0,0.0,0.1112879589200019,0.04793581366539,652.0,Newcastle United,Kieran Trippier,Kieran Trippier,2.0,4.0,4.0,5.5,DEF,1.0,0.02,0.02,0.0,0.62,0.0,0.0,2.0,4.8,13.3,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.09,0.09,5.3,0.67,0.05,0.05,0.0,0.38,0.67,0.0,2.1,4.87,15.8,0.67,75.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.67,4.33,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.08,0.08,3.8,0.4,0.03,0.03,0.0,0.23,0.4,0.0,1.26,2.92,9.48,0.4,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,2.6,0.0,0.0,0.0,0.01,0.0,0.0,0.6,0.0,0.0,0.05,0.05,2.28,21214.0,0.3061045601586142
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,478.0,,,,,,,,,,,,,,,,,,,,,,652.0,15,,,,,6.0,,2,1.0,0.19,0.19,0.0,0.5,0.0,0.0,10.6,22.2,82.1,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.17,0.0,0.0,5.0,0.0,0.0,0.11,0.05,5.5,0.67,0.1,0.1,0.0,0.48,0.67,0.0,4.57,9.0,35.67,1.33,75.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.07,0.0,0.0,2.33,0.0,0.0,0.07,0.04,4.6,0.6,0.07,0.07,0.0,0.33,0.4,0.0,3.38,7.36,25.9,0.8,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.6,4.2,0.0,0.0,0.0,0.04,0.0,0.0,1.6,0.0,0.0,0.07,0.06,3.38,0.0,0.08884473460119216
