assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,8,0,1,2.4,6,301,0.01,0.04,0.03,1.87,10,1,0,3.1,7.6,2025-08-18,85,False,11,0,0,0,4,0,1,0,16836,1,1,0,1,21.0,1,0,0,0,5.5,False,1,301,,,Carlos Alcaraz Durán,0,1,0.0679766461253166,86,AMR,Leeds,Everton,1,0,28787,2025,732666,0.0,0,0,0,0.0679766461253166,0.0,0.0,28787,Everton,Carlos Alcaraz Durán,Carlos Alcaraz,2,2,1,2.5,MID,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,5,0,0,2.1,4,301,0.0,0.0,0.0,0.95,16,0,0,0.7,5.0,2025-08-24,26,False,6,0,0,0,2,0,2,0,16906,0,2,0,2,0.0,1,-1953,820,2773,5.5,True,0,301,,,Carlos Alcaraz Durán,0,0,0.0,24,Sub,Everton,Brighton,2,0,28795,2025,733838,0.0,0,0,0,0.0,0.0,0.0,28795,Everton,Carlos Alcaraz Durán,Carlos Alcaraz,3,3,2,1.0,MID,1,0.0,0.01,0.04,0.03,1.87,1.0,0.0,3.1,7.6,2.4,21.0,85.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,2.5,0.0,0.0,0.01,0.01,0.62,0.33,0.0,1.03,2.53,0.8,7.0,28.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,0.33,0.33,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.83,0.0,0.0,0.01,0.01,0.37,0.2,0.0,0.62,1.52,0.48,4.2,17.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.5,70.0,-0.543556916225995
0,0,5,0,0,0.0,2,301,0.0,0.0,0.0,0.12,30,0,0,0.2,2.0,2025-08-30,2,False,20,0,0,0,1,0,3,0,15294,0,1,3,2,0.0,1,-2351,816,3167,5.4,False,0,301,,,Carlos Alcaraz Durán,0,0,0.0,1,Sub,Wolverhampton Wanderers,Everton,2,3,28800,2025,735067,0.0,0,0,0,0.0,0.0,0.0,28800,Everton,Carlos Alcaraz Durán,Carlos Alcaraz,2,3,3,1.0,MID,1,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.7,5.0,2.1,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.01,0.94,0.33,0.0,1.27,4.2,1.5,7.0,37.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.0,1.0,0.67,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.17,0.0,0.0,0.01,0.01,0.56,0.2,0.0,0.76,2.52,0.9,4.2,22.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6,0.4,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.7,-1612.0,-0.5902585990459452
0,0,3,0,0,0.3,0,301,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2025-09-20,4,False,12,0,0,0,0,0,5,0,12435,0,0,1,2,0.0,1,-1511,416,1927,5.3,False,0,301,,,Carlos Alcaraz Durán,0,0,0.0,3,Sub,Liverpool,Everton,2,1,28818,2025,738334,0.0,0,0,0,0.0,0.0,0.0,28818,Everton,Carlos Alcaraz Durán,Carlos Alcaraz,2,5,5,-0.3,MID,1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.01,0.98,0.33,0.0,1.33,4.87,1.5,7.0,37.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,1.67,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.5,0.0,0.0,0.01,0.01,0.59,0.2,0.0,0.8,2.92,0.9,4.2,22.6,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,1.0,0.6,0.0,0.2,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.9,-2859.0,-0.6448997012377294
