assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,4,0,0,21.5,0,20,0.03,0.1,0.07,0.0,11,0,0,3.1,5.4,2025-08-23,37,False,11,0,0,0,0,0,2,0,35043,0,0,0,5,4.0,1,-6276,868,7144,7.0,True,0,20,,,Leandro Trossard,0,1,0.1361981481313705,34,Sub,Arsenal,Leeds,5,0,28793,2025,733396,0.0687840059399604,0,1,0,0.1361981481313705,0.2049821466207504,0.0,28793,Arsenal,Leandro Trossard,Leandro Trossard,2,4,2,1.5,MID,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.7833250124812781
1,0,12,0,0,10.5,0,20,0.26,0.26,0.0,0.1,31,0,0,3.2,17.2,2025-09-13,11,False,16,0,0,0,0,0,4,0,30724,0,0,0,3,4.0,4,-3952,848,4800,6.9,True,0,20,,,Leandro Trossard,0,0,0.0,4,Sub,Arsenal,Nottingham Forest,3,0,28808,2025,736536,0.0945623442530632,1,1,0,0.0,0.0,0.0,28808,Arsenal,Leandro Trossard,Leandro Trossard,3,4,4,1.7,MID,4,0.0,0.03,0.1,0.07,0.0,0.0,0.0,3.1,5.4,21.5,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.14,0.07,0.0,0.0,1.0,0.0,0.14,0.2,0.0,1.5,0.0,0.01,0.03,0.02,0.0,0.0,0.0,1.03,1.8,7.17,1.33,12.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.33,0.0,0.33,0.05,0.02,0.0,0.0,0.33,0.0,0.05,0.07,0.0,0.5,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.62,1.08,4.3,0.8,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.2,0.03,0.01,0.0,0.0,0.2,0.0,0.03,0.04,0.0,0.3,-4319.0,-0.6997167138810199
0,0,13,0,2,4.3,4,20,0.07,0.21,0.14,0.89,41,1,0,2.9,7.6,2025-09-21,83,False,13,0,0,0,1,0,5,0,31485,1,1,1,1,17.0,2,-407,1557,1964,6.9,True,0,20,,,Leandro Trossard,0,2,0.0783134996891021,89,FWL,Arsenal,Manchester City,1,1,28827,2025,739599,0.0,0,0,0,0.0783134996891021,0.1356168538331985,0.1356168538331985,28827,Arsenal,Leandro Trossard,Leandro Trossard,4,4,5,2.0,MID,2,0.0,0.26,0.26,0.0,0.1,0.0,0.0,3.2,17.2,10.5,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.09,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7,0.0,0.1,0.12,0.02,0.03,0.0,0.0,2.1,7.53,10.67,2.67,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.67,0.0,0.33,0.05,0.05,0.33,0.33,0.67,0.0,0.05,0.07,0.0,1.07,0.0,0.06,0.07,0.01,0.02,0.0,0.0,1.26,4.52,6.4,1.6,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0,0.0,0.2,0.03,0.03,0.2,0.2,0.4,0.0,0.03,0.04,0.0,0.64,761.0,-0.11559216131780745
