assists_x,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,pts_bps_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,pts_bps_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,pts_bps_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,6,0,12,0.6,14,113,0.0,0.21,0.21,1.86,4,3,0,5.9,34.4,2025-08-17,90,False,16,0,0,0,4,0,1,0,37559,1,2,1,3,24.0,3,0,0,0,4.5,False,0,113,,,Sepp van den Berg,0,2,0.2126000523567199,90,DC,Nottingham Forest,Brentford,3,1,28785,2025,732265,0.0,0,0,0,0.2126000523567199,0.2877351343631744,0.0751350820064544,28785,Brentford,Sepp van den Berg,Sepp van den Berg,3,3,1,1.9,DEF,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,23,1,12,0.3,12,113,0.0,0.0,0.0,1.19,13,0,0,2.8,28.0,2025-08-23,90,False,2,0,0,0,2,0,2,0,46908,1,0,0,1,0.0,8,1731,5267,3536,4.5,True,0,113,,,Sepp van den Berg,0,0,0.0,90,DC,Brentford,Aston Villa,1,0,28790,2025,733230,0.0,0,0,0,0.0,0.399488627910614,0.399488627910614,28790,Brentford,Sepp van den Berg,Sepp van den Berg,3,3,2,5.5,DEF,8,0.0,0.0,0.21,0.21,1.86,3.0,0.0,5.9,34.4,0.6,24.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,0.21,0.0,0.0,0.0,0.0,0.0,0.21,0.29,0.08,1.9,0.0,0.0,0.07,0.07,0.62,1.0,0.0,1.97,11.47,0.2,8.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.0,1.0,0.0,0.67,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.03,0.63,0.0,0.0,0.04,0.04,0.37,0.6,0.0,1.18,6.88,0.12,4.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.6,0.0,0.4,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.02,0.38,9349.0,0.19663750993979326
0,0,11,0,11,0.7,11,113,0.03,0.03,0.0,1.54,28,2,0,2.6,23.2,2025-08-30,90,False,17,0,0,0,4,0,3,0,91585,1,0,1,2,2.0,3,26292,35223,8931,4.5,False,0,113,,,Sepp van den Berg,0,0,0.0,90,DC,Sunderland,Brentford,2,1,28801,2025,735085,0.0,0,0,0,0.0,0.0,0.0,28801,Brentford,Sepp van den Berg,Sepp van den Berg,3,2,3,5.2,DEF,3,1.0,0.0,0.0,0.0,1.19,0.0,0.0,2.8,28.0,0.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,5.5,0.33,0.0,0.07,0.07,1.02,1.0,0.0,2.9,20.8,0.3,8.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,1.33,3.67,0.0,0.67,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.23,0.16,2.47,0.2,0.0,0.04,0.04,0.61,0.6,0.0,1.74,12.48,0.18,4.8,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.8,2.2,0.0,0.4,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.14,0.09,1.48,44677.0,0.5954613398559587
0,0,7,0,6,0.3,7,113,0.0,0.0,0.0,1.25,33,2,0,1.3,12.4,2025-09-13,90,False,7,0,0,0,1,0,4,0,85395,1,1,2,2,0.0,1,-400,14893,15293,4.5,True,0,113,,,Sepp van den Berg,0,0,0.0,90,DC,Brentford,Chelsea,2,2,28815,2025,737276,0.0,0,0,0,0.0,0.0486978180706501,0.0486978180706501,28815,Brentford,Sepp van den Berg,Sepp van den Berg,3,3,4,3.3,DEF,1,0.0,0.03,0.03,0.0,1.54,2.0,0.0,2.6,23.2,0.7,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.33,0.01,0.08,0.07,1.53,1.67,0.0,3.77,28.53,0.53,8.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.0,4.67,0.0,0.67,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.23,0.16,4.2,0.2,0.01,0.05,0.04,0.92,1.0,0.0,2.26,17.12,0.32,5.2,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.2,2.8,0.0,0.4,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.14,0.09,2.52,-6190.0,-0.013251176041873716
0,0,3,0,6,0.3,6,113,0.0,0.0,0.0,1.01,45,3,0,1.1,10.6,2025-09-20,90,False,10,0,0,0,3,0,5,0,84049,1,0,1,3,0.0,1,-2715,3509,6224,4.5,False,0,113,,,Sepp van den Berg,0,0,0.0,90,DC,Fulham,Brentford,3,1,28825,2025,739012,0.0,0,0,0,0.0,0.0603536963462829,0.0603536963462829,28825,Brentford,Sepp van den Berg,Sepp van den Berg,3,3,5,1.7,DEF,1,0.0,0.0,0.0,0.0,1.25,2.0,0.0,1.3,12.4,0.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,3.3,0.33,0.01,0.01,0.0,1.33,1.33,0.0,2.23,21.2,0.43,0.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,4.67,0.2,0.01,0.05,0.04,1.17,1.4,0.0,2.52,19.6,0.38,5.2,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.6,3.0,0.0,0.4,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.15,0.1,3.18,-1346.0,-0.27894790917497175
