assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,3,0,0.6,623,0.0,0.0,0.0,0.9,19,1,0,0.1,0.4,2023-08-20,7,19,0,0,0,0,2,0,13503,0,1,3,0.0,1,-352,1562,1914,45,False,0,623,,,Mason Burstow,0,0,0,1,Sub,West Ham,Chelsea,3,1,22293,2023,605924,0,0,0,0,0,0,0,22293,Chelsea,Mason Burstow,Mason Burstow,3,3,2,0.5,FWD
0,0,3,0,0.0,623,0.0,0.0,0.0,0.0,26,0,0,0.2,0.0,2023-08-25,1,12,0,0,0,0,3,0,14334,0,0,3,2.0,1,-567,1584,2151,45,True,0,623,,,Mason Burstow,0,0,0,1,Sub,Chelsea,Luton,3,0,22295,2023,606595,0,0,0,0,0,0,0,22295,Chelsea,Mason Burstow,Mason Burstow,2,3,3,1.2,FWD
