assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,10,0,1.4,766,0.01,0.01,0.0,1.36,179,2,0,1.7,16.0,2023-12-23,83,19,0,0,0,0,18,0,73,1,0,2,0.0,1,12,16,4,40,False,0,766,,,Willy Kambwala,0,0,0,87,DC,West Ham,Manchester United,2,0,22072,2023,632532,0,0,0,0,0,0.0759163722395896,0.0759163722395896,22072,Manchester United,Willy Kambwala,Willy Kambwala,3,3,18,1.0,DEF
0,0,3,0,0.0,766,0.0,0.0,0.0,0.0,188,0,0,0.2,2.0,2023-12-26,1,2,0,0,0,0,19,0,484,0,2,3,0.0,1,300,337,37,40,True,0,766,,,Willy Kambwala,0,0,0,1,Sub,Manchester United,Aston Villa,3,2,22082,2023,633045,0,0,0,0,0,0.0,0.0,22082,Manchester United,Willy Kambwala,Willy Kambwala,3,4,19,1.2,DEF
0,0,3,0,0.0,766,0.0,0.0,0.0,0.44,266,2,0,0.0,0.4,2024-03-03,21,13,0,0,0,0,27,0,1982,0,1,3,0.0,0,62,213,151,39,False,0,766,,,Willy Kambwala,0,0,0,18,Sub,Manchester City,Manchester United,3,1,22160,2023,645760,0,0,0,0,0,0.0,0.0,22160,Manchester United,Willy Kambwala,Willy Kambwala,3,5,27,-1.0,DEF
0,0,2,0,0.0,766,0.0,0.0,0.0,0.03,278,0,0,0.0,0.4,2024-03-09,1,9,0,0,0,0,28,0,2213,0,0,2,0.0,1,142,295,153,39,True,0,766,,,Willy Kambwala,0,0,0,1,Sub,Manchester United,Everton,2,0,22172,2023,646323,0,0,0,0,0,0.0,0.0,22172,Manchester United,Willy Kambwala,Willy Kambwala,2,4,28,0.2,DEF
0,0,4,0,0.1,766,0.0,0.0,0.0,1.13,307,2,0,0.6,5.6,2024-04-04,24,7,0,0,0,0,31,0,2499,0,3,4,0.0,0,72,149,77,39,False,0,766,,,Willy Kambwala,0,0,0,19,Sub,Chelsea,Manchester United,4,3,22201,2023,651297,0,0,0,0,0,0.2145240306854248,0.2145240306854248,22201,Manchester United,Willy Kambwala,Willy Kambwala,3,3,31,0.3,DEF
0,0,8,0,0.1,766,0.0,0.0,0.0,3.59,317,2,0,1.0,9.8,2024-04-07,90,11,0,0,0,0,32,0,3166,1,2,2,0.0,0,604,730,126,39,True,1,766,,,Willy Kambwala,0,0,0,90,DC,Manchester United,Liverpool,2,2,22211,2023,652388,0,0,0,0,0,0.0964656919240951,0.0964656919240951,22211,Manchester United,Willy Kambwala,Willy Kambwala,4,4,32,-0.3,DEF
0,0,13,0,0.3,766,0.0,0.0,0.0,1.75,322,2,0,1.6,15.8,2024-04-13,90,3,0,0,0,0,33,0,10909,1,2,2,0.0,1,7342,7704,362,39,False,0,766,,,Willy Kambwala,0,0,0,90,DC,Bournemouth,Manchester United,2,2,22215,2023,653519,0,0,0,0,0,0.0,0.0,22215,Manchester United,Willy Kambwala,Willy Kambwala,3,2,33,0.2,DEF
0,0,5,0,0.5,766,0.0,0.0,0.0,0.21,365,0,0,0.4,3.8,2024-05-12,15,1,0,0,0,0,37,0,9762,0,1,0,0.0,1,-3447,106,3553,39,True,0,766,,,Willy Kambwala,0,0,0,12,Sub,Manchester United,Arsenal,0,1,22259,2023,661288,0,0,0,0,0,0.0,0.0,22259,Manchester United,Willy Kambwala,Willy Kambwala,5,4,37,-0.2,DEF
