assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,7,0,1.5,616,0.0,0.0,0.0,0.07,1,0,0,0.9,5.4,2023-08-11,11,6,0,0,0,0,1,0,249939,0,3,0,2.0,1,0,0,0,50,False,0,616,,,Joško Gvardiol,0,0,0.0,6,Sub,Burnley,Manchester City,0,3,22275,2023,603631,0.0,0,0,0,0.0,0.0,0.0,22275,Manchester City,Joško Gvardiol,Josko Gvardiol,5,2,1,3.8,DEF
0,0,24,1,1.5,616,0.01,0.01,0.0,0.29,16,0,0,1.4,12.6,2023-08-19,90,15,0,0,0,0,2,0,307221,1,0,1,0.0,6,1846,37224,35378,50,True,0,616,,,Joško Gvardiol,0,0,0.0,90,DL,Manchester City,Newcastle United,1,0,22291,2023,605558,0.0,0,0,0,0.0,0.7794862985610962,0.7794862985610962,22291,Manchester City,Joško Gvardiol,Josko Gvardiol,3,5,2,4.0,DEF
0,0,14,0,29.8,616,0.04,0.04,0.0,0.73,30,1,0,4.5,15.4,2023-08-27,90,17,0,0,0,0,3,0,505315,1,2,1,0.0,2,163007,191775,28768,50,False,0,616,,,Joško Gvardiol,0,0,0.0,90,DL,Sheffield United,Manchester City,1,2,22303,2023,607487,0.0755005776882171,0,2,0,0.0,0.938681185245514,0.8631805777549744,22303,Manchester City,Joško Gvardiol,Josko Gvardiol,5,2,3,4.5,DEF
0,0,15,0,30.2,616,0.36,0.44,0.08,0.94,49,1,0,5.8,12.4,2023-09-16,90,19,0,0,0,0,5,0,572972,1,3,1,15.0,1,-73539,21981,95520,51,False,1,616,,,Joško Gvardiol,0,2,0.0864475294947624,90,DL,West Ham,Manchester City,1,3,21937,2023,610356,0.3871316909790039,0,2,0,0.0864475294947624,1.6125653982162476,1.2254337072372437,21937,Manchester City,Joško Gvardiol,Josko Gvardiol,5,3,5,2.0,DEF
0,1,29,1,4.1,616,0.02,0.02,0.0,1.03,59,0,0,2.9,24.6,2023-09-23,90,16,0,0,0,0,6,0,542895,1,0,2,0.0,7,-37149,23193,60342,51,True,0,616,,,Joško Gvardiol,0,0,0.0,90,DL,Manchester City,Nottingham Forest,2,0,21946,2023,612151,0.0,0,0,0,0.0,0.2676543593406677,0.2676543593406677,21946,Manchester City,Joško Gvardiol,Josko Gvardiol,2,5,6,3.5,DEF
0,0,9,0,2.2,616,0.03,0.13,0.1,0.41,71,1,0,2.8,15.8,2023-10-08,90,1,0,0,0,0,8,0,473591,1,0,1,10.0,2,-69947,9460,79407,50,False,0,616,,,Joško Gvardiol,0,1,0.3067678213119507,90,DL,Arsenal,Manchester City,1,0,21965,2023,617307,0.0,0,0,0,0.3067678213119507,0.0819782167673111,0.0819782167673111,21965,Manchester City,Joško Gvardiol,Josko Gvardiol,5,5,8,3.5,DEF
0,0,17,0,7.3,616,0.03,0.06,0.03,0.83,86,1,0,3.8,23.6,2023-10-21,90,5,0,0,0,0,9,0,467479,1,1,2,7.0,2,-14963,16552,31515,50,True,0,616,,,Joško Gvardiol,0,1,0.0261809639632701,90,DC,Manchester City,Brighton,2,1,21980,2023,618124,0.0,0,0,0,0.0261809639632701,0.6113913059234619,0.5852103233337402,21980,Manchester City,Joško Gvardiol,Josko Gvardiol,2,5,9,2.3,DEF
0,0,30,1,24.3,616,0.02,0.02,0.0,1.03,98,0,0,3.6,12.0,2023-10-29,90,14,0,0,0,0,10,0,444257,1,3,0,0.0,6,-24887,14235,39122,50,False,0,616,,,Joško Gvardiol,0,0,0.0,90,DL,Manchester United,Manchester City,0,3,21992,2023,620739,0.0817243084311485,0,2,0,0.0,1.596003770828247,1.5587868690490725,21992,Manchester City,Joško Gvardiol,Josko Gvardiol,5,4,10,3.8,DEF
0,0,10,0,3.9,616,0.02,0.03,0.01,2.96,115,4,0,3.9,17.8,2023-11-12,90,7,0,0,0,0,12,0,448213,1,4,4,17.0,0,-30100,11150,41250,50,False,0,616,,,Joško Gvardiol,0,1,0.014905241318047,90,DC,Chelsea,Manchester City,4,4,22009,2023,624157,0.0,0,0,0,0.014905241318047,0.3914467692375183,0.3914467692375183,22009,Manchester City,Joško Gvardiol,Josko Gvardiol,5,3,12,3.0,DEF
0,0,7,0,8.3,616,0.05,0.07,0.02,0.38,137,2,0,1.4,4.8,2023-12-03,86,18,0,0,0,0,14,0,400179,1,3,3,1.0,0,-33136,2477,35613,49,True,1,616,,,Joško Gvardiol,0,1,0.0220401082187891,90,DC,Manchester City,Tottenham,3,3,22031,2023,627539,0.0,0,0,0,0.0220401082187891,0.2645985186100006,0.2645985186100006,22031,Manchester City,Joško Gvardiol,Josko Gvardiol,3,5,14,1.0,DEF
