assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,-6,0,5.5,211,0.01,0.54,0.53,1.28,9,1,0,6.3,9.6,2023-08-13,90,11,0,0,0,0,1,0,1266420,1,1,1,48.0,1,0,0,0,70,True,1,211,,,Nicolas Jackson,0,4,0.8439493179321289,90,FW,Chelsea,Liverpool,1,1,22283,2023,604415,0.0,0,0,0,0.8439493179321289,0.8439493179321289,0.0,10048,Chelsea,Nicolas Jackson,Nicolas Jackson,4,3,1,1.8,FWD
0,0,6,0,14.0,211,0.04,0.83,0.79,1.8,19,3,0,4.0,6.8,2023-08-20,90,19,0,0,0,0,2,0,1463154,1,1,3,19.0,1,62065,152907,90842,70,False,1,211,,,Nicolas Jackson,0,2,0.2920694649219513,90,FW,West Ham,Chelsea,3,1,22293,2023,605920,0.0,0,0,0,0.2920694649219513,0.1104195937514305,0.0468320474028587,10048,Chelsea,Nicolas Jackson,Nicolas Jackson,3,3,2,1.0,FWD
0,1,34,1,25.3,211,0.18,0.89,0.71,0.36,26,0,1,15.7,47.6,2023-08-25,82,12,0,0,0,0,3,0,1860530,1,0,3,84.0,7,337084,489435,152351,71,True,0,211,,,Nicolas Jackson,1,5,1.195762276649475,85,FW,Chelsea,Luton,3,0,22295,2023,606592,0.5564950704574585,0,2,1,1.195762276649475,1.9719362258911133,0.5139783024787903,10048,Chelsea,Nicolas Jackson,Nicolas Jackson,2,3,3,3.5,FWD
0,0,-3,0,17.0,211,0.41,1.33,0.92,0.71,35,1,0,5.8,5.2,2023-09-02,90,16,0,0,0,0,4,0,2135710,1,1,0,36.0,1,232388,330495,98107,71,True,1,211,,,Nicolas Jackson,0,4,1.3754653930664062,90,FW,Chelsea,Nottingham Forest,0,1,21930,2023,608748,0.015897050499916,0,1,0,1.3754653930664062,1.6756809949874878,0.2843185663223266,10048,Chelsea,Nicolas Jackson,Nicolas Jackson,2,3,4,2.5,FWD
0,0,-4,1,4.8,211,0.07,0.28,0.21,1.19,42,0,0,2.8,0.0,2023-09-17,90,3,0,0,0,0,5,0,1743588,1,0,0,26.0,1,-385693,53664,439357,71,False,1,211,,,Nicolas Jackson,0,3,0.1393792182207107,90,FW,Bournemouth,Chelsea,0,0,21942,2023,610983,0.0,0,0,0,0.1393792182207107,0.413804292678833,0.274425059556961,10048,Chelsea,Nicolas Jackson,Nicolas Jackson,3,2,5,3.0,FWD
0,0,-3,1,10.6,211,0.01,0.53,0.52,0.32,55,0,0,3.8,6.6,2023-09-24,67,2,0,0,0,0,6,0,1117628,1,1,0,21.0,1,-632047,11540,643587,70,True,1,211,,,Nicolas Jackson,0,1,0.3329127728939056,70,FW,Chelsea,Aston Villa,0,1,21947,2023,612744,0.0162075664848089,0,1,0,0.3329127728939056,0.3491203486919403,0.0,10048,Chelsea,Nicolas Jackson,Nicolas Jackson,3,3,6,1.0,FWD
0,1,31,0,10.5,211,0.05,0.19,0.14,0.46,73,0,1,7.9,45.2,2023-10-07,45,6,0,0,0,0,8,0,541967,0,4,1,23.0,6,-62179,21668,83847,69,False,0,211,,,Nicolas Jackson,1,1,0.578558087348938,41,Sub,Burnley,Chelsea,1,4,21967,2023,616398,0.0671166405081749,0,1,1,0.578558087348938,0.6456747055053711,0.0,10048,Chelsea,Nicolas Jackson,Nicolas Jackson,3,2,8,2.8,FWD
0,0,1,0,0.6,211,0.17,0.19,0.02,0.51,84,2,0,2.5,3.0,2023-10-21,24,1,0,0,0,0,9,0,493767,0,2,2,21.0,1,-48191,11509,59700,69,True,0,211,,,Nicolas Jackson,0,1,0.0530076138675212,22,Sub,Chelsea,Arsenal,2,2,21978,2023,618318,0.0,0,0,0,0.0530076138675212,0.0530076138675212,0.0,10048,Chelsea,Nicolas Jackson,Nicolas Jackson,5,3,9,1.3,FWD
0,0,2,0,26.8,211,0.06,0.17,0.11,2.16,95,2,0,4.7,3.4,2023-10-28,90,4,0,0,0,0,10,0,465523,1,2,0,17.0,2,-30419,10833,41252,69,True,0,211,,,Nicolas Jackson,0,3,0.1002772077918052,90,FW,Chelsea,Brentford,0,2,21989,2023,619565,0.0793883949518203,0,2,0,0.1002772077918052,0.218741163611412,0.0727753937244415,10048,Chelsea,Nicolas Jackson,Nicolas Jackson,2,3,10,3.0,FWD
0,3,70,0,2.2,211,0.06,2.83,2.77,0.94,110,1,3,20.7,100.4,2023-11-06,90,18,0,0,0,0,11,0,429518,1,4,1,104.0,16,-36611,3519,40130,68,False,1,211,,,Nicolas Jackson,3,6,2.640422344207764,90,FW,Tottenham,Chelsea,1,4,22004,2023,622773,0.0,0,0,3,2.640422344207764,2.042677164077759,0.0,10048,Chelsea,Nicolas Jackson,Nicolas Jackson,3,4,11,6.3,FWD
