assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,3,0,10.3,400,0.03,0.07,0.04,0.0,65,0,0,1.6,0.0,2023-09-30,2,8,0,0,0,0,7,0,4281,0,1,0,6.0,1,-120,110,230,48,True,0,400,,,Donny van de Beek,0,1,0.0322848819196224,1,Sub,Manchester United,Crystal Palace,0,1,21957,2023,614642,0.0656888633966445,0,1,0,0.0322848819196224,0.0979737415909767,0.0,21957,Manchester United,Donny van de Beek,Donny van de Beek,2,4,7,0.8,MID
0,0,0,0,0.0,400,0.0,0.0,0.0,0.0,322,0,0,0.0,0.0,2024-04-13,0,3,0,0,0,0,33,0,3843,0,2,2,0.0,0,-9,0,9,47,False,0,400,,,Donny van de Beek,0,0,0.0,18,Sub,VfB Stuttgart,Eintracht Frankfurt,3,0,23324,2023,653560,0.0,0,0,0,0.0,0.0131381126120686,0.0131381126120686,23324,Manchester United,Donny van de Beek,Donny van de Beek,3,2,33,0.0,MID
0,0,0,0,0.0,400,0.0,0.0,0.0,0.0,345,0,0,0.0,0.0,2024-04-27,0,6,0,0,0,0,35,0,3823,0,1,1,0.0,0,-7,0,7,47,True,0,400,,,Donny van de Beek,0,0,0.0,10,Sub,Bayern Munich,Eintracht Frankfurt,2,1,23335,2023,656859,0.0,0,0,0,0.0,0.0,0.0,23335,Manchester United,Donny van de Beek,Donny van de Beek,2,4,35,0.0,MID
