assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2023-08-19,0,4,0,0,0,0,2,0,8688,0,3,0,0.0,0,-755,366,1121,45,True,0,273,,,Anthony Knockaert,0,0,0.0,2,Sub,Tottenham,Manchester United,2,0,22290,2023,605272,0.0540432631969451,0,1,0,0.0,0.0540432631969451,0.0,22290,Tottenham,Anthony Knockaert,Anthony Martial,2,3,2,0.0,MID,0
0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2023-08-26,0,1,0,0,0,0,3,0,7590,0,2,2,0.0,0,-1192,130,1322,45,False,0,273,,,Anthony Knockaert,0,1,0.0662080496549606,63,FW,Manchester United,Nottingham Forest,3,2,22300,2023,606958,0.0149707160890102,0,1,0,0.0662080496549606,0.2525780498981476,0.1863700002431869,22300,Tottenham,Anthony Knockaert,Anthony Martial,2,5,3,-0.5,MID,0
0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16,0,12,0,0,0,0,5,0,5939,0,0,1,0.0,0,-1358,91,1449,44,True,0,273,,,Anthony Knockaert,0,0,0.0,23,Sub,Manchester United,Brighton,1,3,21940,2023,610442,0.0,0,0,0,0.0,0.0166018810123205,0.0166018810123205,21940,Tottenham,Anthony Knockaert,Anthony Martial,2,3,5,0.0,MID,0
0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-10-07,0,17,0,0,0,0,8,0,4246,0,1,3,0.0,0,-372,0,372,44,True,0,273,,,Anthony Knockaert,0,1,0.0761311054229736,17,Sub,Manchester United,Brentford,2,1,21972,2023,616475,0.0,0,0,0,0.0761311054229736,0.0761311054229736,0.0,21972,Tottenham,Anthony Knockaert,Anthony Martial,2,3,8,0.0,MID,0
0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2023-10-29,0,5,0,0,0,0,10,0,3784,0,1,1,0.0,0,-209,0,209,44,False,0,273,,,Anthony Knockaert,0,0,0.0,1,Sub,Manchester United,Manchester City,0,3,21992,2023,620732,0.0,0,0,0,0.0,0.0,0.0,21992,Tottenham,Anthony Knockaert,Anthony Martial,2,3,10,0.0,MID,0
0,0,0,0,0.0,273,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2023-11-04,0,14,0,0,0,0,11,0,3637,0,1,0,0.0,0,-158,0,158,44,True,0,273,,,Anthony Knockaert,0,1,0.1279763281345367,6,Sub,Fulham,Manchester United,0,1,21998,2023,621212,0.0,0,0,0,0.1279763281345367,0.1279763281345367,0.0,21998,Tottenham,Anthony Knockaert,Anthony Martial,3,3,11,0.0,MID,0
