assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,0,0,0.0,312,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2023-08-27,0,15,0,0,0,0,3,0,2960,0,2,1,0.0,0,-341,0,341,40,False,0,312,,,Sepp van den Berg,0,0,0.0,90,DC,Mainz 05,Eintracht Frankfurt,1,1,23081,2023,607590,0.0,0,0,0,0.0,0.2004281729459762,0.2004281729459762,23081,Eintracht Frankfurt,Sepp van den Berg,Sepp van den Berg,4,4,3,0.0,DEF,0
0,0,0,0,0.0,312,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2023-09-16,0,20,0,0,0,0,5,0,2482,0,3,1,0.0,0,-195,0,195,40,False,0,312,,,Sepp van den Berg,0,0,0.0,90,DC,Mainz 05,VfB Stuttgart,1,3,23096,2023,610183,0.0,0,0,0,0.0,0.1388138830661773,0.1388138830661773,23096,Eintracht Frankfurt,Sepp van den Berg,Sepp van den Berg,4,2,5,0.0,DEF,0
0,0,0,0,0.0,312,0.0,0.0,0.0,0.0,68,0,0,0.0,0.0,2023-09-30,0,18,0,0,0,0,7,0,2272,0,1,2,0.0,0,-110,0,110,40,False,0,312,,,Sepp van den Berg,0,0,0.0,90,DC,Mainz 05,Bayer Leverkusen,0,3,23114,2023,614415,0.0,0,0,0,0.0,0.0124501902610063,0.0124501902610063,23114,Eintracht Frankfurt,Sepp van den Berg,Sepp van den Berg,4,4,7,0.0,DEF,0
0,0,0,0,0.0,312,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2023-10-21,0,9,0,0,0,0,9,0,2125,0,0,2,0.0,0,-66,0,66,40,True,0,312,,,Sepp van den Berg,0,0,0.0,90,DC,Mainz 05,Bayern Munich,1,3,23134,2023,618370,0.0,0,0,0,0.0,0.1254593878984451,0.1254593878984451,23134,Eintracht Frankfurt,Sepp van den Berg,Sepp van den Berg,2,5,9,0.0,DEF,0
0,0,0,0,0.0,312,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2023-12-03,0,10,0,0,0,0,14,0,1875,0,3,4,0.0,0,-32,0,32,40,True,0,312,,,Sepp van den Berg,0,3,0.2144803553819656,90,DC,Mainz 05,Freiburg,0,1,23176,2023,627418,0.0,0,0,0,0.2144803553819656,0.5976448655128479,0.5976448655128479,23176,Eintracht Frankfurt,Sepp van den Berg,Sepp van den Berg,2,5,14,0.0,DEF,0
0,0,0,0,0.0,312,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2024-02-17,0,4,0,0,0,0,25,0,1583,0,4,1,0.0,0,-43,0,43,40,False,0,312,,,Sepp van den Berg,1,1,0.557216227054596,90,DC,Mainz 05,Augsburg,1,0,23257,2023,641638,0.0,0,0,1,0.557216227054596,0.0596951581537723,0.0596951581537723,23257,Eintracht Frankfurt,Sepp van den Berg,Sepp van den Berg,4,2,25,0.0,DEF,0
0,0,0,0,0.0,312,0.0,0.0,0.0,0.0,268,0,0,0.0,0.0,2024-03-02,0,16,0,0,0,0,27,0,1564,0,1,0,0.0,0,-8,0,8,40,False,0,312,,,Sepp van den Berg,0,2,0.1042810827493667,90,DC,Mainz 05,Borussia M.Gladbach,1,1,23275,2023,644752,0.3763031959533691,0,2,0,0.1042810827493667,0.5256948471069336,0.3934797048568725,23275,Eintracht Frankfurt,Sepp van den Berg,Sepp van den Berg,4,2,27,0.0,DEF,0
0,0,0,0,0.0,312,0.0,0.0,0.0,0.0,335,0,0,0.0,0.0,2024-04-21,0,10,0,0,0,0,34,0,1515,0,3,1,0.0,0,-11,0,11,40,False,0,312,,,Sepp van den Berg,0,0,0.0,90,DC,Freiburg,Mainz 05,1,1,23328,2023,655828,0.0,0,0,0,0.0,0.0419383533298969,0.0419383533298969,23328,Eintracht Frankfurt,Sepp van den Berg,Sepp van den Berg,4,3,34,0.0,DEF,0
0,0,0,0,0.0,312,0.0,0.0,0.0,0.0,357,0,0,0.0,0.0,2024-05-05,0,18,0,0,0,0,36,0,1506,0,2,4,0.0,0,-5,0,5,40,True,0,312,,,Sepp van den Berg,0,1,0.4291842579841614,90,DC,FC Heidenheim,Mainz 05,1,1,23352,2023,659745,0.0,0,0,0,0.4291842579841614,0.275634229183197,0.275634229183197,23352,Eintracht Frankfurt,Sepp van den Berg,Sepp van den Berg,3,5,36,0.0,DEF,0
