assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,fpl_id,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,10,0,38.9,663,0.08,0.69,0.61,1.54,114,1,0,5.4,9.4,2023-11-12,90,5,0,0,0,0,12,0,21132,1,1,1,6.0,2,-4019,90,4109,50,False,0,0,1,0.2477559149265289,90,Brighton,Sheffield United,1,1,22008,2023,623890,0.1117405146360397,0,3,0,0.2477559149265289,0.3594964146614074,0.0356796905398368,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,3,12,0.9,MID
0,0,7,0,3.1,663,0.02,0.02,0.0,2.57,129,3,0,1.4,8.4,2023-11-25,80,3,0,0,0,0,13,0,21018,1,3,1,2.0,2,-491,1212,1703,50,True,0,0,0,0.0,85,Sheffield United,Bournemouth,1,3,22023,2023,624966,0.0,0,0,0,0.0,0.2162930220365524,0.2162930220365524,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,2,13,1.2,MID
0,0,13,0,11.1,663,0.09,0.1,0.01,1.81,134,5,0,2.1,8.8,2023-12-02,90,6,0,0,0,0,14,0,21743,1,0,5,1.0,1,560,2234,1674,50,False,1,0,1,0.0114765642210841,90,Burnley,Sheffield United,5,0,22028,2023,626491,0.3836943209171295,0,1,0,0.0114765642210841,0.3951708674430847,0.0,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,2,14,1.5,MID
0,0,9,0,5.8,663,0.09,0.09,0.0,1.78,147,2,0,1.7,11.2,2023-12-06,90,11,0,0,0,0,15,0,19495,1,2,0,0.0,2,-2224,132,2356,50,True,0,0,0,0.0,90,Sheffield United,Liverpool,0,2,22040,2023,627969,0.0,0,0,0,0.0,0.098784826695919,0.098784826695919,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,4,2,15,0.8,MID
1,0,23,1,23.8,663,0.05,0.07,0.02,0.64,158,0,0,5.3,28.4,2023-12-09,90,4,0,0,0,0,16,0,19725,1,0,1,1.0,6,99,1475,1376,50,True,0,0,1,0.016077933833003,90,Sheffield United,Brentford,1,0,22052,2023,628759,0.0860065594315528,1,2,0,0.016077933833003,0.1202665045857429,0.0181820094585418,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,2,16,2.1,MID
0,0,3,0,35.6,663,0.04,0.07,0.03,1.61,165,2,0,5.1,6.8,2023-12-16,79,7,0,0,0,0,17,0,19254,1,0,2,9.0,1,-572,1382,1954,50,False,1,0,1,0.0384088531136512,82,Chelsea,Sheffield United,2,0,22059,2023,630290,0.1356114000082016,0,3,0,0.0384088531136512,0.0208616498857736,0.0,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,3,17,1.9,MID
1,1,22,0,20.8,663,0.19,0.19,0.0,0.45,171,1,0,5.4,29.6,2023-12-22,32,2,0,0,0,0,18,0,18397,0,1,1,4.0,5,-946,897,1843,50,False,0,0,0,0.0,30,Aston Villa,Sheffield United,1,1,22065,2023,632482,0.5670307874679565,1,2,0,0.0,0.6182433366775513,0.0512125715613365,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,4,18,2.3,MID
0,0,10,0,41.3,663,0.26,0.41,0.15,0.63,190,1,0,6.9,13.6,2023-12-26,71,12,0,0,0,0,19,0,24810,1,3,2,14.0,1,5782,6964,1182,50,True,1,0,4,0.1433156877756118,73,Sheffield United,Luton,2,3,22084,2023,632950,0.4701274633407593,0,3,0,0.1433156877756118,0.1409102231264114,0.0184676814824342,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,2,19,2.7,MID
0,0,9,0,62.7,663,0.23,0.34,0.11,2.27,210,2,0,7.8,10.4,2024-01-21,90,19,0,0,0,0,21,0,16288,1,2,2,5.0,1,-1583,577,2160,50,True,1,0,3,0.1180372983217239,90,Sheffield United,West Ham,2,2,22101,2023,636190,0.2125304043292999,0,4,0,0.1180372983217239,0.2102104127407074,0.081546314060688,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,2,21,0.2,MID
1,0,19,0,11.3,663,0.02,0.02,0.0,1.13,212,3,0,3.6,22.4,2024-01-30,86,8,0,0,0,0,22,0,16823,1,2,3,2.0,5,327,1421,1094,50,False,0,0,0,0.0,90,Crystal Palace,Sheffield United,3,2,22112,2023,637857,0.0294718965888023,1,1,0,0.0,0.0556695312261581,0.0261976327747106,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,2,22,2.5,MID
0,0,8,0,34.9,663,0.12,0.16,0.04,0.57,230,1,0,6.6,10.4,2024-02-03,45,2,0,0,0,0,23,0,16249,0,5,0,21.0,1,-619,518,1137,50,True,0,0,1,0.06014971062541,40,Sheffield United,Aston Villa,0,5,22124,2023,638738,0.187102735042572,0,3,0,0.06014971062541,0.1791232824325561,0.0,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,3,2,23,1.8,MID
0,0,3,0,24.7,663,0.07,0.07,0.0,1.25,235,1,0,3.1,4.2,2024-02-10,59,12,0,0,0,0,24,0,16825,1,3,1,2.0,0,471,1400,929,50,False,1,0,0,0.0,65,Luton,Sheffield United,1,3,22129,2023,640171,0.1088180020451545,0,2,0,0.0,0.0566565617918968,0.0,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,2,24,1.8,MID
0,0,8,0,5.5,663,0.16,0.29,0.13,2.72,249,4,0,2.8,6.6,2024-02-18,78,5,0,0,0,0,25,0,14707,1,5,0,16.0,2,-2009,44,2053,50,True,0,0,1,0.1041208133101463,87,Sheffield United,Brighton,0,5,22143,2023,642323,0.0,0,0,0,0.1041208133101463,0.1041208133101463,0.0,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,2,25,1.1,MID
0,0,8,0,29.4,663,0.03,0.04,0.02,1.24,260,1,0,4.2,8.0,2024-02-25,90,20,0,0,0,0,26,0,14380,1,0,1,5.0,2,-452,169,621,49,False,0,0,1,0.0106265312060713,90,Wolverhampton Wanderers,Sheffield United,1,0,22154,2023,643727,0.1242320910096168,0,2,0,0.0106265312060713,0.3204013109207153,0.1932855248451233,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,2,26,0.0,MID
0,0,4,0,1.1,663,0.01,0.01,0.0,2.25,269,6,0,0.5,2.2,2024-03-04,90,1,0,0,0,0,27,0,14054,1,6,0,2.0,2,-359,96,455,49,True,0,0,0,0.0,90,Sheffield United,Arsenal,0,6,22163,2023,646047,0.0,0,0,0,0.0,0.1148375198245048,0.1148375198245048,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,5,2,27,0.0,MID
0,1,29,0,59.6,663,0.38,0.74,0.36,3.34,273,2,1,12.9,48.8,2024-03-09,90,3,0,0,0,0,28,0,14181,1,2,2,21.0,7,93,460,367,49,False,1,1,3,0.4575163424015045,90,Bournemouth,Sheffield United,2,2,22165,2023,646645,0.769732654094696,0,5,1,0.4575163424015045,0.7333812713623047,0.1689010709524154,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,2,28,2.7,MID
1,0,16,0,15.2,663,0.41,0.46,0.05,1.35,299,3,0,3.7,18.4,2024-03-30,90,10,0,0,0,0,30,0,14040,1,3,3,3.0,4,84,381,297,49,True,1,0,2,0.0552508495748043,90,Sheffield United,Fulham,3,3,22193,2023,649830,0.6024004220962524,1,1,0,0.0552508495748043,0.6024004220962524,0.0,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,2,30,3.8,MID
1,0,14,0,0.5,663,0.0,0.06,0.06,0.8,308,1,0,1.3,1.6,2024-04-04,61,11,0,0,0,0,31,0,13997,1,1,3,11.0,5,-66,283,349,49,False,0,0,2,0.0590404197573661,66,Liverpool,Sheffield United,3,1,22203,2023,651261,0.0,0,0,0,0.0590404197573661,0.0073589296080172,0.0,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,5,31,4.3,MID
1,0,19,0,20.5,663,0.11,0.18,0.07,0.37,318,2,0,5.3,24.4,2024-04-07,90,7,0,0,0,0,32,0,13847,1,2,2,8.0,5,-157,216,373,49,True,0,0,2,0.0580996796488761,90,Sheffield United,Chelsea,2,2,22212,2023,652578,0.2716110348701477,1,1,0,0.0580996796488761,0.8297175765037537,0.7716178894042969,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,3,2,32,3.5,MID
0,0,3,0,11.9,663,0.06,0.06,0.0,1.02,323,2,0,1.7,5.2,2024-04-13,90,4,0,0,0,0,33,0,17435,1,0,2,0.0,2,3511,4097,586,49,False,0,0,0,0.0,90,Brentford,Sheffield United,2,0,22217,2023,653221,0.0706988722085952,0,1,0,0.0,0.218683585524559,0.1479847282171249,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,2,33,3.5,MID
0,1,29,0,38.1,663,0.23,0.42,0.19,1.52,338,4,1,10.9,44.4,2024-04-20,77,6,0,0,0,0,34,0,26575,1,4,1,26.0,8,6623,8331,1708,49,True,0,1,2,0.1439557820558548,80,Sheffield United,Burnley,1,4,22232,2023,654871,0.2786786556243896,0,3,1,0.1439557820558548,0.8041214942932129,0.5004914402961731,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,2,34,8.1,MID
0,0,9,0,48.3,663,0.05,0.1,0.05,2.99,288,4,0,6.6,12.2,2024-04-24,90,14,0,0,0,0,34,0,26575,1,2,4,5.0,2,6623,8331,1708,49,False,0,0,2,0.0548685416579246,90,Manchester United,Sheffield United,4,2,22182,2023,656297,0.1479739397764206,0,4,0,0.0548685416579246,0.6583728194236755,0.511154055595398,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,4,34,8.1,MID
1,0,28,0,61.2,663,0.56,0.56,0.0,2.82,346,5,0,10.0,35.0,2024-04-27,78,15,0,0,0,0,35,0,19963,1,1,5,4.0,5,-4250,946,5196,49,False,0,0,0,0.0,83,Newcastle United,Sheffield United,5,1,22240,2023,657026,0.6709315776824951,1,5,0,0.0,0.3802639544010162,0.1648075431585312,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,4,35,4.0,MID
0,0,15,0,60.3,663,0.16,0.3,0.14,1.49,360,3,0,10.4,30.0,2024-05-04,90,16,0,0,0,0,36,0,22045,1,3,1,14.0,2,1746,3335,1589,49,True,0,0,3,0.1149040758609771,90,Sheffield United,Nottingham Forest,1,3,22254,2023,658902,0.3146574795246124,0,5,0,0.1149040758609771,0.6856410503387451,0.4181407988071441,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,2,36,3.3,MID
0,0,16,0,47.8,663,0.1,0.16,0.06,2.16,363,1,0,7.5,19.0,2024-05-11,90,9,0,0,0,0,37,0,20830,1,0,1,8.0,2,-1126,2105,3231,49,False,0,0,2,0.0375443287193775,90,Everton,Sheffield United,1,0,22257,2023,660555,0.0987437069416046,0,2,0,0.0375443287193775,0.3392599821090698,0.2282038182020187,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,2,2,37,3.3,MID
0,0,10,0,25.7,663,0.22,0.37,0.15,3.28,380,3,0,5.3,16.2,2024-05-19,90,18,0,0,0,0,38,0,18457,1,3,0,11.0,2,-2506,391,2897,49,True,0,0,2,0.1187319904565811,90,Sheffield United,Tottenham,0,3,22274,2023,663117,0.4480752050876617,0,2,0,0.1187319904565811,0.4901344776153564,0.0,663,11839,Sheffield United,Gustavo Hamer,Gustavo Hamer,3,2,38,1.8,MID
