assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,11,0,29.9,488,0.09,0.13,0.04,2.01,7,1,0,5.5,17.0,2023-08-12,90,8,0,0,0,0,1,0,2002,1,1,0,8.0,2,0,0,0,50,True,0,488,,,Oliver Norwood,0,2,0.0294303335249423,90,MC,Sheffield United,Crystal Palace,0,1,22280,2023,603823,0.1194351315498352,0,2,0,0.0294303335249423,0.1419793665409088,0.1125490367412567,22280,Sheffield United,Oliver Norwood,Oliver Norwood,2,2,1,0.8,MID
0,0,15,0,11.1,488,0.19,0.19,0.0,1.36,17,2,0,2.9,15.6,2023-08-18,90,16,0,0,0,0,2,0,3404,1,1,2,2.0,1,520,925,405,50,False,1,488,,,Oliver Norwood,0,0,0.0,90,MC,Nottingham Forest,Sheffield United,2,1,22285,2023,604796,0.0,0,0,0,0.0,0.0,0.0,22285,Sheffield United,Oliver Norwood,Oliver Norwood,2,2,2,1.0,MID
0,0,16,0,14.6,488,0.03,0.03,0.0,2.91,30,1,0,4.0,25.2,2023-08-27,79,13,0,0,0,0,3,0,2555,1,2,1,0.0,2,-921,141,1062,50,True,0,488,,,Oliver Norwood,0,0,0.0,85,MC,Sheffield United,Manchester City,1,2,22303,2023,607476,0.0339389853179454,0,1,0,0.0,0.0,0.0,22303,Sheffield United,Oliver Norwood,Oliver Norwood,5,2,3,0.2,MID
0,0,19,0,29.8,488,0.11,0.14,0.03,2.59,40,2,0,4.4,13.2,2023-09-02,90,9,0,0,0,0,4,0,3503,1,2,2,1.0,2,550,1026,476,50,True,0,488,,,Oliver Norwood,0,1,0.034591544419527,90,MC,Sheffield United,Everton,2,2,21926,2023,608343,0.1699641197919845,0,2,0,0.034591544419527,0.2810639142990112,0.2464723587036132,21926,Sheffield United,Oliver Norwood,Oliver Norwood,2,2,4,1.3,MID
0,0,3,0,0.0,488,0.0,0.01,0.01,0.62,48,2,0,2.5,12.2,2023-09-16,20,18,0,0,0,0,5,0,2898,0,1,2,13.0,1,-793,137,930,50,False,0,488,,,Oliver Norwood,0,1,0.0095408633351325,17,Sub,Tottenham,Sheffield United,2,1,21936,2023,611549,0.0,0,0,0,0.0095408633351325,0.0095408633351325,0.0,21936,Sheffield United,Oliver Norwood,Oliver Norwood,2,4,5,1.2,MID
0,0,11,0,1.1,488,0.01,0.01,0.0,2.45,60,5,0,0.7,5.8,2023-09-24,61,15,0,0,0,0,6,0,2714,1,8,0,0.0,2,-276,92,368,49,True,0,488,,,Oliver Norwood,0,0,0.0,68,MC,Sheffield United,Newcastle United,0,8,21954,2023,613082,0.0,0,0,0,0.0,0.0548073947429657,0.0548073947429657,21954,Sheffield United,Oliver Norwood,Oliver Norwood,3,2,6,0.8,MID
0,0,16,0,35.2,488,0.14,0.16,0.02,2.14,76,3,0,5.3,15.6,2023-10-07,90,10,0,0,0,0,8,0,2608,1,1,3,2.0,1,-58,142,200,49,False,1,488,,,Oliver Norwood,0,1,0.0127752674743533,90,MC,Fulham,Sheffield United,3,1,21970,2023,616454,0.1114171594381332,0,2,0,0.0127752674743533,0.0127752674743533,0.0,21970,Sheffield United,Oliver Norwood,Oliver Norwood,2,3,8,0.5,MID
0,0,11,0,16.2,488,0.03,0.08,0.05,1.05,89,2,0,4.2,16.8,2023-10-21,90,14,0,0,0,0,9,0,2515,1,2,1,9.0,2,-137,61,198,49,True,0,488,,,Oliver Norwood,0,1,0.0263741724193096,90,MC,Sheffield United,Manchester United,1,2,21983,2023,618469,0.0173632502555847,0,1,0,0.0263741724193096,0.0584449507296085,0.0320707783102989,21983,Sheffield United,Oliver Norwood,Oliver Norwood,3,2,9,0.0,MID
0,0,7,0,2.2,488,0.02,0.02,0.0,2.78,91,5,0,1.7,14.6,2023-10-28,90,1,0,0,0,0,10,0,2495,1,0,5,0.0,1,-46,75,121,48,False,1,488,,,Oliver Norwood,0,0,0.0,90,MC,Arsenal,Sheffield United,5,0,21986,2023,619919,0.0,0,0,0,0.0,0.0134085398167371,0.0134085398167371,21986,Sheffield United,Oliver Norwood,Oliver Norwood,2,5,10,0.3,MID
0,3,28,0,16.3,488,0.11,0.93,0.82,1.33,109,1,1,8.4,43.8,2023-11-04,90,20,0,0,0,0,11,0,2551,1,1,2,24.0,10,35,127,92,48,True,0,488,,,Oliver Norwood,1,4,0.7970982789993286,90,MC,Sheffield United,Wolverhampton Wanderers,2,1,22003,2023,621468,0.0121400179341435,0,1,0,0.035966258496046,0.0711100548505783,0.0230037793517112,22003,Sheffield United,Oliver Norwood,Oliver Norwood,2,2,11,3.8,MID
