assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,16,0,12.6,307,0.01,0.01,0.0,1.28,9,1,0,4.1,26.4,2023-08-13,90,7,0,0,0,0,1,0,293741,1,1,1,2.0,2,0,0,0,65,False,0,307,,,Andrew Robertson,0,0,0.0,90,DL,Chelsea,Liverpool,1,1,22283,2023,604424,0.0206445474177598,0,1,0,0.0,0.0357382856309413,0.0150937400758266,22283,Liverpool,Andrew Robertson,Andrew Robertson,4,3,1,3.6,DEF,2
0,0,19,0,50.2,307,0.21,0.21,0.0,1.29,14,1,0,7.0,19.8,2023-08-19,90,3,0,0,0,0,2,0,392028,1,1,3,0.0,2,25781,48897,23116,65,True,0,307,,,Andrew Robertson,0,0,0.0,90,DL,Liverpool,Bournemouth,3,1,22288,2023,605121,0.1706179678440094,0,3,0,0.0,0.1684745252132415,0.1684745252132415,22288,Liverpool,Andrew Robertson,Andrew Robertson,2,5,2,2.5,DEF,2
0,0,13,0,19.2,307,0.06,0.06,0.0,2.0,29,1,0,3.2,12.6,2023-08-27,90,15,0,0,0,0,3,0,395601,1,2,1,0.0,2,-17337,30615,47952,65,False,0,307,,,Andrew Robertson,0,0,0.0,90,DL,Newcastle United,Liverpool,1,2,22304,2023,607701,0.0102840876206755,0,1,0,0.0,0.0,0.0,22304,Liverpool,Andrew Robertson,Andrew Robertson,4,4,3,2.0,DEF,2
0,0,26,1,19.8,307,0.09,0.09,0.0,0.66,37,0,0,4.4,22.2,2023-09-03,90,2,0,0,0,0,4,0,416484,1,0,3,2.0,6,1223,30508,29285,65,True,0,307,,,Andrew Robertson,0,0,0.0,90,DL,Liverpool,Aston Villa,3,0,21933,2023,609369,0.0198071431368589,0,1,0,0.0,0.8301172852516174,0.8301172852516174,21933,Liverpool,Andrew Robertson,Andrew Robertson,3,5,4,3.5,DEF,6
0,3,36,0,35.7,307,0.11,0.53,0.42,0.63,50,1,1,11.1,54.6,2023-09-16,90,20,0,0,0,0,5,0,504069,1,3,1,21.0,11,54070,79540,25470,65,False,0,307,,,Andrew Robertson,1,1,0.4940738081932068,90,DL,Wolverhampton Wanderers,Liverpool,1,3,21935,2023,610073,0.139643058180809,0,2,1,0.4940738081932068,0.9598493576049804,0.4075882732868194,21935,Liverpool,Andrew Robertson,Andrew Robertson,4,2,5,6.8,DEF,8
0,0,21,0,66.7,307,0.28,0.28,0.0,1.11,57,1,0,8.8,21.6,2023-09-24,90,19,0,0,0,0,6,0,671040,1,1,3,0.0,2,140724,161365,20641,66,True,0,307,,,Andrew Robertson,0,0,0.0,90,DL,Liverpool,West Ham,3,1,21953,2023,612798,0.5091133117675781,0,5,0,0.0,0.5839736461639404,0.5443388223648071,21953,Liverpool,Andrew Robertson,Andrew Robertson,2,5,6,5.7,DEF,2
0,0,13,0,53.3,307,0.18,0.23,0.05,2.1,68,2,0,9.2,19.2,2023-09-30,90,18,0,0,0,0,7,0,680192,1,1,2,19.0,0,4332,51171,46839,66,False,1,307,,,Andrew Robertson,0,1,0.0574551932513713,90,DL,Tottenham,Liverpool,2,1,21962,2023,614981,0.2038325667381286,0,4,0,0.0574551932513713,0.8470265865325928,0.7895714044570923,21962,Liverpool,Andrew Robertson,Andrew Robertson,4,4,7,4.8,DEF,0
0,0,23,0,26.8,307,0.05,0.05,0.0,2.3,72,2,0,4.9,19.8,2023-10-08,90,5,0,0,0,0,8,0,680677,1,2,2,2.0,1,-7100,47357,54457,66,False,0,307,,,Andrew Robertson,0,0,0.0,90,DL,Brighton,Liverpool,2,2,21966,2023,616939,0.0621734075248241,0,2,0,0.0,0.2014609277248382,0.2014609277248382,21966,Liverpool,Andrew Robertson,Andrew Robertson,4,3,8,1.5,DEF,1
0,0,9,0,15.5,307,0.17,0.17,0.0,0.18,219,1,0,2.4,6.4,2024-01-31,21,7,0,0,0,0,22,0,244046,0,1,4,2.0,1,8801,12342,3541,64,True,0,307,,,Andrew Robertson,0,0,0.0,16,Sub,Liverpool,Chelsea,4,1,22113,2023,638034,0.4268873333930969,0,1,0,0.0,0.4268873333930969,0.0,22113,Liverpool,Andrew Robertson,Andrew Robertson,3,5,22,1.0,DEF,1
0,0,3,0,1.9,307,0.01,0.01,0.0,1.42,221,2,0,0.5,2.6,2024-02-04,32,1,0,0,0,0,23,0,248922,0,1,3,0.0,0,4321,6678,2357,64,False,0,307,,,Andrew Robertson,0,0,0.0,28,Sub,Arsenal,Liverpool,3,1,22116,2023,639371,0.0,0,0,0,0.0,0.0187962185591459,0.0187962185591459,22116,Liverpool,Andrew Robertson,Andrew Robertson,4,5,23,0.3,DEF,0
