assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16,0,10,0,0,0,0,5,0,138023,0,0,1,0.0,0,-36843,0,36843,45,False,0,324,,,John McAtee,0,2,0.1936345398426056,73,MC,Tottenham,Sheffield United,2,1,21936,2023,611544,0.0,0,0,0,0.1936345398426056,0.1936345398426056,0.0,21936,Sheffield United,John McAtee,James McAtee,2,3,5,0.0,FWD
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-09-30,0,9,0,0,0,0,7,0,97614,0,2,1,0.0,0,-17675,0,17675,45,False,0,324,,,John McAtee,0,1,0.039116270840168,73,MC,West Ham,Sheffield United,2,0,21960,2023,614743,0.0,0,0,0,0.039116270840168,0.0917460396885871,0.0526297688484191,21960,Sheffield United,John McAtee,James McAtee,2,2,7,0.0,FWD
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2023-10-07,0,18,0,0,0,0,8,0,83294,0,1,0,0.0,0,-14437,0,14437,45,True,0,324,,,John McAtee,0,0,0.0,9,Sub,Fulham,Sheffield United,3,1,21970,2023,616458,0.0,0,0,0,0.0,0.0,0.0,21970,Sheffield United,John McAtee,James McAtee,3,2,8,0.0,FWD
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21,0,16,0,0,0,0,9,0,76421,0,2,2,0.0,0,-7506,0,7506,45,False,0,324,,,John McAtee,0,0,0.0,84,MR,Sheffield United,Manchester United,1,2,21983,2023,618467,0.1087376177310943,0,4,0,0.0,0.1087376177310943,0.0263741724193096,21983,Sheffield United,John McAtee,James McAtee,2,2,9,0.0,FWD
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25,0,8,0,0,0,0,13,0,59132,0,1,2,0.0,0,-3368,0,3368,45,True,0,324,,,John McAtee,0,1,0.0417215041816234,85,AMC,Sheffield United,Bournemouth,1,3,22023,2023,624967,0.0,0,0,0,0.0417215041816234,0.168886512517929,0.1271650195121765,22023,Sheffield United,John McAtee,James McAtee,2,2,13,0.0,FWD
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,133,0,0,0.0,0.0,2023-12-02,0,4,0,0,0,0,14,0,57495,0,1,3,0.0,0,-1904,0,1904,45,False,0,324,,,John McAtee,0,0,0.0,39,Sub,Burnley,Sheffield United,5,0,22028,2023,626496,0.046266384422779,0,1,0,0.0,0.429960697889328,0.3836943209171295,22028,Sheffield United,John McAtee,James McAtee,2,2,14,0.0,FWD
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26,0,17,0,0,0,0,19,0,49972,0,3,2,0.0,0,-1225,0,1225,45,False,0,324,,,John McAtee,0,1,0.0458486266434192,90,MR,Sheffield United,Luton,2,3,22084,2023,632947,0.5735130906105042,1,2,0,0.0458486266434192,0.6358689665794373,0.0165072288364171,22084,Sheffield United,John McAtee,James McAtee,2,2,19,0.0,FWD
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2024-01-30,0,5,0,0,0,0,22,0,44643,0,0,4,0.0,0,-1041,0,1041,45,True,0,324,,,John McAtee,1,1,0.1140413135290145,90,MR,Crystal Palace,Sheffield United,3,2,22112,2023,637856,0.0,0,0,1,0.1140413135290145,0.2489010691642761,0.1348597556352615,22112,Sheffield United,John McAtee,James McAtee,2,2,22,0.0,FWD
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,229,0,0,0.0,0.0,2024-02-03,0,15,0,0,0,0,23,0,44131,0,4,4,0.0,0,-572,0,572,45,False,0,324,,,John McAtee,0,0,0.0,76,MR,Sheffield United,Aston Villa,0,5,22124,2023,638733,0.3984007537364959,0,1,0,0.0,0.0,0.0,22124,Sheffield United,John McAtee,James McAtee,2,4,23,0.0,FWD
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2024-02-10,0,17,0,0,0,0,24,0,43402,0,3,1,0.0,0,-729,0,729,45,True,0,324,,,John McAtee,1,2,0.8178253769874573,86,MR,Luton,Sheffield United,1,3,22129,2023,640169,0.0,0,0,0,0.0566565617918968,0.0566565617918968,0.0,22129,Sheffield United,John McAtee,James McAtee,2,2,24,0.0,FWD
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2024-02-18,0,14,0,0,0,0,25,0,42629,0,2,1,0.0,0,-685,0,685,45,True,0,324,,,John McAtee,0,0,0.0,87,AMC,Sheffield United,Brighton,0,5,22143,2023,642325,0.0415794029831886,0,1,0,0.0,0.1457002162933349,0.1457002162933349,22143,Sheffield United,John McAtee,James McAtee,3,2,25,0.0,FWD
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,276,0,0,0.0,0.0,2024-03-09,0,8,0,0,0,0,28,0,41433,0,1,1,0.0,0,-486,0,486,45,False,0,324,,,John McAtee,0,0,0.0,17,Sub,Bournemouth,Sheffield United,2,2,22165,2023,646653,0.0,0,0,0,0.0,0.0,0.0,22165,Sheffield United,John McAtee,James McAtee,2,2,28,0.0,FWD
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,300,0,0,0.0,0.0,2024-03-30,0,18,0,0,0,0,30,0,41063,0,1,2,0.0,0,-197,0,197,45,False,0,324,,,John McAtee,0,0,0.0,1,Sub,Sheffield United,Fulham,3,3,22193,2023,649835,0.0,0,0,0,0.0,0.0,0.0,22193,Sheffield United,John McAtee,James McAtee,2,4,30,0.0,FWD
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,327,0,0,0.0,0.0,2024-04-13,0,13,0,0,0,0,33,0,40634,0,1,5,0.0,0,-169,0,169,45,False,0,324,,,John McAtee,0,0,0.0,32,Sub,Brentford,Sheffield United,2,0,22217,2023,653227,0.0,0,0,0,0.0,0.1147548407316207,0.1147548407316207,22217,Sheffield United,John McAtee,James McAtee,2,5,33,0.0,FWD
0,0,0,0,0.0,324,0.0,0.0,0.0,0.0,336,0,0,0.0,0.0,2024-04-20,0,4,0,0,0,0,34,0,40363,0,5,1,0.0,0,-233,0,233,45,True,0,324,,,John McAtee,0,3,0.1384343206882476,90,AMR,Sheffield United,Burnley,1,4,22232,2023,654870,0.7757738828659058,1,5,0,0.1384343206882476,1.032883644104004,0.2434510290622711,22232,Sheffield United,John McAtee,James McAtee,2,2,34,0.0,FWD
