assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,6,0,15.1,485,0.41,0.43,0.02,0.72,30,1,0,2.2,3.0,2023-08-27,19,13,0,0,0,0,3,0,3380,0,2,1,4.0,1,-775,79,854,55,True,0,485,,,Oliver McBurnie,0,1,0.0339389853179454,14,Sub,Sheffield United,Manchester City,1,2,22303,2023,607482,0.5949807167053223,0,1,0,0.0339389853179454,0.5949807167053223,0.5949807167053223,22303,Sheffield United,Oliver McBurnie,Oliver McBurnie,5,2,3,-0.9,FWD,1
1,0,10,0,11.4,485,0.12,0.49,0.37,2.59,40,2,0,9.8,30.4,2023-09-02,90,9,0,0,0,0,4,0,3651,1,2,2,56.0,5,100,571,471,54,True,0,485,,,Oliver McBurnie,0,2,0.6365512013435364,90,FW,Sheffield United,Everton,2,2,21926,2023,608345,0.0888614133000373,1,1,0,0.6365512013435364,0.0888614133000373,0.0,21926,Sheffield United,Oliver McBurnie,Oliver McBurnie,2,2,4,1.0,FWD,5
0,0,-8,0,2.6,485,0.01,0.14,0.13,1.87,48,2,0,4.0,11.4,2023-09-16,90,18,0,0,0,1,5,0,4312,1,1,2,26.0,-1,250,845,595,54,False,0,485,,,Oliver McBurnie,0,2,0.1371444910764694,90,FW,Tottenham,Sheffield United,2,1,21936,2023,611546,0.0,0,0,0,0.1371444910764694,0.1770780980587005,0.0952815786004066,21936,Sheffield United,Oliver McBurnie,Oliver McBurnie,2,4,5,1.2,FWD,-1
0,0,6,0,18.0,485,0.04,0.17,0.13,2.14,69,2,0,3.1,1.2,2023-09-30,90,19,0,0,0,0,7,0,3486,1,0,2,12.0,2,-127,255,382,54,False,0,485,,,Oliver McBurnie,0,2,0.1211012005805969,90,FW,West Ham,Sheffield United,2,0,21960,2023,614745,0.049976285547018,0,1,0,0.1211012005805969,0.214746668934822,0.1107436269521713,21960,Sheffield United,Oliver McBurnie,Oliver McBurnie,2,3,7,-0.2,FWD,2
0,0,-2,0,3.1,485,0.01,0.13,0.13,2.14,76,3,0,5.0,11.2,2023-10-07,90,10,0,0,0,0,8,0,3852,1,1,3,36.0,1,277,617,340,54,False,1,485,,,Oliver McBurnie,0,2,0.1114171594381332,90,FW,Fulham,Sheffield United,3,1,21970,2023,616456,0.0,0,0,0,0.1114171594381332,0.0,0.0,21970,Sheffield United,Oliver McBurnie,Oliver McBurnie,2,3,8,0.5,FWD,1
0,1,26,0,17.6,485,0.22,1.26,1.04,0.56,89,1,1,10.0,44.0,2023-10-21,51,14,0,0,0,0,9,0,3752,1,2,1,38.0,6,-153,310,463,54,True,0,485,,,Oliver McBurnie,1,2,1.1148808002471924,58,FW,Sheffield United,Manchester United,1,2,21983,2023,618472,0.1193891465663909,0,1,0,0.3537119030952453,0.4994752109050751,0.0263741724193096,21983,Sheffield United,Oliver McBurnie,Oliver McBurnie,3,2,9,2.0,FWD,5
0,0,25,0,10.2,485,0.0,0.56,0.56,1.52,129,1,1,8.8,43.6,2023-11-25,45,3,0,0,0,0,13,0,3317,0,3,1,34.0,5,141,325,184,54,True,0,485,,,Oliver McBurnie,1,4,0.5864524245262146,40,Sub,Sheffield United,Bournemouth,1,3,22023,2023,624972,0.0517539530992507,0,1,1,0.5864524245262146,0.6230306625366211,0.0,22023,Sheffield United,Oliver McBurnie,Oliver McBurnie,2,2,13,1.2,FWD,5
0,0,-10,0,0.3,485,0.0,0.0,0.0,2.95,134,5,0,0.0,0.0,2023-12-02,45,6,0,0,0,1,14,0,5422,1,0,5,0.0,-2,1904,2243,339,54,False,0,485,,,Oliver McBurnie,0,0,0.0,45,FW,Burnley,Sheffield United,5,0,22028,2023,626493,0.0,0,0,0,0.0,0.0114765642210841,0.0114765642210841,22028,Sheffield United,Oliver McBurnie,Oliver McBurnie,2,2,14,0.8,FWD,-2
0,0,5,0,1.8,485,0.01,0.01,0.0,1.35,165,2,0,0.4,0.0,2023-12-16,66,7,0,0,0,0,17,0,3885,1,0,2,2.0,2,332,616,284,54,False,0,485,,,Oliver McBurnie,0,0,0.0,69,FW,Chelsea,Sheffield United,2,0,22059,2023,630293,0.0,0,0,0,0.0,0.0,0.0,22059,Sheffield United,Oliver McBurnie,Oliver McBurnie,2,3,17,0.5,FWD,2
0,0,0,0,0.5,485,0.0,0.0,0.0,0.18,171,1,0,0.0,0.0,2023-12-22,1,2,0,0,0,0,18,0,4340,0,1,1,0.0,1,411,834,423,54,False,0,485,,,Oliver McBurnie,0,0,0.0,1,Sub,Aston Villa,Sheffield United,1,1,22065,2023,632485,0.0,0,0,0,0.0,0.0,0.0,22065,Sheffield United,Oliver McBurnie,Oliver McBurnie,2,4,18,0.5,FWD,1
