assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,0,0,0.0,732,0.0,0.0,0.0,0.0,233,0,0,0.0,0.0,2024-02-10,0,3,0,0,0,0,24,0,2102,0,1,3,0.0,0,32,121,89,40,True,0,732,,,Devan Tanton,1,2,0.351056307554245,90,FW,Wolverhampton Wanderers,Brentford,0,2,22134,2023,640267,0.0,0,0,1,0.351056307554245,0.351056307554245,0.0,22134,Wolverhampton Wanderers,Devan Tanton,Ivan Toney,2,3,24,0.0,DEF
0,0,0,0,0.0,732,0.0,0.0,0.0,0.0,244,0,0,0.0,0.0,2024-02-17,0,2,0,0,0,0,25,0,2277,0,2,1,0.0,0,63,203,140,40,True,0,732,,,Devan Tanton,1,8,1.2071287631988523,90,FW,Brentford,Liverpool,1,4,22135,2023,641491,0.0,0,0,1,1.2071287631988523,0.5830074548721313,0.0,22135,Wolverhampton Wanderers,Devan Tanton,Ivan Toney,3,3,25,0.0,DEF
0,0,0,0,0.0,732,0.0,0.0,0.0,0.0,264,0,0,0.0,0.0,2024-03-02,0,5,0,0,0,0,27,0,2425,0,0,3,0.0,0,-35,99,134,40,True,0,732,,,Devan Tanton,0,1,0.06697778403759,90,FW,Brentford,Chelsea,2,2,22155,2023,644819,0.5099990963935852,0,2,0,0.06697778403759,0.8436530828475952,0.2666761577129364,22155,Wolverhampton Wanderers,Devan Tanton,Ivan Toney,2,3,27,0.0,DEF
0,0,0,0,0.0,732,0.0,0.0,0.0,0.0,280,0,0,0.0,0.0,2024-03-09,0,20,0,0,0,0,28,0,2450,0,1,2,0.0,0,-57,70,127,40,False,0,732,,,Devan Tanton,0,1,0.0079965693876147,90,FW,Arsenal,Brentford,2,1,22166,2023,646895,0.0414532274007797,0,2,0,0.0079965693876147,0.1033286750316619,0.0538788735866546,22166,Wolverhampton Wanderers,Devan Tanton,Ivan Toney,2,2,28,0.0,DEF
0,0,0,0,0.0,732,0.0,0.0,0.0,0.0,286,0,0,0.0,0.0,2024-03-16,0,18,0,0,0,0,29,0,2733,0,0,3,0.0,0,29,115,86,40,True,0,732,DEF,Fulham,Devan Tanton,0,3,0.4638196527957916,90,FW,Burnley,Brentford,2,1,22177,2023,648356,0.3551450073719024,0,1,0,0.4638196527957916,0.0445471666753292,0.0,22177,Wolverhampton Wanderers,Devan Tanton,Ivan Toney,3,3,29,-0.5,DEF
0,0,0,0,0.0,732,0.0,0.0,0.0,0.0,299,0,0,0.0,0.0,2024-03-30,0,17,0,0,0,0,30,0,2628,0,3,3,0.0,0,-29,80,109,40,False,0,732,,,Devan Tanton,0,9,0.7603151798248291,90,FW,Brentford,Manchester United,1,1,22187,2023,650212,0.5847930908203125,1,2,0,0.7603151798248291,1.1378158330917358,0.1044859215617179,22187,Wolverhampton Wanderers,Devan Tanton,Ivan Toney,2,2,30,0.5,DEF
0,0,0,0,0.0,732,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2024-04-06,0,15,0,0,0,0,32,0,2750,0,1,0,0.0,0,21,87,66,40,True,0,732,,,Devan Tanton,0,0,0.0,7,Sub,Aston Villa,Brentford,3,3,22205,2023,651708,0.0,0,0,0,0.0,0.0,0.0,22205,Wolverhampton Wanderers,Devan Tanton,Ivan Toney,3,3,32,0.0,DEF
0,0,0,0,0.0,732,0.0,0.0,0.0,0.0,344,0,0,0.0,0.0,2024-04-27,0,8,0,0,0,0,35,0,2892,0,1,1,0.0,0,5,73,68,40,True,0,732,,,Devan Tanton,0,3,0.5531458854675293,90,FW,Everton,Brentford,1,0,22237,2023,657174,0.0,0,0,0,0.5531458854675293,0.4969991445541382,0.0,22237,Wolverhampton Wanderers,Devan Tanton,Ivan Toney,2,3,35,0.0,DEF
0,0,0,0,0.0,732,0.0,0.0,0.0,0.0,352,0,0,0.0,0.0,2024-05-04,0,4,0,0,0,0,36,0,2944,0,0,0,0.0,0,-1,59,60,40,False,0,732,,,Devan Tanton,0,2,0.033504769206047,90,FW,Brentford,Fulham,0,0,22246,2023,658842,0.1025624722242355,0,1,0,0.033504769206047,0.1025624722242355,0.0,22246,Wolverhampton Wanderers,Devan Tanton,Ivan Toney,2,2,36,0.0,DEF
0,0,0,0,0.0,732,0.0,0.0,0.0,0.0,364,0,0,0.0,0.0,2024-05-11,0,13,0,0,0,0,37,0,3123,0,4,0,0.0,0,74,150,76,40,True,0,732,,,Devan Tanton,0,3,0.1593859642744064,90,FW,Bournemouth,Brentford,1,2,22255,2023,660711,0.0,0,0,0,0.1593859642744064,0.186896726489067,0.0275107566267251,22255,Wolverhampton Wanderers,Devan Tanton,Ivan Toney,5,3,37,-1.0,DEF
0,0,0,0,0.0,732,0.0,0.0,0.0,0.0,378,0,0,0.0,0.0,2024-05-19,0,12,0,0,0,0,38,0,3159,0,4,2,0.0,0,13,128,115,40,False,0,732,,,Devan Tanton,0,4,1.068045735359192,90,FW,Brentford,Newcastle United,2,4,22266,2023,663215,0.0269709378480911,1,1,0,1.068045735359192,1.0179636478424072,0.0329963490366935,22266,Wolverhampton Wanderers,Devan Tanton,Ivan Toney,2,2,38,0.5,DEF
