assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,18,0,11.8,792,0.02,0.02,0.0,1.53,224,4,0,3.3,21.0,2024-02-03,90,5,0,0,0,0,23,0,1744,1,1,4,0.0,-1,1056,1196,140,45,False,1,792,,,Daniel Muñoz,0,0,0.0,90,DR,Brighton,Crystal Palace,4,1,22118,2023,638557,0.0332869589328765,0,1,0,0.0,0.0966276377439498,0.0633406788110733,22118,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,3,23,-0.5,DEF,-1
0,0,7,0,21.4,792,0.03,0.03,0.0,1.21,232,3,0,5.3,23.4,2024-02-12,90,7,0,0,0,0,24,0,2000,1,3,1,8.0,0,134,453,319,45,True,1,792,,,Daniel Muñoz,0,0,0.0,90,DR,Crystal Palace,Chelsea,1,3,22126,2023,641266,0.0882172286510467,0,2,0,0.0,0.0882172286510467,0.0,22126,Crystal Palace,Daniel Muñoz,Daniel Muñoz,3,2,24,-0.3,DEF,0
0,0,14,0,22.0,792,0.06,0.06,0.0,1.66,243,1,0,4.1,15.2,2024-02-19,90,9,0,0,0,0,25,0,2242,1,1,1,4.0,2,115,390,275,45,False,0,792,,,Daniel Muñoz,0,0,0.0,90,DMR,Everton,Crystal Palace,1,1,22137,2023,642765,0.1615821570158004,0,2,0,0.0,0.1615821570158004,0.0,22137,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,2,25,0.2,DEF,2
0,1,25,1,16.6,792,0.04,0.33,0.29,0.1,256,0,0,4.9,16.8,2024-02-24,90,6,0,0,0,0,26,0,10763,1,0,3,16.0,7,5376,5840,464,45,True,0,792,,,Daniel Muñoz,0,2,0.2100321948528289,90,DMR,Crystal Palace,Burnley,3,0,22150,2023,643239,0.0324704945087432,0,1,0,0.2100321948528289,0.15940523147583,0.0319504328072071,22150,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,2,26,0.0,DEF,6
0,0,8,0,1.8,792,0.01,0.01,0.0,1.87,270,3,0,1.8,15.8,2024-03-02,90,18,0,0,0,0,27,0,7876,1,1,3,0.0,1,-105,1397,1502,45,False,0,792,,,Daniel Muñoz,0,0,0.0,90,DMR,Tottenham,Crystal Palace,3,1,22164,2023,644918,0.0,0,0,0,0.0,0.0,0.0,22164,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,4,27,2.0,DEF,1
1,0,13,0,11.8,792,0.15,0.52,0.37,0.83,276,1,0,4.8,23.0,2024-03-09,90,12,0,0,0,0,28,0,9853,1,1,1,13.0,4,1704,2233,529,45,True,1,792,,,Daniel Muñoz,0,1,0.4918178617954254,90,DMR,Crystal Palace,Luton,1,1,22170,2023,646659,0.4412944912910461,1,1,0,0.4918178617954254,0.6066392064094543,0.1653447449207306,22170,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,2,28,4.0,DEF,4
0,0,12,0,1.3,792,0.0,0.11,0.11,0.92,298,1,0,2.6,15.2,2024-03-30,90,16,0,0,0,0,30,0,23290,1,1,1,9.0,2,13536,17395,3859,45,False,0,792,,,Daniel Muñoz,0,1,0.1053076684474945,90,DMR,Nottingham Forest,Crystal Palace,1,1,22192,2023,649813,0.0,0,0,0,0.1053076684474945,0.3419961631298065,0.3419961631298065,22192,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,2,30,2.3,DEF,2
0,0,11,0,3.8,792,0.01,0.01,0.0,1.22,302,1,0,1.4,10.0,2024-04-02,90,3,0,0,0,0,31,0,27074,1,0,1,0.0,2,3716,5730,2014,45,False,0,792,,,Daniel Muñoz,0,0,0.0,90,DMR,Bournemouth,Crystal Palace,1,0,22195,2023,651054,0.0,0,0,0,0.0,0.0,0.0,22195,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,2,31,2.7,DEF,2
0,0,9,0,2.6,792,0.02,0.02,0.0,1.91,313,4,0,1.4,9.4,2024-04-06,90,13,0,0,0,0,32,0,26294,1,4,2,2.0,0,-883,1517,2400,45,True,0,792,,,Daniel Muñoz,0,0,0.0,90,DMR,Crystal Palace,Manchester City,2,4,22207,2023,651431,0.0,0,0,0,0.0,0.312286913394928,0.312286913394928,22207,Crystal Palace,Daniel Muñoz,Daniel Muñoz,5,2,32,1.0,DEF,0
0,0,20,1,0.8,792,0.03,0.03,0.0,2.87,326,0,0,3.3,30.4,2024-04-14,90,11,0,0,0,0,33,0,29210,1,1,0,2.0,6,2785,4992,2207,45,False,0,792,,,Daniel Muñoz,0,0,0.0,90,DMR,Liverpool,Crystal Palace,0,1,22220,2023,653827,0.0,0,0,0,0.0,0.6301940679550171,0.6301940679550171,22220,Crystal Palace,Daniel Muñoz,Daniel Muñoz,2,5,33,2.0,DEF,6
