assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,2,0,0.3,708,0.0,0.0,0.0,0.0,50,0,0,1.1,4.2,2023-09-16,1,20,0,0,0,0,5,0,2270,0,3,1,6.0,1,1745,2030,285,50,False,0,708,,,Ryan Gravenberch,0,0,0.0,1,Sub,Wolverhampton Wanderers,Liverpool,1,3,21935,2023,610082,0.0,0,0,0,0.0,0.0,0.0,21935,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,2,5,2.2,MID,1
0,0,4,0,0.6,708,0.0,0.0,0.0,0.04,57,0,0,0.8,3.8,2023-09-24,13,19,0,0,0,0,6,0,3530,0,1,3,4.0,1,1039,1565,526,50,True,0,708,,,Ryan Gravenberch,0,0,0.0,9,Sub,Liverpool,West Ham,3,1,21953,2023,612806,0.0,0,0,0,0.0,0.0,0.0,21953,Liverpool,Ryan Gravenberch,Ryan Gravenberch,2,5,6,1.5,MID,1
0,0,2,0,0.0,708,0.0,0.0,0.0,0.16,68,1,0,0.0,0.2,2023-09-30,10,18,0,0,0,0,7,0,4291,0,1,2,0.0,1,568,1463,895,50,False,0,708,,,Ryan Gravenberch,0,0,0.0,3,Sub,Tottenham,Liverpool,2,1,21962,2023,614990,0.0,0,0,0,0.0,0.0,0.0,21962,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,4,7,1.5,MID,1
0,0,0,0,2.0,708,0.01,0.79,0.78,1.66,72,1,0,3.4,6.4,2023-10-08,45,5,0,0,0,0,8,0,6897,0,2,2,26.0,1,2201,3348,1147,50,False,0,708,,,Ryan Gravenberch,0,2,0.7415980100631714,41,Sub,Brighton,Liverpool,2,2,21966,2023,616947,0.0,0,0,0,0.7415980100631714,0.9430589079856871,0.2014609277248382,21966,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,3,8,1.5,MID,1
0,0,19,1,14.1,708,0.05,0.1,0.05,0.1,85,0,0,3.5,10.0,2023-10-21,61,9,0,0,0,0,9,0,9123,1,0,2,11.0,3,1998,3416,1418,50,True,0,708,,,Ryan Gravenberch,0,1,0.0637943744659423,64,MC,Liverpool,Everton,2,0,21979,2023,617756,0.0573527552187442,0,1,0,0.0637943744659423,0.2748237550258636,0.1536766290664672,21979,Liverpool,Ryan Gravenberch,Ryan Gravenberch,2,5,9,2.2,MID,3
0,0,1,0,2.8,708,0.02,0.04,0.02,0.13,97,0,0,1.7,5.4,2023-10-29,58,16,0,0,0,0,10,0,11929,1,0,3,9.0,1,2585,4217,1632,50,True,0,708,,,Ryan Gravenberch,0,1,0.0256265867501497,63,MC,Liverpool,Nottingham Forest,3,0,21991,2023,620601,0.0,0,0,0,0.0256265867501497,0.0256265867501497,0.0,21991,Liverpool,Ryan Gravenberch,Ryan Gravenberch,2,5,10,2.2,MID,1
0,0,19,0,24.3,708,0.08,0.1,0.02,0.79,105,1,0,5.2,14.2,2023-11-05,82,12,0,0,0,0,11,0,16614,1,1,1,13.0,2,4384,6350,1966,50,False,0,708,,,Ryan Gravenberch,0,1,0.0206781942397356,85,MC,Luton,Liverpool,1,1,21999,2023,622369,0.3789122402667999,0,2,0,0.0206781942397356,0.9172383546829224,0.5395150780677795,21999,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,2,11,3.0,MID,2
0,0,4,0,14.1,708,0.17,0.17,0.0,0.79,126,0,0,2.4,10.0,2023-11-25,36,13,0,0,0,0,13,0,10449,0,1,1,0.0,1,-2873,343,3216,50,False,0,708,,,Ryan Gravenberch,0,0,0.0,35,Sub,Manchester City,Liverpool,1,1,22020,2023,624590,0.0181013606488704,0,1,0,0.0,0.081740066409111,0.0636387020349502,22020,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,5,13,0.5,MID,1
0,0,6,0,13.6,708,0.11,0.15,0.04,1.22,136,3,0,3.6,10.0,2023-12-03,82,10,0,0,0,0,14,0,10764,1,3,4,12.0,2,-2,1114,1116,50,True,0,708,,,Ryan Gravenberch,0,2,0.0538191348314285,90,MC,Liverpool,Fulham,4,3,22030,2023,627334,0.0556864477694034,0,1,0,0.0538191348314285,0.183970108628273,0.1301509737968444,22030,Liverpool,Ryan Gravenberch,Ryan Gravenberch,2,5,14,1.7,MID,2
0,0,3,0,0.3,708,0.0,0.0,0.0,0.41,147,0,0,0.0,0.0,2023-12-06,4,17,0,0,0,0,15,0,10938,0,2,0,0.0,1,89,1009,920,50,False,0,708,,,Ryan Gravenberch,0,0,0.0,1,Sub,Sheffield United,Liverpool,0,2,22040,2023,627988,0.0,0,0,0,0.0,0.0,0.0,22040,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,2,15,2.0,MID,1
0,0,1,0,2.9,708,0.03,0.05,0.02,0.53,153,0,0,1.1,0.0,2023-12-09,56,8,0,0,0,0,16,0,10241,1,2,1,9.0,1,-771,582,1353,50,False,0,708,,,Ryan Gravenberch,0,1,0.0408433452248573,62,MC,Crystal Palace,Liverpool,1,2,22047,2023,628433,0.0,0,0,0,0.0408433452248573,0.0285720415413379,0.0285720415413379,22047,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,2,16,1.5,MID,1
0,0,8,1,23.2,708,0.03,0.46,0.43,0.27,166,0,0,3.8,3.8,2023-12-17,60,14,0,0,0,0,17,0,9407,1,0,0,11.0,3,-902,490,1392,50,True,0,708,,,Ryan Gravenberch,0,2,0.1657635271549224,63,MC,Liverpool,Manchester United,0,0,22060,2023,631106,0.0740337967872619,0,2,0,0.1657635271549224,0.2077021300792694,0.0,22060,Liverpool,Ryan Gravenberch,Ryan Gravenberch,3,5,17,1.6,MID,3
0,0,-1,0,0.8,708,0.01,0.01,0.0,0.09,174,0,0,0.5,4.2,2023-12-23,22,1,0,0,0,0,18,0,8261,0,1,1,0.0,1,-1177,179,1356,50,True,0,708,,,Ryan Gravenberch,0,0,0.0,18,Sub,Liverpool,Arsenal,1,1,22068,2023,632832,0.0,0,0,0,0.0,0.0471606962382793,0.0471606962382793,22068,Liverpool,Ryan Gravenberch,Ryan Gravenberch,5,5,18,1.1,MID,1
0,0,9,1,14.3,708,0.17,0.23,0.06,0.44,185,0,0,4.5,7.6,2023-12-26,65,6,0,0,0,0,19,0,8425,1,2,0,23.0,3,-20,561,581,50,False,0,708,,,Ryan Gravenberch,0,1,0.0911280289292335,68,MC,Burnley,Liverpool,0,2,22079,2023,633024,0.0222764164209365,0,1,0,0.0911280289292335,0.3386484384536743,0.2252440005540847,22079,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,2,19,2.8,MID,3
0,0,4,0,10.8,708,0.0,0.02,0.02,0.27,194,1,0,1.6,1.8,2024-01-01,26,15,0,0,0,0,20,0,8197,0,2,4,3.0,1,-307,493,800,50,True,0,708,,,Ryan Gravenberch,0,1,0.0313256420195102,21,Sub,Liverpool,Newcastle United,4,2,22088,2023,633771,0.1214873865246772,0,1,0,0.0313256420195102,0.5907361507415771,0.4692488014698028,22088,Liverpool,Ryan Gravenberch,Ryan Gravenberch,3,5,20,1.7,MID,1
0,0,5,0,0.4,708,0.0,0.02,0.02,1.02,202,0,0,0.7,4.4,2024-01-21,26,3,0,0,0,0,21,0,7996,0,4,0,2.0,1,-390,701,1091,50,False,0,708,,,Ryan Gravenberch,0,1,0.0248670745640993,24,Sub,Bournemouth,Liverpool,0,4,22102,2023,636303,0.0,0,0,0,0.0248670745640993,0.6582053899765015,0.6582053899765015,22102,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,2,21,2.2,MID,1
0,0,4,0,1.8,708,0.02,0.02,0.0,2.1,221,1,0,0.4,2.6,2024-02-04,57,1,0,0,0,0,23,0,7826,1,1,3,0.0,1,-199,260,459,50,False,0,708,,,Ryan Gravenberch,0,0,0.0,62,MC,Arsenal,Liverpool,3,1,22116,2023,639363,0.0,0,0,0,0.0,0.1169489175081253,0.1169489175081253,22116,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,5,23,0.7,MID,1
0,0,6,0,22.8,708,0.12,0.19,0.07,0.88,257,1,0,5.2,18.2,2024-02-21,77,12,0,0,0,0,25,0,8005,1,1,4,11.0,2,-36,706,742,50,True,0,708,,,Ryan Gravenberch,0,2,0.0421009734272956,80,MC,Liverpool,Luton,4,1,22151,2023,642841,0.1202733367681503,0,2,0,0.0421009734272956,0.8745895624160767,0.71221524477005,22151,Liverpool,Ryan Gravenberch,Ryan Gravenberch,2,5,25,3.1,MID,2
0,0,3,0,0.3,708,0.01,0.01,0.0,0.0,295,0,0,0.1,0.2,2024-03-31,1,5,0,0,0,0,30,0,6512,0,1,2,0.0,1,34,141,107,50,True,0,708,,,Ryan Gravenberch,0,0,0.0,1,Sub,Liverpool,Brighton,2,1,22189,2023,650338,0.0,0,0,0,0.0,0.0,0.0,22189,Liverpool,Ryan Gravenberch,Ryan Gravenberch,2,5,30,0.8,MID,1
0,0,5,0,5.2,708,0.02,0.1,0.08,0.59,308,1,0,2.7,6.4,2024-04-04,59,17,0,0,0,0,31,0,6515,1,1,3,15.0,1,-32,68,100,50,True,0,708,,,Ryan Gravenberch,0,2,0.0795876160264015,64,MC,Liverpool,Sheffield United,3,1,22203,2023,651246,0.0,0,0,0,0.0795876160264015,0.377274751663208,0.2976871132850647,22203,Liverpool,Ryan Gravenberch,Ryan Gravenberch,2,5,31,1.7,MID,1
0,3,34,0,15.8,708,0.15,0.27,0.12,0.49,335,1,1,6.2,35.2,2024-04-21,73,10,0,0,0,0,34,0,6445,1,3,1,11.0,10,-73,104,177,50,False,0,708,,,Ryan Gravenberch,1,1,0.054629135876894,78,MC,Fulham,Liverpool,1,3,22229,2023,655646,0.0386604368686676,0,1,1,0.054629135876894,0.327147901058197,0.2338583171367645,22229,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,3,34,5.0,MID,7
0,0,17,0,31.7,708,0.21,0.43,0.22,0.7,349,2,0,5.7,10.8,2024-04-27,90,19,0,0,0,0,35,0,6639,1,2,2,14.0,2,138,277,139,50,False,0,708,,,Ryan Gravenberch,0,3,0.1639168113470077,90,MC,West Ham,Liverpool,2,2,22243,2023,656727,0.1594046503305435,0,2,0,0.1639168113470077,0.5551939010620117,0.4183534383773803,22243,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,3,35,2.7,MID,2
0,0,3,0,0.1,708,0.0,0.1,0.1,0.43,357,1,0,0.9,4.4,2024-05-05,15,18,0,0,0,0,36,0,6697,0,2,4,4.0,1,8,153,145,50,True,0,708,,,Ryan Gravenberch,0,1,0.0837847366929054,13,Sub,Liverpool,Tottenham,4,2,22251,2023,659554,0.0,0,0,0,0.0837847366929054,0.0837847366929054,0.0,22251,Liverpool,Ryan Gravenberch,Ryan Gravenberch,3,5,36,2.6,MID,1
0,0,4,0,10.8,708,0.04,0.04,0.0,0.52,361,2,0,2.0,5.4,2024-05-13,15,2,0,0,0,0,37,0,6735,0,3,3,4.0,1,-10,214,224,50,False,0,708,,,Ryan Gravenberch,0,0,0.0,10,Sub,Aston Villa,Liverpool,3,3,22256,2023,661864,0.0458601526916027,0,1,0,0.0,0.0458601526916027,0.0,22256,Liverpool,Ryan Gravenberch,Ryan Gravenberch,4,4,37,2.8,MID,1
