assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,5,0,1.0,475,0.0,0.0,0.0,2.09,1,3,0,0.6,3.2,2023-08-11,90,13,0,0,0,0,1,0,13803,1,3,0,2.0,2,0,0,0,50,True,0,475,,,Sander Berge,0,0,0.0,90,MC,Burnley,Manchester City,0,3,22275,2023,603611,0.0,0,0,0,0.0,0.0580548197031021,0.0580548197031021,22275,Burnley,Sander Berge,Sander Berge,5,2,1,0.1,MID,2
0,0,1,0,15.3,475,0.02,0.02,0.0,2.21,25,3,0,2.3,3.2,2023-08-27,67,2,0,0,0,0,3,0,14433,1,3,1,4.0,1,-1830,345,2175,50,True,1,475,,,Sander Berge,0,0,0.0,71,MC,Burnley,Aston Villa,1,3,22302,2023,607444,0.0156287904828786,0,1,0,0.0,0.1154755055904388,0.099846713244915,22302,Burnley,Sander Berge,Sander Berge,3,2,3,1.0,MID,1
0,0,8,0,12.3,475,0.01,0.01,0.0,1.06,34,2,0,2.5,12.2,2023-09-02,45,18,0,0,0,0,4,0,13132,1,5,2,0.0,1,-1592,248,1840,49,True,0,475,,,Sander Berge,0,0,0.0,51,MC,Burnley,Tottenham,2,5,21929,2023,608681,0.0226836558431386,0,1,0,0.0,0.5955385565757751,0.5728549361228943,21929,Burnley,Sander Berge,Sander Berge,3,2,4,0.8,MID,1
0,0,5,0,1.5,475,0.0,0.0,0.0,0.2,47,0,0,1.9,7.8,2023-09-18,26,16,0,0,0,0,5,0,11907,0,1,1,10.0,1,-1367,174,1541,49,False,0,475,,,Sander Berge,0,0,0.0,24,Sub,Nottingham Forest,Burnley,1,1,21944,2023,611611,0.0,0,0,0,0.0,0.0,0.0,21944,Burnley,Sander Berge,Sander Berge,2,2,5,0.5,MID,1
0,0,3,0,2.8,475,0.01,0.22,0.21,0.42,54,0,0,1.2,0.0,2023-09-23,17,14,0,0,0,0,6,0,11338,0,1,0,9.0,1,-660,225,885,49,True,0,475,,,Sander Berge,0,1,0.0881740748882293,14,Sub,Burnley,Manchester United,0,1,21950,2023,612528,0.0,0,0,0,0.0881740748882293,0.1237946525216102,0.1237946525216102,21950,Burnley,Sander Berge,Sander Berge,3,2,6,0.0,MID,1
1,2,25,0,16.4,475,0.05,0.05,0.0,1.31,15,1,0,5.0,29.4,2023-10-03,90,12,0,0,0,0,7,0,11078,1,2,1,4.0,7,-299,405,704,48,False,0,475,,,Sander Berge,0,0,0.0,90,MC,Luton,Burnley,1,2,22289,2023,615888,0.3298803865909576,1,1,0,0.0,0.1255197525024414,0.1255197525024414,22289,Burnley,Sander Berge,Sander Berge,2,2,2,4.6,MID,5
0,0,8,0,4.3,475,0.01,0.05,0.04,1.58,73,4,0,1.0,0.8,2023-10-07,90,7,0,0,0,0,8,0,12595,1,4,1,5.0,2,1261,2199,938,48,True,0,475,,,Sander Berge,0,1,0.0517924353480339,90,MC,Burnley,Chelsea,1,4,21967,2023,616376,0.0,0,0,0,0.0517924353480339,0.6690939664840698,0.6173015236854553,21967,Burnley,Sander Berge,Sander Berge,3,2,8,2.5,MID,2
0,0,0,0,1.2,475,0.01,0.01,0.0,2.79,83,2,0,0.9,7.8,2023-10-21,65,4,0,0,0,0,9,0,12999,1,0,3,0.0,1,365,1384,1019,48,False,1,475,,,Sander Berge,0,0,0.0,70,DMC,Brentford,Burnley,3,0,21977,2023,618113,0.0,0,0,0,0.0,0.0,0.0,21977,Burnley,Sander Berge,Sander Berge,2,2,9,2.5,MID,1
0,0,1,0,1.1,475,0.01,0.61,0.6,0.14,93,1,0,3.1,6.0,2023-10-28,30,3,0,0,0,0,10,0,12650,0,1,2,24.0,1,-370,972,1342,48,False,0,475,,,Sander Berge,0,2,0.7038391828536987,27,Sub,Bournemouth,Burnley,2,1,21985,2023,619893,0.0,0,0,0,0.7038391828536987,0.0360427126288414,0.0,21985,Burnley,Sander Berge,Sander Berge,2,2,10,2.3,MID,1
0,0,13,0,13.0,475,0.02,0.02,0.0,1.32,102,2,0,2.8,12.6,2023-11-04,90,8,0,0,0,0,11,0,12166,1,2,0,2.0,2,-546,610,1156,48,True,0,475,,,Sander Berge,0,0,0.0,90,MC,Burnley,Crystal Palace,0,2,21996,2023,621556,0.09926188737154,0,1,0,0.0,0.2168764024972915,0.2168764024972915,21996,Burnley,Sander Berge,Sander Berge,2,2,11,0.8,MID,2
0,0,18,0,3.0,475,0.01,0.01,0.0,2.03,111,3,0,3.1,27.8,2023-11-11,90,1,0,0,0,0,12,0,11496,1,1,3,0.0,2,-663,262,925,48,False,0,475,,,Sander Berge,0,0,0.0,90,MC,Arsenal,Burnley,3,1,22006,2023,623280,0.0,0,0,0,0.0,0.1088590249419212,0.1088590249419212,22006,Burnley,Sander Berge,Sander Berge,2,5,12,0.7,MID,2
0,0,19,0,20.1,475,0.1,0.1,0.0,1.03,122,2,0,4.4,24.0,2023-11-25,90,19,0,0,0,0,13,0,11292,1,2,1,0.0,2,-284,363,647,48,True,0,475,,,Sander Berge,0,0,0.0,90,MC,Burnley,West Ham,1,2,22016,2023,624844,0.0324705615639686,0,1,0,0.0,0.091468721628189,0.091468721628189,22016,Burnley,Sander Berge,Sander Berge,2,2,13,1.5,MID,2
0,0,12,1,15.7,475,0.05,0.05,0.0,0.39,134,0,0,2.7,7.0,2023-12-02,90,17,0,0,0,0,14,0,11376,1,0,5,4.0,3,16,540,524,48,True,0,475,,,Sander Berge,0,0,0.0,90,MC,Burnley,Sheffield United,5,0,22028,2023,626473,0.0427160412073135,0,1,0,0.0,0.2635140419006347,0.2207980006933212,22028,Burnley,Sander Berge,Sander Berge,2,2,14,2.2,MID,3
0,0,5,0,5.8,475,0.03,0.03,0.0,0.83,149,1,0,0.6,0.0,2023-12-05,90,20,0,0,0,0,15,0,11250,1,0,1,2.0,1,-148,292,440,48,False,1,475,,,Sander Berge,0,0,0.0,90,MC,Wolverhampton Wanderers,Burnley,1,0,22042,2023,627892,0.0,0,0,0,0.0,0.0298525504767894,0.0298525504767894,22042,Burnley,Sander Berge,Sander Berge,2,2,15,1.5,MID,1
0,0,12,0,11.1,475,0.02,0.02,0.0,2.72,152,1,0,3.2,20.6,2023-12-09,90,5,0,0,0,0,16,0,11227,1,1,1,0.0,2,-69,418,487,48,False,0,475,,,Sander Berge,0,0,0.0,90,MC,Brighton,Burnley,1,1,22046,2023,628712,0.06282839179039,0,1,0,0.0,0.2881546914577484,0.2253262847661972,22046,Burnley,Sander Berge,Sander Berge,2,3,16,1.5,MID,2
0,0,12,0,13.7,475,0.02,0.14,0.12,1.34,164,2,0,3.2,12.0,2023-12-16,90,9,0,0,0,0,17,0,10964,1,2,0,6.0,2,-286,412,698,48,True,0,475,,,Sander Berge,0,3,0.1025784090161323,90,MC,Burnley,Everton,0,2,22058,2023,630485,0.0603551417589187,0,1,0,0.1025784090161323,0.3648576438426971,0.2343625128269195,22058,Burnley,Sander Berge,Sander Berge,2,2,17,1.5,MID,2
0,1,27,1,1.5,475,0.01,0.17,0.16,1.38,173,0,1,5.8,44.6,2023-12-23,90,10,0,0,0,0,18,0,10563,1,2,0,12.0,9,-434,184,618,47,False,0,475,,,Sander Berge,1,3,0.1479622423648834,90,MC,Fulham,Burnley,0,2,22067,2023,632717,0.0,0,0,1,0.1479622423648834,0.175200268626213,0.0637822225689888,22067,Burnley,Sander Berge,Sander Berge,2,3,18,2.7,MID,8
0,0,4,0,10.8,475,0.01,0.21,0.2,1.69,185,2,0,2.5,6.4,2023-12-26,90,11,0,0,0,0,19,0,11774,1,2,0,8.0,1,1047,1457,410,47,True,1,475,,,Sander Berge,0,2,0.3377429842948913,90,MC,Burnley,Liverpool,0,2,22079,2023,633009,0.0298280157148838,0,1,0,0.3377429842948913,0.3675709962844848,0.0,22079,Burnley,Sander Berge,Sander Berge,4,2,19,2.0,MID,1
