assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,fpl_name,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position,pts_bps
0,0,20,0,12.7,775,0.02,0.61,0.59,0.92,210,1,1,10.3,37.0,2024-01-21,66,19,0,0,0,0,21,0,1335,1,2,2,53.0,7,1240,1691,451,50,True,0,775,,,Ben Brereton,1,4,1.044528603553772,69,ML,Sheffield United,West Ham,2,2,22101,2023,636192,0.0125125870108604,0,1,1,1.044528603553772,1.104784369468689,0.0602558106184005,22101,Sheffield United,Ben Brereton,Ben Brereton Díaz,2,2,21,1.4,MID,7
0,1,22,0,0.3,775,0.0,0.05,0.05,0.92,212,2,1,4.2,34.4,2024-01-30,45,8,0,0,0,0,22,0,8468,1,2,3,7.0,7,6699,7687,988,50,False,0,775,,,Ben Brereton,1,1,0.0294718965888023,50,ML,Crystal Palace,Sheffield United,3,2,22112,2023,637859,0.0,0,0,1,0.0294718965888023,0.1435132175683975,0.1140413135290145,22112,Sheffield United,Ben Brereton,Ben Brereton Díaz,2,2,22,6.5,MID,6
0,0,3,0,0.8,775,0.02,0.13,0.11,1.9,230,5,0,2.5,5.6,2024-02-03,64,2,0,0,0,0,23,0,16624,1,5,0,19.0,2,8157,9538,1381,50,True,0,775,,,Ben Brereton,0,1,0.0636363849043846,69,ML,Sheffield United,Aston Villa,0,5,22124,2023,638736,0.0,0,0,0,0.0636363849043846,0.0636363849043846,0.0,22124,Sheffield United,Ben Brereton,Ben Brereton Díaz,3,2,23,4.8,MID,2
0,0,3,0,3.3,775,0.02,0.06,0.04,2.65,273,1,0,3.4,9.2,2024-03-09,79,3,0,0,0,0,28,0,7576,1,2,2,21.0,1,-936,306,1242,50,False,1,775,,,Ben Brereton,0,1,0.0673947930335998,84,FW,Bournemouth,Sheffield United,2,2,22165,2023,646648,0.0,0,0,0,0.0673947930335998,0.1218944638967514,0.0544996708631515,22165,Sheffield United,Ben Brereton,Ben Brereton Díaz,2,2,28,-0.3,MID,1
1,3,51,0,11.9,775,0.5,1.52,1.03,1.35,299,3,2,17.0,98.2,2024-03-30,90,10,0,0,0,0,30,0,6157,1,3,3,60.0,18,-488,218,706,50,True,0,775,,,Ben Brereton,2,2,1.0308454036712646,90,FW,Sheffield United,Fulham,3,3,22193,2023,649832,0.5840293169021606,1,1,2,1.0308454036712646,1.0308454036712646,0.0,22193,Sheffield United,Ben Brereton,Ben Brereton Díaz,2,2,30,5.8,MID,15
0,0,4,0,10.3,775,0.01,0.01,0.0,0.8,308,1,0,1.6,3.6,2024-04-04,62,11,0,0,0,0,31,0,10037,1,1,3,2.0,2,3620,4323,703,50,False,0,775,,,Ben Brereton,0,0,0.0,67,FW,Liverpool,Sheffield United,3,1,22203,2023,651263,0.0349105522036552,0,1,0,0.0,0.0349105522036552,0.0,22203,Sheffield United,Ben Brereton,Ben Brereton Díaz,2,5,31,6.0,MID,2
0,0,5,0,15.3,775,0.26,0.55,0.29,0.37,318,2,0,3.0,2.4,2024-04-07,90,7,0,0,0,0,32,0,12380,1,2,2,12.0,1,2240,3209,969,50,True,1,775,,,Ben Brereton,0,2,0.1996980756521225,90,FW,Sheffield United,Chelsea,2,2,22212,2023,652581,0.5000068545341492,0,1,0,0.1996980756521225,0.6997049450874329,0.5000068545341492,22212,Sheffield United,Ben Brereton,Ben Brereton Díaz,3,2,32,5.0,MID,1
0,0,-1,0,14.6,775,0.07,0.53,0.46,1.02,323,2,0,4.3,4.8,2024-04-13,90,4,0,0,0,0,33,0,22772,1,0,2,24.0,1,9922,11659,1737,50,False,1,775,,,Ben Brereton,0,2,0.4746608138084411,90,FW,Brentford,Sheffield United,2,0,22217,2023,653224,0.0632737576961517,0,1,0,0.4746608138084411,0.6086334586143494,0.0706988722085952,22217,Sheffield United,Ben Brereton,Ben Brereton Díaz,2,2,33,5.0,MID,1
0,0,20,0,1.3,775,0.01,0.41,0.4,2.99,288,4,1,9.0,45.6,2024-04-24,90,14,0,0,0,0,34,0,84976,1,2,4,43.0,7,19562,22836,3274,50,False,0,775,,,Ben Brereton,1,4,0.6510962247848511,90,FW,Manchester United,Sheffield United,4,2,22182,2023,656300,0.0,0,0,1,0.6510962247848511,0.5967137217521667,0.0,22182,Sheffield United,Ben Brereton,Ben Brereton Díaz,2,4,29,9.9,MID,7
0,0,11,0,4.2,775,0.01,0.33,0.32,2.82,346,5,0,7.1,8.4,2024-04-27,90,15,0,0,0,0,35,0,26926,1,1,5,58.0,2,-15237,941,16178,50,False,0,775,,,Ben Brereton,0,5,0.3712608814239502,90,FW,Newcastle United,Sheffield United,5,1,22240,2023,657029,0.0,0,0,0,0.3712608814239502,0.4092908501625061,0.0380299724638462,22240,Sheffield United,Ben Brereton,Ben Brereton Díaz,2,4,35,2.0,MID,2
0,1,31,0,15.3,775,0.05,1.11,1.06,1.49,360,3,1,10.2,38.8,2024-05-04,90,16,0,0,0,0,36,0,25674,1,3,1,48.0,8,-1702,2359,4061,50,True,0,775,,,Ben Brereton,1,4,1.0122170448303225,90,FW,Sheffield United,Nottingham Forest,1,3,22254,2023,658905,0.3639289140701294,0,1,0,0.25104820728302,0.7341833114624023,0.1192061901092529,22254,Sheffield United,Ben Brereton,Ben Brereton Díaz,2,2,36,3.5,MID,7
0,0,2,0,16.8,775,0.03,0.23,0.2,2.16,363,1,0,2.9,0.2,2024-05-11,90,9,0,0,0,0,37,0,22125,1,0,1,12.0,2,-3155,2065,5220,50,False,0,775,,,Ben Brereton,0,3,0.1475835144519806,90,FW,Everton,Sheffield United,1,0,22257,2023,660558,0.0512614659965038,0,1,0,0.1475835144519806,0.3208288252353668,0.1793526709079742,22257,Sheffield United,Ben Brereton,Ben Brereton Díaz,2,2,37,3.7,MID,2
0,0,-1,0,0.9,775,0.01,0.31,0.3,2.34,380,3,0,0.5,0.0,2024-05-19,69,18,0,0,0,0,38,0,19389,1,3,0,10.0,2,-3223,845,4068,50,True,0,775,,,Ben Brereton,0,2,0.3905320465564728,75,FW,Sheffield United,Tottenham,0,3,22274,2023,663120,0.0,0,0,0,0.3905320465564728,0.4325913190841675,0.0420592948794364,22274,Sheffield United,Ben Brereton,Ben Brereton Díaz,3,2,38,2.5,MID,2
