assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,position_x,team,goals,shots,xG,time,position_y,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,3,0,0.3,582,0.0,0.0,0.0,0.11,118,0,0,0.2,1.2,2023-11-11,4,14,0,0,0,0,12,0,3649,0,0,1,0.0,1,-162,59,221,48,False,0,582,,,0,0,0.0,2,Sub,Manchester United,Luton,1,0,22012,2023,623254,0.0,0,0,0,0.0,0.0,0.0,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,2,4,12,-0.3,MID
0,0,5,1,4.5,582,0.03,0.03,0.0,0.32,125,0,0,0.7,2.8,2023-11-25,60,8,0,0,0,0,13,0,3626,1,1,2,0.0,3,-60,93,153,47,True,0,582,,,0,0,0.0,63,MC,Luton,Crystal Palace,2,1,22019,2023,624871,0.0,0,0,0,0.0,0.1421698480844497,0.1421698480844497,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,2,2,13,0.8,MID
0,0,5,0,0.2,582,0.0,0.0,0.0,1.68,133,2,0,1.3,13.2,2023-12-02,59,4,0,0,0,0,14,0,3866,1,1,3,0.0,1,197,335,138,47,False,0,582,,,0,0,0.0,62,MC,Brentford,Luton,3,1,22027,2023,626519,0.0,0,0,0,0.0,0.0,0.0,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,2,2,14,0.7,MID
0,0,8,0,1.3,582,0.0,0.02,0.02,2.35,146,3,0,0.9,6.2,2023-12-05,87,1,0,0,0,0,15,0,3972,1,4,3,1.0,2,96,301,205,47,True,0,582,,,0,1,0.014213053509593,90,MC,Luton,Arsenal,3,4,22039,2023,627907,0.0,0,0,0,0.014213053509593,0.1088522747159004,0.0946392193436622,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,5,2,15,0.8,MID
0,0,2,0,1.3,582,0.02,0.02,0.0,0.4,175,0,0,1.0,6.2,2023-12-23,10,15,0,0,0,0,18,0,3593,0,0,1,2.0,1,-77,52,129,47,True,0,582,,,0,0,0.0,7,Sub,Luton,Newcastle United,1,0,22069,2023,632645,0.0,0,0,0,0.0,0.0362498462200164,0.0362498462200164,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,3,2,18,0.4,MID
0,0,3,0,0.0,582,0.0,0.0,0.0,0.13,190,0,0,0.0,0.2,2023-12-26,6,17,0,0,0,0,19,0,3653,0,3,2,0.0,1,34,128,94,47,False,0,582,,,0,0,0.0,5,Sub,Sheffield United,Luton,2,3,22084,2023,632969,0.0,0,0,0,0.0,0.0,0.0,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,2,2,19,1.0,MID
0,0,1,0,0.4,582,0.0,0.0,0.0,0.52,214,0,0,0.1,0.2,2024-01-30,22,5,0,0,0,0,22,0,3444,0,0,4,0.0,1,-64,52,116,47,True,0,582,,,0,0,0.0,17,Sub,Luton,Brighton,4,0,22107,2023,637815,0.0,0,0,0,0.0,0.0,0.0,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,2,2,22,0.0,MID
0,0,1,0,0.9,582,0.01,0.08,0.07,0.6,229,1,0,2.3,3.2,2024-02-03,22,15,0,0,0,0,23,0,3442,0,4,4,19.0,1,-19,44,63,47,False,0,582,,,0,1,0.0762176066637039,18,Sub,Newcastle United,Luton,4,4,22123,2023,638627,0.0,0,0,0,0.0762176066637039,0.0762176066637039,0.0,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,2,4,23,-0.3,MID
0,0,4,0,10.7,582,0.0,0.0,0.0,2.21,257,4,0,1.3,2.6,2024-02-21,45,11,0,0,0,0,25,0,3686,0,1,4,0.0,1,55,164,109,47,False,0,582,,,0,0,0.0,42,Sub,Liverpool,Luton,4,1,22151,2023,642861,0.0240010116249322,0,1,0,0.0,0.0462465025484561,0.0462465025484561,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,2,5,25,-0.3,MID
0,0,3,0,0.3,582,0.0,0.0,0.0,0.28,265,1,0,0.1,0.2,2024-03-02,6,2,0,0,0,0,27,0,3469,0,3,2,0.0,1,-21,47,68,47,True,0,582,,,0,0,0.0,1,Sub,Luton,Aston Villa,2,3,22159,2023,645155,0.0,0,0,0,0.0,0.0,0.0,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,3,2,27,-0.5,MID
0,0,3,0,0.2,582,0.0,0.0,0.0,0.63,162,1,0,0.1,0.4,2024-03-13,22,3,0,0,0,0,28,0,3485,0,3,4,0.0,1,-2,73,75,47,False,0,582,,,0,0,0.0,19,Sub,Bournemouth,Luton,4,3,25861,2023,647920,0.0,0,0,0,0.0,0.0,0.0,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,2,2,28,0.2,MID
0,0,10,0,16.4,582,0.04,0.04,0.0,1.54,287,1,0,3.7,18.4,2024-03-16,59,16,0,0,0,0,29,0,3568,1,1,1,2.0,1,5,68,63,47,True,0,582,,,0,0,0.0,63,MC,Luton,Nottingham Forest,1,1,22181,2023,648310,0.0151188923045992,0,1,0,0.0,0.188207596540451,0.1730887144804,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,2,2,29,0.3,MID
0,0,3,0,0.3,582,0.0,0.0,0.0,2.98,300,2,0,0.2,2.0,2024-03-30,90,18,0,0,0,0,30,0,3434,1,1,2,0.0,1,-74,30,104,46,False,1,582,,,0,0,0.0,90,MC,Tottenham,Luton,2,1,22194,2023,649874,0.0,0,0,0,0.0,0.0,0.0,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,2,4,30,-0.2,MID
0,0,2,0,2.8,582,0.0,0.0,0.0,0.75,301,2,0,1.2,7.6,2024-04-03,53,1,0,0,0,0,31,0,3426,1,0,2,2.0,1,-13,31,44,46,False,0,582,,,0,0,0.0,59,MC,Arsenal,Luton,2,0,22196,2023,651140,0.0,0,0,0,0.0,0.0,0.0,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,2,5,31,-0.7,MID
0,0,2,0,1.3,582,0.0,0.07,0.07,0.96,327,2,0,0.7,0.0,2024-04-13,13,13,0,0,0,0,33,0,3404,0,1,5,6.0,1,-13,30,43,46,False,0,582,,,0,1,0.0627923011779785,11,Sub,Manchester City,Luton,5,1,22221,2023,653314,0.0,0,0,0,0.0627923011779785,0.0627923011779785,0.0,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,2,5,33,-0.7,MID
0,0,2,0,0.2,582,0.0,0.0,0.0,0.64,336,1,0,0.0,0.0,2024-04-20,9,4,0,0,0,0,34,0,3391,0,5,1,0.0,1,-18,37,55,46,True,0,582,,,0,0,0.0,5,Sub,Luton,Brentford,1,5,22230,2023,654810,0.0,0,0,0,0.0,0.0,0.0,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,2,2,34,0.3,MID
0,0,5,0,0.2,582,0.0,0.0,0.0,0.43,378,0,0,0.3,3.2,2024-05-19,20,10,0,0,0,0,38,0,3380,0,4,2,0.0,1,28,63,35,46,True,0,582,,,0,0,0.0,16,Sub,Luton,Fulham,2,4,22272,2023,663027,0.0,0,0,0,0.0,0.0,0.0,11716,Luton,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,2,2,38,-0.3,MID
